ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LQD160219C00112000,2016-01-19,2016-02-19,LQD,C,1120.0,5.0,2.0,2.0,881.42,NO,2.0,1.75,2.0,1.75,2.0,2.0,1.0,1453179600000000000,31.0,Monthly,114.04,113.63,114.12,113.61,114.12,113.76,113.97,113.97,0.0034,2.0,1.75,3.67,0.0
O:LQD160219C00113000,2016-01-19,2016-02-19,LQD,C,1130.0,23.0,1.5,1.45,890.19,NO,1.48,1.3,1.45,1.27,1.52,1.45,5.0,1453179600000000000,31.0,Monthly,114.04,113.63,114.12,113.61,114.12,113.76,113.97,113.97,0.0034,1.48,1.33,3.51,0.0
O:LQD160219C00115000,2016-01-19,2016-02-19,LQD,C,1150.0,46.0,0.45,0.39,907.71,NO,0.4,0.35,0.35,0.31,0.45,0.35,4.0,1453179600000000000,31.0,Monthly,114.04,113.63,114.12,113.61,114.12,113.76,113.97,113.97,0.0034,0.4,0.39,3.01,0.0
O:LQD160219C00113000,2016-01-20,2016-02-19,LQD,C,1130.0,5.0,1.37,1.37,891.75,NO,1.37,1.2,1.37,1.2,1.37,1.37,2.0,1453266000000000000,30.0,Monthly,113.84,113.8,113.94,113.51,113.94,113.76,113.97,113.97,0.0034,1.37,1.2,3.55,0.0
O:LQD160219C00114000,2016-01-20,2016-02-19,LQD,C,1140.0,30.0,0.75,0.8,900.53,NO,0.78,0.68,0.75,0.66,0.8,0.75,3.0,1453266000000000000,30.0,Monthly,113.84,113.8,113.94,113.51,113.94,113.76,113.97,113.97,0.0034,0.78,0.7,3.32,0.0
O:LQD160219C00116000,2016-01-20,2016-02-19,LQD,C,1160.0,5.0,0.15,0.15,918.08,NO,0.15,0.13,0.15,0.13,0.15,0.15,2.0,1453266000000000000,30.0,Monthly,113.84,113.8,113.94,113.51,113.94,113.76,113.97,113.97,0.0034,0.15,0.13,2.8,0.0
O:LQD160219C00114000,2016-01-21,2016-02-19,LQD,C,1140.0,30.0,0.6,0.55,900.09,NO,0.57,0.5,0.55,0.48,0.6,0.55,7.0,1453352400000000000,29.0,Monthly,113.81,113.47,113.99,113.36,113.99,113.76,113.97,113.97,0.0034,0.57,0.53,3.23,0.0
O:LQD160219C00115000,2016-01-21,2016-02-19,LQD,C,1150.0,2.0,0.4,0.3,908.86,NO,0.35,0.31,0.3,0.26,0.4,0.3,2.0,1453352400000000000,29.0,Monthly,113.81,113.47,113.99,113.36,113.99,113.76,113.97,113.97,0.0034,0.35,0.35,3.03,0.0
O:LQD160219C00116000,2016-01-21,2016-02-19,LQD,C,1160.0,1.0,0.15,0.15,917.63,NO,0.15,0.13,0.15,0.13,0.15,0.15,1.0,1453352400000000000,29.0,Monthly,113.81,113.47,113.99,113.36,113.99,113.76,113.97,113.97,0.0034,0.15,0.13,2.84,0.0
O:LQD160219C00113000,2016-01-22,2016-02-19,LQD,C,1130.0,44.0,1.05,1.15,893.32,NO,1.1,0.97,1.05,0.92,1.15,1.05,8.0,1453438800000000000,28.0,Monthly,113.43,113.54,113.76,113.35,113.76,113.76,113.97,113.97,0.0034,1.1,1.01,3.59,0.0
