ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:IWM160108C00095000,2016-01-04,2016-01-08,IWM,C,95.0,2,3.78,3.8,,NO,3.79,,3.78,,3.8,3.78,2,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,3.79,
O:IWM160108C00102000,2016-01-04,2016-01-08,IWM,C,102.0,9,2.0,2.0,,NO,2.0,,2.0,,2.0,2.0,2,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,2.0,
O:IWM160108C00105000,2016-01-04,2016-01-08,IWM,C,105.0,10,1.19,1.29,,NO,1.24,,1.19,,1.29,1.19,2,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,1.24,
O:IWM160108C00106000,2016-01-04,2016-01-08,IWM,C,106.0,2,1.02,1.02,,NO,1.02,,1.02,,1.02,1.02,1,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,1.02,
O:IWM160108C00107000,2016-01-04,2016-01-08,IWM,C,107.0,5,0.78,0.78,,NO,0.78,,0.78,,0.78,0.78,1,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.78,
O:IWM160108C00107500,2016-01-04,2016-01-08,IWM,C,107.5,1,0.72,0.72,,NO,0.72,,0.72,,0.72,0.72,1,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.72,
O:IWM160108C00108000,2016-01-04,2016-01-08,IWM,C,108.0,95,0.59,0.64,,NO,0.58,,0.53,,0.64,0.53,7,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.58,
O:IWM160108C00108500,2016-01-04,2016-01-08,IWM,C,108.5,69,0.58,0.54,,NO,0.54,,0.5,,0.58,0.5,16,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.54,
O:IWM160108C00109000,2016-01-04,2016-01-08,IWM,C,109.0,702,0.58,0.5,,NO,0.48,,0.37,,0.59,0.37,72,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.48,
O:IWM160108C00109500,2016-01-04,2016-01-08,IWM,C,109.5,905,0.52,0.38,,NO,0.41,,0.3,,0.52,0.3,62,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.41,
O:IWM160108C00110000,2016-01-04,2016-01-08,IWM,C,110.0,1990,0.44,0.32,,NO,0.35,,0.24,,0.46,0.24,183,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.35,
O:IWM160108C00110500,2016-01-04,2016-01-08,IWM,C,110.5,1894,0.36,0.26,,NO,0.29,,0.2,,0.38,0.2,191,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.29,
O:IWM160108C00111000,2016-01-04,2016-01-08,IWM,C,111.0,1034,0.26,0.18,,NO,0.23,,0.15,,0.31,0.15,111,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.23,
O:IWM160108C00111500,2016-01-04,2016-01-08,IWM,C,111.5,691,0.24,0.16,,NO,0.18,,0.11,,0.24,0.11,61,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.18,
O:IWM160108C00112000,2016-01-04,2016-01-08,IWM,C,112.0,2407,0.18,0.09,,NO,0.13,,0.08,,0.19,0.08,171,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.13,
O:IWM160108C00112500,2016-01-04,2016-01-08,IWM,C,112.5,3557,0.13,0.08,,NO,0.1,,0.06,,0.14,0.06,156,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.1,
O:IWM160108C00113000,2016-01-04,2016-01-08,IWM,C,113.0,1991,0.1,0.04,,NO,0.07,,0.04,,0.11,0.04,137,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.07,
O:IWM160108C00113500,2016-01-04,2016-01-08,IWM,C,113.5,372,0.08,0.04,,NO,0.05,,0.02,,0.08,0.02,51,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.05,
O:IWM160108C00114000,2016-01-04,2016-01-08,IWM,C,114.0,1065,0.05,0.02,,NO,0.04,,0.02,,0.06,0.02,70,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.04,
O:IWM160108C00114500,2016-01-04,2016-01-08,IWM,C,114.5,957,0.04,0.01,,NO,0.02,,0.01,,0.04,0.01,30,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.02,
O:IWM160108C00115000,2016-01-04,2016-01-08,IWM,C,115.0,1621,0.02,0.01,,NO,0.02,,0.01,,0.02,0.01,129,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.02,
O:IWM160108C00115500,2016-01-04,2016-01-08,IWM,C,115.5,868,0.02,0.0,,NO,0.01,,0.0,,0.02,0.0,51,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.01,
O:IWM160108C00116000,2016-01-04,2016-01-08,IWM,C,116.0,1766,0.01,0.0,,NO,0.01,,0.0,,0.01,0.0,187,1451883600000000000,4,Weekly,,,,,,103.85,106.49,106.49,0.02,,,0.01,
