ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:COST190215C00150000,2019-01-14,2019-02-15,COST,C,150.0,10,59.28,59.28,-28.79,YES,59.28,28.14,59.28,28.14,59.28,59.28,1,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,59.28,28.14,,
O:COST190215C00155000,2019-01-14,2019-02-15,COST,C,155.0,10,54.36,54.36,-26.42,YES,54.36,25.81,54.36,25.81,54.36,54.36,1,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,54.36,25.81,,
O:COST190215C00190000,2019-01-14,2019-02-15,COST,C,190.0,1,20.0,20.0,-9.8,YES,20.0,9.49,20.0,9.49,20.0,20.0,1,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,20.0,9.49,,
O:COST190215C00195000,2019-01-14,2019-02-15,COST,C,195.0,2,17.1,17.1,-7.43,YES,17.1,8.12,17.1,8.12,17.1,17.1,1,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,17.1,8.12,0.25,0.85
O:COST190215C00200000,2019-01-14,2019-02-15,COST,C,200.0,13,11.36,11.5,-5.06,YES,11.76,5.58,11.36,5.39,12.15,11.36,8,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,11.76,5.77,0.14,0.89
O:COST190215C00210000,2019-01-14,2019-02-15,COST,C,210.0,108,5.24,4.78,-0.31,YES,5.18,2.46,4.5,2.14,5.85,4.5,43,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,5.18,2.78,0.17,0.53
O:COST190215C00220000,2019-01-14,2019-02-15,COST,C,220.0,118,1.7,1.3,4.44,NO,1.46,0.7,1.14,0.54,1.79,1.14,56,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,1.46,0.85,0.17,0.2
O:COST190215C00230000,2019-01-14,2019-02-15,COST,C,230.0,81,0.47,0.23,9.19,NO,0.34,0.16,0.22,0.1,0.47,0.22,30,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,0.34,0.22,0.17,0.05
O:COST190215C00240000,2019-01-14,2019-02-15,COST,C,240.0,5,0.09,0.06,13.93,NO,0.07,0.03,0.05,0.02,0.09,0.05,4,1547442000000000000,32,Monthly,209.47,209.0,210.65,208.16,210.65,216.47,217.25,217.25,0.024,0.07,0.04,0.2,0.01
O:COST190215C00170000,2019-01-15,2019-02-15,COST,C,170.0,1,41.1,41.1,-19.56,YES,41.1,19.45,41.1,19.45,41.1,41.1,1,1547528400000000000,31,Monthly,210.04,211.03,211.34,209.08,211.34,216.47,217.25,217.25,0.024,41.1,19.45,,
