ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:UNH220218C00400000,2022-01-18,2022-02-18,UNH,C,400.0,1,64.0,64.0,-14.11,NO,64.0,13.74,64.0,13.74,64.0,64.0,1,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,64.0,13.74
O:UNH220218C00420000,2022-01-18,2022-02-18,UNH,C,420.0,2,46.2,46.2,-9.82,NO,46.2,9.92,46.2,9.92,46.2,46.2,1,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,46.2,9.92
O:UNH220218C00440000,2022-01-18,2022-02-18,UNH,C,440.0,4,30.82,28.95,-5.52,NO,29.89,6.42,28.95,6.22,30.83,28.95,4,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,29.89,6.62
O:UNH220218C00450000,2022-01-18,2022-02-18,UNH,C,450.0,24,23.0,21.9,-3.37,NO,23.17,4.98,21.9,4.7,24.45,21.9,9,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,23.17,5.25
O:UNH220218C00460000,2022-01-18,2022-02-18,UNH,C,460.0,26,14.8,16.82,-1.23,NO,16.19,3.48,14.8,3.18,17.58,14.8,15,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,16.19,3.77
O:UNH220218C00470000,2022-01-18,2022-02-18,UNH,C,470.0,65,13.9,11.13,0.92,NO,11.78,2.53,9.65,2.07,13.9,9.65,40,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,11.78,2.98
O:UNH220218C00480000,2022-01-18,2022-02-18,UNH,C,480.0,269,8.65,7.45,3.07,NO,7.76,1.67,6.5,1.4,9.01,6.5,72,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,7.76,1.93
O:UNH220218C00490000,2022-01-18,2022-02-18,UNH,C,490.0,141,5.53,4.83,5.22,NO,4.88,1.05,3.9,0.84,5.86,3.9,65,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,4.88,1.26
O:UNH220218C00500000,2022-01-18,2022-02-18,UNH,C,500.0,193,3.05,2.95,7.36,NO,2.97,0.64,2.4,0.52,3.55,2.4,63,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,2.97,0.76
O:UNH220218C00510000,2022-01-18,2022-02-18,UNH,C,510.0,59,1.66,2.16,9.51,NO,1.88,0.4,1.5,0.32,2.25,1.5,33,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,1.88,0.48
O:UNH220218C00520000,2022-01-18,2022-02-18,UNH,C,520.0,28,0.87,1.35,11.66,NO,1.12,0.24,0.87,0.19,1.38,0.87,21,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,1.12,0.3
O:UNH220218C00530000,2022-01-18,2022-02-18,UNH,C,530.0,10,0.55,0.8,13.8,NO,0.68,0.14,0.55,0.12,0.8,0.55,9,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,0.68,0.17
O:UNH220218C00540000,2022-01-18,2022-02-18,UNH,C,540.0,16,0.5,0.72,15.95,NO,0.62,0.13,0.5,0.11,0.73,0.5,6,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,0.62,0.16
O:UNH220218C00550000,2022-01-18,2022-02-18,UNH,C,550.0,1,0.35,0.35,18.1,NO,0.35,0.08,0.35,0.08,0.35,0.35,1,1642482000000000000,31,Monthly,465.17,460.99,465.71,458.35,465.71,467.81,474.92,474.92,0.0008,0.35,0.08
O:UNH220218C00400000,2022-01-19,2022-02-18,UNH,C,400.0,3,64.0,64.15,-15.88,NO,64.82,13.63,64.0,13.46,65.65,64.0,3,1642568400000000000,30,Monthly,468.0,462.52,475.49,461.51,475.49,467.81,474.92,474.92,0.0008,64.82,13.81
O:UNH220218C00420000,2022-01-19,2022-02-18,UNH,C,420.0,6,49.95,46.38,-11.67,NO,48.17,10.13,46.38,9.75,49.95,46.38,3,1642568400000000000,30,Monthly,468.0,462.52,475.49,461.51,475.49,467.81,474.92,474.92,0.0008,48.17,10.5
O:UNH220218C00440000,2022-01-19,2022-02-18,UNH,C,440.0,14,38.17,29.98,-7.46,NO,33.62,7.07,29.06,6.11,38.17,29.06,4,1642568400000000000,30,Monthly,468.0,462.52,475.49,461.51,475.49,467.81,474.92,474.92,0.0008,33.62,8.03
