ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:CRWD200110C00043000,2020-01-06,2020-01-10,CRWD,C,43.0,1,2.08,2.08,-94.89,YES,2.08,3.7,2.08,3.7,2.08,2.08,1,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,2.08,3.7
O:CRWD200110C00045000,2020-01-06,2020-01-10,CRWD,C,45.0,6,1.92,2.55,-94.66,YES,2.24,3.98,1.92,3.42,2.55,1.92,2,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,2.24,4.54
O:CRWD200110C00046000,2020-01-06,2020-01-10,CRWD,C,46.0,101,1.7,2.36,-94.53,YES,2.03,3.61,1.7,3.03,2.36,1.7,2,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,2.03,4.2
O:CRWD200110C00047500,2020-01-06,2020-01-10,CRWD,C,47.5,50,1.95,1.9,-94.36,YES,1.92,3.43,1.9,3.38,1.95,1.9,2,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,1.92,3.47
O:CRWD200110C00048000,2020-01-06,2020-01-10,CRWD,C,48.0,6,1.02,1.35,-94.3,YES,1.18,2.11,1.02,1.82,1.35,1.02,3,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,1.18,2.4
O:CRWD200110C00049000,2020-01-06,2020-01-10,CRWD,C,49.0,66,0.75,1.6,-94.18,YES,1.18,2.11,0.75,1.34,1.62,0.75,26,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,1.18,2.88
O:CRWD200110C00049500,2020-01-06,2020-01-10,CRWD,C,49.5,165,0.74,1.45,-94.12,YES,1.19,2.12,0.74,1.32,1.64,0.74,17,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,1.19,2.92
O:CRWD200110C00050000,2020-01-06,2020-01-10,CRWD,C,50.0,1082,0.64,1.3,-94.07,YES,1.03,1.83,0.54,0.96,1.52,0.54,138,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,1.03,2.71
O:CRWD200110C00050500,2020-01-06,2020-01-10,CRWD,C,50.5,111,0.6,1.27,-94.0,YES,0.96,1.71,0.6,1.07,1.32,0.6,16,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.96,2.35
O:CRWD200110C00051000,2020-01-06,2020-01-10,CRWD,C,51.0,733,0.52,1.12,-93.95,YES,0.9,1.59,0.46,0.82,1.33,0.46,166,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.9,2.37
O:CRWD200110C00051500,2020-01-06,2020-01-10,CRWD,C,51.5,688,0.38,1.04,-93.89,YES,0.78,1.4,0.38,0.68,1.19,0.38,128,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.78,2.12
O:CRWD200110C00052000,2020-01-06,2020-01-10,CRWD,C,52.0,1940,0.28,0.88,-93.82,YES,0.7,1.25,0.28,0.5,1.12,0.28,352,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.7,1.99
O:CRWD200110C00052500,2020-01-06,2020-01-10,CRWD,C,52.5,1387,0.29,0.78,-93.77,YES,0.62,1.1,0.28,0.5,0.96,0.28,251,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.62,1.71
O:CRWD200110C00053000,2020-01-06,2020-01-10,CRWD,C,53.0,2741,0.25,0.68,-93.72,YES,0.56,1.0,0.22,0.39,0.9,0.22,541,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.56,1.6
O:CRWD200110C00053500,2020-01-06,2020-01-10,CRWD,C,53.5,650,0.21,0.68,-93.64,YES,0.5,0.88,0.2,0.36,0.79,0.2,181,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.5,1.41
O:CRWD200110C00054000,2020-01-06,2020-01-10,CRWD,C,54.0,2361,0.19,0.53,-93.59,YES,0.45,0.8,0.15,0.27,0.75,0.15,396,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.45,1.34
O:CRWD200110C00054500,2020-01-06,2020-01-10,CRWD,C,54.5,511,0.18,0.45,-93.54,YES,0.38,0.67,0.14,0.25,0.61,0.14,115,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.38,1.09
O:CRWD200110C00055000,2020-01-06,2020-01-10,CRWD,C,55.0,3169,0.11,0.39,-93.47,YES,0.35,0.62,0.1,0.18,0.6,0.1,622,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.35,1.07
O:CRWD200110C00055500,2020-01-06,2020-01-10,CRWD,C,55.5,899,0.14,0.32,-93.41,YES,0.32,0.58,0.11,0.2,0.54,0.11,209,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.32,0.96
O:CRWD200110C00056000,2020-01-06,2020-01-10,CRWD,C,56.0,2723,0.09,0.29,-93.36,YES,0.26,0.47,0.07,0.12,0.46,0.07,379,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.26,0.82
O:CRWD200110C00056500,2020-01-06,2020-01-10,CRWD,C,56.5,1742,0.08,0.22,-93.29,YES,0.24,0.43,0.08,0.14,0.4,0.08,217,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.24,0.71
O:CRWD200110C00057000,2020-01-06,2020-01-10,CRWD,C,57.0,924,0.05,0.2,-93.23,YES,0.2,0.36,0.05,0.09,0.35,0.05,151,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.2,0.62
O:CRWD200110C00057500,2020-01-06,2020-01-10,CRWD,C,57.5,302,0.06,0.15,-93.18,YES,0.18,0.32,0.06,0.11,0.3,0.06,74,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.18,0.53
O:CRWD200110C00058000,2020-01-06,2020-01-10,CRWD,C,58.0,310,0.03,0.13,-93.11,YES,0.12,0.22,0.03,0.05,0.22,0.03,67,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.12,0.39
O:CRWD200110C00058500,2020-01-06,2020-01-10,CRWD,C,58.5,227,0.04,0.12,-93.06,YES,0.12,0.21,0.04,0.07,0.2,0.04,23,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.12,0.36
O:CRWD200110C00059000,2020-01-06,2020-01-10,CRWD,C,59.0,425,0.04,0.1,-93.0,YES,0.1,0.19,0.02,0.04,0.19,0.02,56,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.1,0.34
O:CRWD200110C00059500,2020-01-06,2020-01-10,CRWD,C,59.5,170,0.02,0.09,-92.93,YES,0.08,0.14,0.02,0.04,0.14,0.02,27,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.08,0.25
O:CRWD200110C00060000,2020-01-06,2020-01-10,CRWD,C,60.0,790,0.02,0.06,-92.88,YES,0.08,0.15,0.02,0.04,0.15,0.02,157,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.08,0.27
O:CRWD200110C00060500,2020-01-06,2020-01-10,CRWD,C,60.5,9,0.08,0.06,-92.83,YES,0.08,0.13,0.06,0.11,0.09,0.06,5,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.08,0.16
O:CRWD200110C00061000,2020-01-06,2020-01-10,CRWD,C,61.0,73,0.05,0.05,-92.75,YES,0.06,0.11,0.04,0.07,0.08,0.04,16,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.06,0.14
O:CRWD200110C00061500,2020-01-06,2020-01-10,CRWD,C,61.5,4,0.09,0.04,-92.7,YES,0.06,0.12,0.04,0.07,0.09,0.04,4,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.06,0.16
O:CRWD200110C00062000,2020-01-06,2020-01-10,CRWD,C,62.0,22,0.05,0.03,-92.65,YES,0.04,0.07,0.03,0.05,0.05,0.03,3,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.04,0.09
O:CRWD200110C00063000,2020-01-06,2020-01-10,CRWD,C,63.0,20,0.02,0.02,-92.52,YES,0.02,0.04,0.02,0.04,0.02,0.02,2,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.02,0.04
O:CRWD200110C00065000,2020-01-06,2020-01-10,CRWD,C,65.0,6,0.01,0.02,-92.29,YES,0.02,0.03,0.01,0.02,0.02,0.01,2,1578286800000000000,4,51.85,55.11,56.17,51.03,56.17,57.2,58.3,58.3,0.0155,0.02,0.04
O:CRWD200117C00044500,2020-01-13,2020-01-17,CRWD,C,44.5,4,3.32,3.32,-95.03,YES,3.32,5.56,3.32,5.56,3.32,3.32,1,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,3.32,5.56
O:CRWD200117C00045000,2020-01-13,2020-01-17,CRWD,C,45.0,53,3.5,3.52,-94.98,YES,3.51,5.88,3.5,5.86,3.52,3.5,5,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,3.51,5.89
O:CRWD200117C00047500,2020-01-13,2020-01-17,CRWD,C,47.5,27,2.44,2.85,-94.69,YES,2.64,4.43,2.44,4.08,2.85,2.44,2,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,2.64,4.77
O:CRWD200117C00048000,2020-01-13,2020-01-17,CRWD,C,48.0,1,2.46,2.46,-94.64,YES,2.46,4.12,2.46,4.12,2.46,2.46,1,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,2.46,4.12
O:CRWD200117C00049500,2020-01-13,2020-01-17,CRWD,C,49.5,1,2.48,2.48,-94.48,YES,2.48,4.15,2.48,4.15,2.48,2.48,1,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,2.48,4.15
O:CRWD200117C00050000,2020-01-13,2020-01-17,CRWD,C,50.0,126,2.0,2.25,-94.43,YES,2.19,3.67,1.98,3.31,2.4,1.98,26,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,2.19,4.02
O:CRWD200117C00050500,2020-01-13,2020-01-17,CRWD,C,50.5,5,1.7,1.88,-94.36,YES,1.79,3.0,1.7,2.85,1.88,1.7,2,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.79,3.15
O:CRWD200117C00051000,2020-01-13,2020-01-17,CRWD,C,51.0,9,1.72,2.0,-94.31,YES,1.94,3.24,1.72,2.88,2.15,1.72,4,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.94,3.6
O:CRWD200117C00051500,2020-01-13,2020-01-17,CRWD,C,51.5,41,1.85,1.9,-94.26,YES,1.89,3.16,1.85,3.1,1.93,1.85,7,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.89,3.23
O:CRWD200117C00052000,2020-01-13,2020-01-17,CRWD,C,52.0,4,1.34,1.75,-94.19,YES,1.54,2.59,1.34,2.24,1.75,1.34,3,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.54,2.93
O:CRWD200117C00052500,2020-01-13,2020-01-17,CRWD,C,52.5,45,1.38,1.65,-94.14,YES,1.57,2.63,1.38,2.31,1.76,1.38,20,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.57,2.95
O:CRWD200117C00053000,2020-01-13,2020-01-17,CRWD,C,53.0,20,1.15,1.5,-94.09,YES,1.35,2.26,1.15,1.93,1.55,1.15,7,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.35,2.59
O:CRWD200117C00053500,2020-01-13,2020-01-17,CRWD,C,53.5,15,0.98,1.5,-94.02,YES,1.24,2.08,0.98,1.64,1.5,0.98,7,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.24,2.51
O:CRWD200117C00054000,2020-01-13,2020-01-17,CRWD,C,54.0,45,1.05,1.3,-93.97,YES,1.23,2.05,1.05,1.76,1.4,1.05,16,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,1.23,2.34
O:CRWD200117C00055000,2020-01-13,2020-01-17,CRWD,C,55.0,759,0.98,1.05,-93.86,YES,0.96,1.62,0.7,1.17,1.23,0.7,215,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.96,2.06
O:CRWD200117C00056000,2020-01-13,2020-01-17,CRWD,C,56.0,1329,0.61,0.85,-93.76,YES,0.77,1.29,0.54,0.9,1.0,0.54,263,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.77,1.67
O:CRWD200117C00060000,2020-01-13,2020-01-17,CRWD,C,60.0,9898,0.19,0.26,-93.3,YES,0.24,0.41,0.14,0.23,0.35,0.14,1709,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.24,0.59
O:CRWD200117C00062500,2020-01-13,2020-01-17,CRWD,C,62.5,1724,0.06,0.09,-93.02,YES,0.1,0.18,0.06,0.1,0.15,0.06,351,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.1,0.25
O:CRWD200117C00065000,2020-01-13,2020-01-17,CRWD,C,65.0,372,0.01,0.04,-92.75,YES,0.03,0.06,0.01,0.02,0.06,0.01,66,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.03,0.1
O:CRWD200117C00067500,2020-01-13,2020-01-17,CRWD,C,67.5,59,0.02,0.02,-92.47,YES,0.02,0.03,0.01,0.02,0.02,0.01,8,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.02,0.03
O:CRWD200117C00070000,2020-01-13,2020-01-17,CRWD,C,70.0,260,0.01,0.01,-92.18,YES,0.01,0.02,0.01,0.02,0.01,0.01,34,1578891600000000000,4,57.36,58.97,59.74,57.0,59.74,63.45,63.7,63.7,0.0155,0.01,0.02
O:CRWD200124C00045000,2020-01-21,2020-01-24,CRWD,C,45.0,10,4.51,4.51,-95.27,YES,4.51,7.11,4.51,7.11,4.51,4.51,1,1579582800000000000,3,63.02,62.24,63.39,61.26,63.39,59.25,63.05,63.05,0.0155,4.51,7.11
O:CRWD200124C00051500,2020-01-21,2020-01-24,CRWD,C,51.5,3,2.75,2.75,-94.59,YES,2.75,4.34,2.75,4.34,2.75,2.75,1,1579582800000000000,3,63.02,62.24,63.39,61.26,63.39,59.25,63.05,63.05,0.0155,2.75,4.34
O:CRWD200124C00053000,2020-01-21,2020-01-24,CRWD,C,53.0,24,2.25,2.25,-94.43,YES,2.34,3.68,2.18,3.44,2.49,2.18,11,1579582800000000000,3,63.02,62.24,63.39,61.26,63.39,59.25,63.05,63.05,0.0155,2.34,3.93
O:CRWD200124C00053500,2020-01-21,2020-01-24,CRWD,C,53.5,4,2.1,2.1,-94.37,YES,2.1,3.31,2.1,3.31,2.1,2.1,1,1579582800000000000,3,63.02,62.24,63.39,61.26,63.39,59.25,63.05,63.05,0.0155,2.1,3.31
