ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:CRWD190719C00055000,2019-07-15,2019-07-19,CRWD,C,3.67,1,4.24,4.24,4.24,4.24,1,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00060000,2019-07-15,2019-07-19,CRWD,C,4.0,21,3.25,3.1,3.25,3.1,5,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00065000,2019-07-15,2019-07-19,CRWD,C,4.33,6,2.1,1.94,2.1,1.9,4,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00070000,2019-07-15,2019-07-19,CRWD,C,4.67,193,1.42,1.12,1.5,1.1,51,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00075000,2019-07-15,2019-07-19,CRWD,C,5.0,1044,0.82,0.57,0.85,0.55,222,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00080000,2019-07-15,2019-07-19,CRWD,C,5.33,549,0.42,0.27,0.42,0.24,94,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00085000,2019-07-15,2019-07-19,CRWD,C,5.67,366,0.19,0.11,0.19,0.1,72,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00090000,2019-07-15,2019-07-19,CRWD,C,6.0,54,0.11,0.04,0.11,0.04,16,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00095000,2019-07-15,2019-07-19,CRWD,C,6.33,15,0.05,0.02,0.05,0.01,5,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190719C00100000,2019-07-15,2019-07-19,CRWD,C,6.67,145,0.02,0.01,0.02,0.01,11,1563163200000000000,4,74.0,71.6,74.3,71.4,74.3,83.52,85.85,85.85
O:CRWD190816C00070000,2019-08-12,2019-08-16,CRWD,C,4.67,2,5.92,6.28,6.28,5.92,2,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00075000,2019-08-12,2019-08-16,CRWD,C,5.0,31,5.52,4.97,5.52,4.97,9,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00080000,2019-08-12,2019-08-16,CRWD,C,5.33,6,3.6,3.62,4.42,3.6,4,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00085000,2019-08-12,2019-08-16,CRWD,C,5.67,95,2.35,2.38,3.38,2.08,23,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00090000,2019-08-12,2019-08-16,CRWD,C,6.0,297,1.56,1.35,2.28,1.12,51,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00095000,2019-08-12,2019-08-16,CRWD,C,6.33,797,0.84,0.65,1.36,0.5,202,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00100000,2019-08-12,2019-08-16,CRWD,C,6.67,2713,0.31,0.28,0.69,0.18,533,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00105000,2019-08-12,2019-08-16,CRWD,C,7.0,718,0.14,0.1,0.3,0.06,138,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00110000,2019-08-12,2019-08-16,CRWD,C,7.33,665,0.04,0.02,0.11,0.01,94,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190816C00115000,2019-08-12,2019-08-16,CRWD,C,7.67,97,0.01,0.01,0.05,0.01,17,1565582400000000000,4,94.25,93.01,98.2,91.53,98.2,96.05,98.1,98.1
O:CRWD190830C00080000,2019-08-26,2019-08-30,CRWD,C,5.33,15,2.17,2.17,2.52,2.17,3,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00084000,2019-08-26,2019-08-30,CRWD,C,5.6,4,1.27,1.27,1.27,1.27,1,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00085000,2019-08-26,2019-08-30,CRWD,C,5.67,1,1.23,1.23,1.23,1.23,1,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00086000,2019-08-26,2019-08-30,CRWD,C,5.73,21,0.96,1.05,1.11,0.96,4,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00087000,2019-08-26,2019-08-30,CRWD,C,5.8,70,0.76,1.0,1.1,0.76,19,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00088000,2019-08-26,2019-08-30,CRWD,C,5.87,46,0.85,0.89,0.92,0.66,19,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00089000,2019-08-26,2019-08-30,CRWD,C,5.93,32,0.65,0.78,0.85,0.56,16,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00090000,2019-08-26,2019-08-30,CRWD,C,6.0,155,0.94,0.62,0.94,0.48,28,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00090500,2019-08-26,2019-08-30,CRWD,C,6.03,131,0.9,0.56,0.92,0.42,33,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00091000,2019-08-26,2019-08-30,CRWD,C,6.07,25,0.8,0.49,0.82,0.39,14,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00091500,2019-08-26,2019-08-30,CRWD,C,6.1,5,0.74,0.44,0.74,0.44,3,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00092000,2019-08-26,2019-08-30,CRWD,C,6.13,46,0.72,0.4,0.72,0.3,25,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00092500,2019-08-26,2019-08-30,CRWD,C,6.17,67,0.65,0.46,0.65,0.31,11,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
O:CRWD190830C00093000,2019-08-26,2019-08-30,CRWD,C,6.2,42,0.59,0.39,0.59,0.31,10,1566792000000000000,4,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94
