ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:SMCI170120C00025000,2017-01-17,2017-01-20,SMCI,C,1.67,10,0.8,0.8,59.22,YES,0.8,28.37,0.8,28.37,0.8,0.8,1,1484629200000000000,3,2.82,2.71,2.82,2.68,2.82,2.76,2.81,2.81,0.0065,0.8,28.37,,
O:SMCI170120C00030000,2017-01-17,2017-01-20,SMCI,C,2.0,14,0.01,0.01,70.92,YES,0.01,0.35,0.01,0.35,0.01,0.01,3,1484629200000000000,3,2.82,2.71,2.82,2.68,2.82,2.76,2.81,2.81,0.0065,0.01,0.35,,
O:SMCI170217C00025000,2017-02-13,2017-02-17,SMCI,C,1.67,35,0.45,0.52,61.85,YES,0.48,17.96,0.45,16.67,0.52,0.45,2,1486962000000000000,4,2.68,2.67,2.7,2.66,2.7,2.7,2.71,2.71,0.0066,0.48,19.26,,
O:SMCI170421C00025000,2017-04-17,2017-04-21,SMCI,C,1.67,1,0.1,0.1,65.88,YES,0.1,3.94,0.1,3.94,0.1,0.1,1,1492401600000000000,4,2.46,2.52,2.54,2.45,2.54,2.46,2.48,2.48,0.009,0.1,3.94,,
O:SMCI170519C00022500,2017-05-15,2017-05-19,SMCI,C,1.5,15,0.48,0.48,60.61,YES,0.48,19.39,0.48,19.39,0.48,0.48,1,1494820800000000000,4,2.42,2.44,2.48,2.42,2.48,2.42,2.42,2.42,0.0091,0.48,19.39,,
O:SMCI170616C00025000,2017-06-12,2017-06-16,SMCI,C,1.67,50,0.06,0.06,66.93,YES,0.06,2.4,0.06,2.4,0.06,0.06,1,1497240000000000000,4,2.46,2.49,2.5,2.43,2.5,2.5,2.5,2.5,0.0104,0.06,2.4,,
O:SMCI170721C00025000,2017-07-17,2017-07-21,SMCI,C,1.67,22,0.45,0.38,61.97,YES,0.42,15.4,0.38,14.1,0.45,0.38,3,1500264000000000000,4,2.7,2.64,2.7,2.64,2.7,2.57,2.66,2.66,0.0115,0.42,16.7,,
O:SMCI170818C00025000,2017-08-14,2017-08-18,SMCI,C,1.67,3,0.56,0.56,60.84,YES,0.56,20.4,0.56,20.4,0.56,0.56,1,1502683200000000000,4,2.69,2.74,2.74,2.68,2.74,2.68,2.69,2.69,0.0116,0.56,20.4,,
O:SMCI171020C00022500,2017-10-16,2017-10-20,SMCI,C,1.5,2,0.08,0.08,65.93,YES,0.08,3.52,0.08,3.52,0.08,0.08,1,1508126400000000000,4,2.26,2.24,2.28,2.22,2.28,2.24,2.24,2.24,0.0115,0.08,3.52,,
O:SMCI171117C00020000,2017-11-13,2017-11-17,SMCI,C,1.33,3,0.08,0.08,66.33,YES,0.08,3.99,0.08,3.99,0.08,0.08,1,1510549200000000000,4,1.98,2.0,2.0,1.96,2.0,2.04,2.08,2.08,0.0116,0.08,3.99,,
O:SMCI171215C00017500,2017-12-11,2017-12-15,SMCI,C,1.17,5,1.05,1.05,52.94,YES,1.05,47.51,1.05,47.51,1.05,1.05,2,1512968400000000000,4,2.16,2.18,2.21,2.15,2.21,2.2,2.22,2.22,0.013,1.05,47.51,3.5067,0.9393
