ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:PLTR230106C00003500,2023-01-03,2023-01-06,PLTR,C,3.5,7,0.72,0.72,52.71,YES,0.72,10.84,0.72,10.84,0.72,0.72,2,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.72,10.84
O:PLTR230106C00004000,2023-01-03,2023-01-06,PLTR,C,4.0,2,0.58,0.59,60.24,YES,0.58,8.81,0.58,8.73,0.59,0.58,2,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.58,8.89
O:PLTR230106C00005000,2023-01-03,2023-01-06,PLTR,C,5.0,13,0.34,0.34,75.3,YES,0.34,5.12,0.34,5.12,0.34,0.34,4,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.34,5.12
O:PLTR230106C00005500,2023-01-03,2023-01-06,PLTR,C,5.5,75,0.28,0.22,82.83,YES,0.24,3.69,0.21,3.16,0.28,0.21,22,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.24,4.22
O:PLTR230106C00006000,2023-01-03,2023-01-06,PLTR,C,6.0,371,0.15,0.11,90.36,YES,0.12,1.88,0.09,1.36,0.16,0.09,95,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.12,2.41
O:PLTR230106C00006500,2023-01-03,2023-01-06,PLTR,C,6.5,3962,0.06,0.03,97.89,YES,0.04,0.68,0.02,0.3,0.07,0.02,507,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.04,1.05
O:PLTR230106C00007000,2023-01-03,2023-01-06,PLTR,C,7.0,4918,0.01,0.01,105.42,NO,0.01,0.15,0.0,0.0,0.02,0.0,596,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.01,0.3
O:PLTR230106C00007500,2023-01-03,2023-01-06,PLTR,C,7.5,447,0.0,0.0,112.95,NO,0.0,0.0,0.0,0.0,0.0,0.0,121,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.0,0.0
O:PLTR230106C00008000,2023-01-03,2023-01-06,PLTR,C,8.0,1,0.0,0.0,120.48,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.0,0.0
O:PLTR230106C00008500,2023-01-03,2023-01-06,PLTR,C,8.5,12,0.02,0.0,128.01,NO,0.01,0.15,0.0,0.0,0.02,0.0,5,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.01,0.3
O:PLTR230106C00009000,2023-01-03,2023-01-06,PLTR,C,9.0,20,0.0,0.0,135.54,NO,0.0,0.0,0.0,0.0,0.0,0.0,7,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.0,0.0
O:PLTR230106C00009500,2023-01-03,2023-01-06,PLTR,C,9.5,2,0.0,0.0,143.07,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.0,0.0
O:PLTR230106C00010000,2023-01-03,2023-01-06,PLTR,C,10.0,2,0.0,0.0,150.6,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1672722000000000000,3,6.58,6.39,6.64,6.28,6.64,6.4,6.45,6.45,0.0433,0.0,0.0
