ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:PLTR220107C00012000,2022-01-03,2022-01-07,PLTR,C,12.0,102,1.55,1.55,64.62,YES,1.55,8.35,1.55,8.35,1.55,1.55,3,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,1.55,8.35
O:PLTR220107C00013000,2022-01-03,2022-01-07,PLTR,C,13.0,1,1.3,1.3,70.01,YES,1.3,7.0,1.3,7.0,1.3,1.3,1,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,1.3,7.0
O:PLTR220107C00013500,2022-01-03,2022-01-07,PLTR,C,13.5,5,1.12,1.12,72.7,YES,1.12,6.03,1.12,6.03,1.12,1.12,1,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,1.12,6.03
O:PLTR220107C00014000,2022-01-03,2022-01-07,PLTR,C,14.0,30,0.99,1.05,75.4,YES,1.02,5.49,0.99,5.33,1.05,0.99,7,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,1.02,5.65
O:PLTR220107C00015000,2022-01-03,2022-01-07,PLTR,C,15.0,33,0.79,0.84,80.78,YES,0.82,4.39,0.79,4.25,0.84,0.79,7,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.82,4.52
O:PLTR220107C00015500,2022-01-03,2022-01-07,PLTR,C,15.5,13,0.63,0.74,83.47,YES,0.68,3.69,0.63,3.39,0.74,0.63,3,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.68,3.99
O:PLTR220107C00016000,2022-01-03,2022-01-07,PLTR,C,16.0,171,0.64,0.59,86.17,YES,0.57,3.07,0.5,2.69,0.64,0.5,22,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.57,3.45
O:PLTR220107C00016500,2022-01-03,2022-01-07,PLTR,C,16.5,34,0.38,0.5,88.86,YES,0.44,2.37,0.38,2.05,0.5,0.38,13,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.44,2.69
O:PLTR220107C00017000,2022-01-03,2022-01-07,PLTR,C,17.0,201,0.37,0.39,91.55,YES,0.33,1.78,0.27,1.45,0.39,0.27,47,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.33,2.1
O:PLTR220107C00017500,2022-01-03,2022-01-07,PLTR,C,17.5,657,0.28,0.27,94.24,YES,0.22,1.21,0.16,0.86,0.29,0.16,112,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.22,1.56
O:PLTR220107C00018000,2022-01-03,2022-01-07,PLTR,C,18.0,4488,0.17,0.17,96.94,YES,0.14,0.75,0.09,0.48,0.19,0.09,709,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.14,1.02
O:PLTR220107C00018500,2022-01-03,2022-01-07,PLTR,C,18.5,19779,0.09,0.1,99.63,YES,0.08,0.4,0.04,0.22,0.11,0.04,2527,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.08,0.59
O:PLTR220107C00019000,2022-01-03,2022-01-07,PLTR,C,19.0,25163,0.05,0.05,102.32,NO,0.04,0.22,0.02,0.11,0.06,0.02,3552,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.04,0.32
O:PLTR220107C00019500,2022-01-03,2022-01-07,PLTR,C,19.5,6044,0.03,0.02,105.02,NO,0.03,0.16,0.02,0.11,0.04,0.02,989,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.03,0.22
O:PLTR220107C00020000,2022-01-03,2022-01-07,PLTR,C,20.0,9484,0.02,0.02,107.71,NO,0.01,0.05,0.0,0.0,0.02,0.0,1247,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.01,0.11
O:PLTR220107C00020500,2022-01-03,2022-01-07,PLTR,C,20.5,3864,0.01,0.01,110.4,NO,0.0,0.03,0.0,0.0,0.01,0.0,517,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.05
O:PLTR220107C00021000,2022-01-03,2022-01-07,PLTR,C,21.0,779,0.0,0.01,113.09,NO,0.0,0.03,0.0,0.0,0.01,0.0,170,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.05
O:PLTR220107C00021500,2022-01-03,2022-01-07,PLTR,C,21.5,306,0.0,0.0,115.79,NO,0.0,0.0,0.0,0.0,0.0,0.0,78,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00022000,2022-01-03,2022-01-07,PLTR,C,22.0,209,0.0,0.0,118.48,NO,0.0,0.0,0.0,0.0,0.0,0.0,64,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00022500,2022-01-03,2022-01-07,PLTR,C,22.5,196,0.0,0.0,121.17,NO,0.0,0.0,0.0,0.0,0.0,0.0,43,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00023000,2022-01-03,2022-01-07,PLTR,C,23.0,424,0.0,0.0,123.86,NO,0.0,0.0,0.0,0.0,0.0,0.0,56,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00023500,2022-01-03,2022-01-07,PLTR,C,23.5,127,0.0,0.0,126.56,NO,0.0,0.0,0.0,0.0,0.0,0.0,40,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00024000,2022-01-03,2022-01-07,PLTR,C,24.0,27,0.0,0.0,129.25,NO,0.0,0.0,0.0,0.0,0.0,0.0,18,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00024500,2022-01-03,2022-01-07,PLTR,C,24.5,185,0.0,0.0,131.94,NO,0.0,0.0,0.0,0.0,0.0,0.0,62,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00025000,2022-01-03,2022-01-07,PLTR,C,25.0,9,0.0,0.0,134.64,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00025500,2022-01-03,2022-01-07,PLTR,C,25.5,5,0.0,0.0,137.33,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00026000,2022-01-03,2022-01-07,PLTR,C,26.0,7,0.0,0.0,140.02,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00026500,2022-01-03,2022-01-07,PLTR,C,26.5,7,0.0,0.0,142.71,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220107C00030000,2022-01-03,2022-01-07,PLTR,C,30.0,1,0.0,0.0,161.56,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641186000000000000,4,18.36,18.53,18.57,17.86,18.57,16.56,17.33,17.33,0.0008,0.0,0.0
O:PLTR220114C00012000,2022-01-10,2022-01-14,PLTR,C,12.0,74,0.94,1.08,72.42,YES,1.0,6.0,0.88,5.31,1.11,0.88,14,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,1.0,6.7
O:PLTR220114C00013000,2022-01-10,2022-01-14,PLTR,C,13.0,16,0.64,0.82,78.46,YES,0.73,4.41,0.64,3.86,0.82,0.64,5,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.73,4.95
O:PLTR220114C00013500,2022-01-10,2022-01-14,PLTR,C,13.5,46,0.51,0.57,81.47,YES,0.54,3.26,0.51,3.08,0.57,0.51,9,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.54,3.44
O:PLTR220114C00014000,2022-01-10,2022-01-14,PLTR,C,14.0,162,0.58,0.61,84.49,YES,0.5,3.02,0.39,2.35,0.61,0.39,27,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.5,3.68
O:PLTR220114C00014500,2022-01-10,2022-01-14,PLTR,C,14.5,240,0.4,0.48,87.51,YES,0.38,2.32,0.29,1.75,0.48,0.29,75,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.38,2.9
O:PLTR220114C00015000,2022-01-10,2022-01-14,PLTR,C,15.0,2608,0.34,0.42,90.53,YES,0.3,1.84,0.19,1.15,0.42,0.19,398,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.3,2.53
O:PLTR220114C00015500,2022-01-10,2022-01-14,PLTR,C,15.5,6545,0.26,0.3,93.54,YES,0.22,1.3,0.12,0.72,0.31,0.12,974,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.22,1.87
O:PLTR220114C00016000,2022-01-10,2022-01-14,PLTR,C,16.0,20817,0.16,0.2,96.56,YES,0.14,0.84,0.07,0.42,0.21,0.07,2666,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.14,1.27
O:PLTR220114C00016500,2022-01-10,2022-01-14,PLTR,C,16.5,12933,0.1,0.12,99.58,YES,0.08,0.51,0.04,0.24,0.13,0.04,1646,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.08,0.78
O:PLTR220114C00017000,2022-01-10,2022-01-14,PLTR,C,17.0,14853,0.06,0.07,102.6,NO,0.04,0.27,0.02,0.12,0.07,0.02,2149,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.04,0.42
O:PLTR220114C00017500,2022-01-10,2022-01-14,PLTR,C,17.5,9207,0.04,0.04,105.61,NO,0.02,0.15,0.01,0.06,0.04,0.01,938,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.02,0.24
O:PLTR220114C00018000,2022-01-10,2022-01-14,PLTR,C,18.0,5921,0.03,0.02,108.63,NO,0.02,0.12,0.01,0.06,0.03,0.01,911,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.02,0.18
O:PLTR220114C00018500,2022-01-10,2022-01-14,PLTR,C,18.5,2224,0.02,0.01,111.65,NO,0.01,0.06,0.0,0.0,0.02,0.0,292,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.01,0.12
O:PLTR220114C00019000,2022-01-10,2022-01-14,PLTR,C,19.0,1684,0.01,0.0,114.67,NO,0.0,0.03,0.0,0.0,0.01,0.0,240,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.06
O:PLTR220114C00019500,2022-01-10,2022-01-14,PLTR,C,19.5,835,0.01,0.0,117.68,NO,0.0,0.03,0.0,0.0,0.01,0.0,138,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.06
O:PLTR220114C00020000,2022-01-10,2022-01-14,PLTR,C,20.0,2081,0.01,0.0,120.7,NO,0.0,0.03,0.0,0.0,0.01,0.0,239,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.06
O:PLTR220114C00020500,2022-01-10,2022-01-14,PLTR,C,20.5,250,0.0,0.0,123.72,NO,0.0,0.03,0.0,0.0,0.01,0.0,93,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.06
O:PLTR220114C00021000,2022-01-10,2022-01-14,PLTR,C,21.0,299,0.0,0.0,126.74,NO,0.0,0.03,0.0,0.0,0.01,0.0,67,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.06
O:PLTR220114C00021500,2022-01-10,2022-01-14,PLTR,C,21.5,47,0.0,0.0,129.75,NO,0.0,0.0,0.0,0.0,0.0,0.0,20,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00022000,2022-01-10,2022-01-14,PLTR,C,22.0,88,0.0,0.0,132.77,NO,0.0,0.0,0.0,0.0,0.0,0.0,32,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00022500,2022-01-10,2022-01-14,PLTR,C,22.5,172,0.0,0.0,135.79,NO,0.0,0.0,0.0,0.0,0.0,0.0,12,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00023000,2022-01-10,2022-01-14,PLTR,C,23.0,3,0.0,0.0,138.81,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00023500,2022-01-10,2022-01-14,PLTR,C,23.5,15,0.0,0.0,141.82,NO,0.0,0.0,0.0,0.0,0.0,0.0,5,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00024000,2022-01-10,2022-01-14,PLTR,C,24.0,1,0.0,0.0,144.84,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00024500,2022-01-10,2022-01-14,PLTR,C,24.5,3,0.0,0.0,147.86,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220114C00025000,2022-01-10,2022-01-14,PLTR,C,25.0,4,0.0,0.0,150.88,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1641790800000000000,4,16.19,16.5,16.57,15.35,16.57,16.01,16.25,16.25,0.0008,0.0,0.0
O:PLTR220121C00002500,2022-01-18,2022-01-21,PLTR,C,2.5,1,3.18,3.18,15.87,YES,3.18,20.19,3.18,20.19,3.18,3.18,1,1642482000000000000,3,15.45,14.97,15.75,14.92,15.75,13.53,14.48,14.48,0.0008,3.18,20.19
O:PLTR220121C00005000,2022-01-18,2022-01-21,PLTR,C,5.0,5,2.55,2.56,31.75,YES,2.58,16.35,2.55,16.19,2.6,2.55,5,1642482000000000000,3,15.45,14.97,15.75,14.92,15.75,13.53,14.48,14.48,0.0008,2.58,16.51
O:PLTR220121C00007500,2022-01-18,2022-01-21,PLTR,C,7.5,30,1.92,1.94,47.62,YES,1.95,12.38,1.92,12.19,1.98,1.92,8,1642482000000000000,3,15.45,14.97,15.75,14.92,15.75,13.53,14.48,14.48,0.0008,1.95,12.57
