ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm
O:XLK210108C00133500,2021-01-04,2021-01-08,XLK,C,66.75,48.0,0.27,0.1,4.38,NO,0.1,0.15,0.27,0.4,0.27,0.1,13.0,1609736400000000000,4.0,Weekly,65.34,63.95,65.36,63.12,63.95,63.95,65.36,63.95,0.0009,0.3165,0.0952
O:XLK210108C00134000,2021-01-04,2021-01-08,XLK,C,67.0,39.0,0.21,0.09,4.77,NO,0.09,0.13,0.21,0.31,0.21,0.05,9.0,1609736400000000000,4.0,Weekly,65.34,63.95,65.36,63.12,63.95,63.95,65.36,63.95,0.0009,0.3274,0.0844
O:XLK210108C00135000,2021-01-04,2021-01-08,XLK,C,67.5,23.0,0.12,0.05,5.55,NO,0.05,0.07,0.12,0.18,0.12,0.04,13.0,1609736400000000000,4.0,Weekly,65.34,63.95,65.36,63.12,63.95,63.95,65.36,63.95,0.0009,0.3204,0.0518
O:XLK210108C00136000,2021-01-04,2021-01-08,XLK,C,68.0,27.0,0.06,0.03,6.33,NO,0.03,0.04,0.06,0.09,0.07,0.03,8.0,1609736400000000000,4.0,Weekly,65.34,63.95,65.36,63.12,63.95,63.95,65.36,63.95,0.0009,0.3219,0.033
O:XLK210108C00140000,2021-01-04,2021-01-08,XLK,C,70.0,2.0,0.04,0.04,9.46,NO,0.04,0.06,0.04,0.06,0.04,0.04,2.0,1609736400000000000,4.0,Weekly,65.34,63.95,65.36,63.12,63.95,63.95,65.36,63.95,0.0009,0.4645,0.0298
O:XLK210129C00110000,2021-01-25,2021-01-29,XLK,C,55.0,10.0,22.5,22.5,-17.87,YES,22.5,40.91,22.5,40.91,22.5,22.5,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,6.3373,0.4861
O:XLK210129C00115000,2021-01-25,2021-01-29,XLK,C,57.5,2.0,19.11,19.0,-14.14,YES,19.0,33.04,19.11,33.23,19.11,19.0,2.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,5.3699,0.4961
O:XLK210129C00120000,2021-01-25,2021-01-29,XLK,C,60.0,44.0,14.5,13.45,-10.41,YES,13.45,22.42,14.5,24.17,14.5,12.25,11.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,3.6324,0.5394
O:XLK210129C00120500,2021-01-25,2021-01-29,XLK,C,60.25,1.0,13.75,13.75,-10.03,YES,13.75,22.82,13.75,22.82,13.75,13.75,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,3.8055,0.5264
O:XLK210129C00122500,2021-01-25,2021-01-29,XLK,C,61.25,2.0,10.85,10.85,-8.54,YES,10.85,17.71,10.85,17.71,10.85,10.85,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,2.8706,0.5584
O:XLK210129C00123000,2021-01-25,2021-01-29,XLK,C,61.5,1.0,11.77,11.77,-8.17,YES,11.77,19.14,11.77,19.14,11.77,11.77,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,3.2852,0.5302
O:XLK210129C00125000,2021-01-25,2021-01-29,XLK,C,62.5,5.0,9.15,9.15,-6.67,YES,9.15,14.64,9.15,14.64,9.15,9.15,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,2.478,0.5543
O:XLK210129C00125500,2021-01-25,2021-01-29,XLK,C,62.75,1.0,7.62,7.62,-6.3,YES,7.62,12.14,7.62,12.14,7.62,7.62,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.9391,0.5867
O:XLK210129C00126000,2021-01-25,2021-01-29,XLK,C,63.0,1.0,8.35,8.35,-5.93,YES,8.35,13.25,8.35,13.25,8.35,8.35,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,2.2766,0.5546
O:XLK210129C00127000,2021-01-25,2021-01-29,XLK,C,63.5,6.0,6.45,6.3,-5.18,YES,6.3,9.92,6.45,10.16,6.45,6.3,2.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.5974,0.5927
O:XLK210129C00128000,2021-01-25,2021-01-29,XLK,C,64.0,15.0,6.22,6.22,-4.43,YES,6.22,9.72,6.22,9.72,6.22,6.22,1.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.678,0.5677
O:XLK210129C00128500,2021-01-25,2021-01-29,XLK,C,64.25,14.0,5.0,5.68,-4.06,YES,5.68,8.84,5.0,7.78,5.68,4.2,7.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.5272,0.5712
O:XLK210129C00129000,2021-01-25,2021-01-29,XLK,C,64.5,2.0,4.05,4.28,-3.69,YES,4.28,6.64,4.05,6.28,4.28,4.05,2.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.0488,0.6131
O:XLK210129C00129500,2021-01-25,2021-01-29,XLK,C,64.75,2.0,3.94,4.66,-3.31,YES,4.66,7.2,3.94,6.08,4.66,3.94,2.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.2503,0.5762
O:XLK210129C00130000,2021-01-25,2021-01-29,XLK,C,65.0,1278.0,4.5,4.4,-2.94,YES,4.4,6.77,4.5,6.92,4.75,2.72,41.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.2064,0.5688
O:XLK210129C00130500,2021-01-25,2021-01-29,XLK,C,65.25,4.0,4.25,3.9,-2.57,YES,3.9,5.98,4.25,6.51,4.25,3.9,2.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,1.0729,0.5697
O:XLK210129C00131000,2021-01-25,2021-01-29,XLK,C,65.5,22.0,4.2,3.47,-2.2,YES,3.47,5.3,4.2,6.41,4.2,2.86,9.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.9659,0.5671
O:XLK210129C00131500,2021-01-25,2021-01-29,XLK,C,65.75,4.0,2.34,2.47,-1.82,YES,2.47,3.76,2.34,3.56,2.47,1.64,4.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.6475,0.5939
O:XLK210129C00132500,2021-01-25,2021-01-29,XLK,C,66.25,53.0,2.82,2.36,-1.08,YES,2.36,3.56,2.82,4.26,2.86,1.2,21.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.7115,0.543
O:XLK210129C00133000,2021-01-25,2021-01-29,XLK,C,66.5,135.0,2.32,2.25,-0.7,YES,2.25,3.38,2.32,3.49,2.65,1.0,47.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.7199,0.5223
O:XLK210129C00133500,2021-01-25,2021-01-29,XLK,C,66.75,134.0,2.13,2.0,-0.33,YES,2.0,3.0,2.13,3.19,2.23,0.91,40.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.6762,0.5045
O:XLK210129C00134000,2021-01-25,2021-01-29,XLK,C,67.0,463.0,1.75,1.73,0.04,NO,1.73,2.58,1.75,2.61,2.02,0.71,90.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.6238,0.4843
O:XLK210129C00135000,2021-01-25,2021-01-29,XLK,C,67.5,409.0,1.15,1.21,0.79,NO,1.21,1.79,1.15,1.7,1.45,0.5,115.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.5198,0.4318
O:XLK210129C00136000,2021-01-25,2021-01-29,XLK,C,68.0,1302.0,0.87,0.78,1.54,NO,0.78,1.15,0.87,1.28,0.98,0.33,166.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.4352,0.3603
O:XLK210129C00137000,2021-01-25,2021-01-29,XLK,C,68.5,126.0,0.6,0.56,2.28,NO,0.56,0.82,0.6,0.88,0.63,0.21,44.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.4133,0.2934
O:XLK210129C00138000,2021-01-25,2021-01-29,XLK,C,69.0,359.0,0.33,0.36,3.03,NO,0.36,0.52,0.33,0.48,0.36,0.14,40.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.3826,0.222
O:XLK210129C00138500,2021-01-25,2021-01-29,XLK,C,69.25,264.0,0.24,0.22,3.4,NO,0.22,0.32,0.24,0.35,0.27,0.15,38.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.3367,0.1667
O:XLK210129C00140000,2021-01-25,2021-01-29,XLK,C,70.0,321.0,0.13,0.12,4.52,NO,0.12,0.17,0.13,0.19,0.14,0.05,40.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.3361,0.1012
O:XLK210129C00145000,2021-01-25,2021-01-29,XLK,C,72.5,8.0,0.05,0.01,8.26,NO,0.01,0.01,0.05,0.07,0.05,0.01,3.0,1611550800000000000,4.0,Weekly,67.17,66.97,67.39,65.35,66.97,66.97,67.39,66.97,0.0009,0.335,0.0113
O:XLK210205C00120000,2021-02-01,2021-02-05,XLK,C,60.0,38.0,10.5,12.48,-9.2,YES,12.48,20.8,10.5,17.5,12.63,10.0,17.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,3.4856,0.5327
O:XLK210205C00123000,2021-02-01,2021-02-05,XLK,C,61.5,1.0,7.98,7.98,-6.93,YES,7.98,12.98,7.98,12.98,7.98,7.98,1.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,2.0251,0.5921
O:XLK210205C00123500,2021-02-01,2021-02-05,XLK,C,61.75,2.0,9.1,9.1,-6.55,YES,9.1,14.74,9.1,14.74,9.1,9.1,1.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,2.5234,0.5495
O:XLK210205C00125000,2021-02-01,2021-02-05,XLK,C,62.5,1.0,5.95,5.95,-5.42,YES,5.95,9.52,5.95,9.52,5.95,5.95,1.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.4547,0.614
O:XLK210205C00126000,2021-02-01,2021-02-05,XLK,C,63.0,1.0,5.45,5.45,-4.66,YES,5.45,8.65,5.45,8.65,5.45,5.45,1.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.3771,0.6022
O:XLK210205C00127000,2021-02-01,2021-02-05,XLK,C,63.5,3.0,4.51,5.85,-3.9,YES,5.85,9.21,4.51,7.1,5.85,4.51,3.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.6435,0.5578
O:XLK210205C00128000,2021-02-01,2021-02-05,XLK,C,64.0,18.0,2.85,4.97,-3.15,YES,4.97,7.77,2.85,4.45,4.97,2.85,3.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.4153,0.5564
O:XLK210205C00128500,2021-02-01,2021-02-05,XLK,C,64.25,2.0,3.0,4.49,-2.77,YES,4.49,6.99,3.0,4.67,4.49,3.0,2.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.2867,0.5562
O:XLK210205C00129000,2021-02-01,2021-02-05,XLK,C,64.5,26.0,2.76,3.94,-2.39,YES,3.94,6.11,2.76,4.28,3.94,2.7,5.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.1323,0.5576
O:XLK210205C00129500,2021-02-01,2021-02-05,XLK,C,64.75,24.0,2.35,3.1,-2.01,YES,3.1,4.79,2.35,3.63,3.1,2.25,5.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.8699,0.5706
O:XLK210205C00130000,2021-02-01,2021-02-05,XLK,C,65.0,198.0,2.23,3.25,-1.63,YES,3.25,5.0,2.23,3.43,3.4,1.88,38.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.9778,0.5438
O:XLK210205C00130500,2021-02-01,2021-02-05,XLK,C,65.25,14.0,1.83,2.96,-1.26,YES,2.96,4.54,1.83,2.8,2.96,1.83,5.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.9204,0.5331
O:XLK210205C00131000,2021-02-01,2021-02-05,XLK,C,65.5,70.0,1.45,2.51,-0.88,YES,2.51,3.83,1.45,2.21,2.73,1.38,23.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.8037,0.525
O:XLK210205C00131500,2021-02-01,2021-02-05,XLK,C,65.75,93.0,1.58,2.21,-0.5,YES,2.21,3.36,1.58,2.4,2.21,1.19,15.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.7414,0.5103
O:XLK210205C00132000,2021-02-01,2021-02-05,XLK,C,66.0,249.0,1.2,1.84,-0.12,YES,1.84,2.79,1.2,1.82,2.03,0.88,46.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.6526,0.4935
O:XLK210205C00132500,2021-02-01,2021-02-05,XLK,C,66.25,112.0,0.91,1.1,0.26,NO,1.1,1.66,0.91,1.37,1.75,0.79,37.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.4281,0.4683
O:XLK210205C00133000,2021-02-01,2021-02-05,XLK,C,66.5,197.0,0.7,1.25,0.64,NO,1.25,1.88,0.7,1.05,1.46,0.5,51.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.5238,0.4432
O:XLK210205C00133500,2021-02-01,2021-02-05,XLK,C,66.75,338.0,0.7,1.05,1.01,NO,1.05,1.57,0.7,1.05,1.16,0.5,55.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.4899,0.4121
O:XLK210205C00134000,2021-02-01,2021-02-05,XLK,C,67.0,105.0,0.54,0.51,1.39,NO,0.51,0.76,0.54,0.81,0.94,0.4,55.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.3223,0.3349
O:XLK210205C00134500,2021-02-01,2021-02-05,XLK,C,67.25,20.0,0.29,2.57,1.77,NO,2.57,3.82,0.29,0.43,2.57,0.29,12.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.1213,0.4176
O:XLK210205C00135000,2021-02-01,2021-02-05,XLK,C,67.5,144.0,0.2,0.51,2.15,NO,0.51,0.76,0.2,0.3,0.57,0.2,55.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.385,0.292
O:XLK210205C00135500,2021-02-01,2021-02-05,XLK,C,67.75,7.0,0.45,2.32,2.53,NO,2.32,3.42,0.45,0.66,2.32,0.05,6.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,1.1039,0.3922
O:XLK210205C00136000,2021-02-01,2021-02-05,XLK,C,68.0,196.0,0.26,0.26,2.91,NO,0.26,0.38,0.26,0.38,0.31,0.14,31.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.3277,0.1972
O:XLK210205C00137000,2021-02-01,2021-02-05,XLK,C,68.5,16.0,0.08,0.14,3.66,NO,0.14,0.2,0.08,0.12,0.16,0.06,11.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.3051,0.1268
O:XLK210205C00138000,2021-02-01,2021-02-05,XLK,C,69.0,12.0,0.08,0.08,4.42,NO,0.08,0.12,0.08,0.12,0.08,0.06,6.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.2983,0.0808
O:XLK210205C00138500,2021-02-01,2021-02-05,XLK,C,69.25,10.0,0.04,0.05,4.8,NO,0.05,0.07,0.04,0.06,0.07,0.04,5.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.2846,0.0562
O:XLK210205C00140000,2021-02-01,2021-02-05,XLK,C,70.0,15.0,0.02,0.03,5.93,NO,0.03,0.04,0.02,0.03,0.03,0.01,7.0,1612155600000000000,4.0,Weekly,65.23,66.08,66.4,64.75,66.08,66.08,66.4,66.08,0.0008,0.3039,0.0338
O:XLK210212C00120000,2021-02-08,2021-02-12,XLK,C,60.0,34.0,16.0,16.04,-12.24,YES,16.04,26.73,16.0,26.67,16.3,15.65,15.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,4.2824,0.5268
O:XLK210212C00123000,2021-02-08,2021-02-12,XLK,C,61.5,10.0,13.35,13.35,-10.05,YES,13.35,21.71,13.35,21.71,13.35,13.35,1.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,3.5349,0.5403
O:XLK210212C00125000,2021-02-08,2021-02-12,XLK,C,62.5,2.0,11.2,11.2,-8.59,YES,11.2,17.92,11.2,17.92,11.2,11.2,1.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,2.9117,0.5565
O:XLK210212C00127500,2021-02-08,2021-02-12,XLK,C,63.75,9.0,8.77,8.77,-6.76,YES,8.77,13.76,8.77,13.76,8.77,8.77,1.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,2.2487,0.5712
O:XLK210212C00128000,2021-02-08,2021-02-12,XLK,C,64.0,58.0,8.58,8.58,-6.39,YES,8.58,13.41,8.58,13.41,8.58,8.58,1.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,2.2305,0.566
O:XLK210212C00128500,2021-02-08,2021-02-12,XLK,C,64.25,1.0,7.48,7.48,-6.03,YES,7.48,11.64,7.48,11.64,7.48,7.48,1.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.8669,0.5872
O:XLK210212C00129500,2021-02-08,2021-02-12,XLK,C,64.75,2.0,6.81,6.8,-5.29,YES,6.8,10.5,6.81,10.52,6.81,6.8,2.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.7197,0.584
O:XLK210212C00130000,2021-02-08,2021-02-12,XLK,C,65.0,2.0,6.25,6.25,-4.93,YES,6.25,9.62,6.25,9.62,6.25,6.25,2.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.5673,0.5894
O:XLK210212C00130500,2021-02-08,2021-02-12,XLK,C,65.25,12.0,5.79,6.06,-4.56,YES,6.06,9.29,5.79,8.87,6.06,5.79,3.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.5509,0.5818
O:XLK210212C00131000,2021-02-08,2021-02-12,XLK,C,65.5,10.0,5.05,5.55,-4.2,YES,5.55,8.47,5.05,7.71,5.55,5.05,6.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.4145,0.5854
O:XLK210212C00131500,2021-02-08,2021-02-12,XLK,C,65.75,12.0,4.55,4.62,-3.83,YES,4.62,7.03,4.55,6.92,4.95,4.54,4.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.1209,0.6081
O:XLK210212C00132000,2021-02-08,2021-02-12,XLK,C,66.0,6.0,4.38,4.45,-3.47,YES,4.45,6.74,4.38,6.64,4.45,4.38,2.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.1136,0.5965
O:XLK210212C00132500,2021-02-08,2021-02-12,XLK,C,66.25,23.0,3.92,4.1,-3.1,YES,4.1,6.19,3.92,5.92,4.1,3.82,8.0,1612760400000000000,4.0,Weekly,67.94,68.37,68.4,67.84,68.37,68.37,68.4,68.37,0.0008,1.0386,0.5931
