ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:XLK190111C00053500,2019-01-07,2019-01-11,XLK,C,26.75,18.0,7.9,8.75,-14.36,YES,8.32,26.65,7.9,25.29,8.75,7.9,2.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,5.37,0.49,8.32,28.01
O:XLK190111C00056500,2019-01-07,2019-01-11,XLK,C,28.25,4.0,5.98,5.75,-9.56,YES,5.86,18.78,5.75,18.41,5.98,5.75,2.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,3.43,0.53,5.86,19.15
O:XLK190111C00058000,2019-01-07,2019-01-11,XLK,C,29.0,6.0,4.4,4.1,-7.16,YES,4.25,13.61,4.1,13.13,4.4,4.1,6.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,2.38,0.56,4.25,14.09
O:XLK190111C00058500,2019-01-07,2019-01-11,XLK,C,29.25,55.0,3.15,3.6,-6.36,YES,3.38,10.81,3.15,10.08,3.6,3.15,17.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,2.08,0.56,3.38,11.53
O:XLK190111C00059000,2019-01-07,2019-01-11,XLK,C,29.5,32.0,2.61,3.22,-5.55,YES,2.98,9.54,2.61,8.36,3.35,2.61,12.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,1.89,0.56,2.98,10.73
O:XLK190111C00059500,2019-01-07,2019-01-11,XLK,C,29.75,17.0,2.96,2.81,-4.75,YES,2.88,9.24,2.81,9.0,2.96,2.81,6.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,1.67,0.56,2.88,9.48
O:XLK190111C00060000,2019-01-07,2019-01-11,XLK,C,30.0,65.0,1.94,2.53,-3.95,YES,2.24,7.16,1.94,6.21,2.53,1.94,11.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,1.55,0.55,2.24,8.1
O:XLK190111C00060500,2019-01-07,2019-01-11,XLK,C,30.25,25.0,1.55,1.96,-3.15,YES,1.78,5.68,1.55,4.96,2.0,1.55,7.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,1.2,0.56,1.78,6.4
O:XLK190111C00061000,2019-01-07,2019-01-11,XLK,C,30.5,123.0,1.15,1.58,-2.35,YES,1.42,4.55,1.11,3.55,1.73,1.11,35.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,1.01,0.54,1.42,5.54
O:XLK190111C00061500,2019-01-07,2019-01-11,XLK,C,30.75,14.0,0.9,1.35,-1.55,YES,1.1,3.52,0.85,2.72,1.35,0.85,8.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.94,0.52,1.1,4.32
O:XLK190111C00062000,2019-01-07,2019-01-11,XLK,C,31.0,36.0,0.64,0.87,-0.75,YES,0.8,2.55,0.57,1.82,1.02,0.57,18.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.66,0.49,0.8,3.27
O:XLK190111C00062500,2019-01-07,2019-01-11,XLK,C,31.25,41.0,0.58,0.58,0.05,YES,0.57,1.82,0.39,1.25,0.75,0.39,23.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.53,0.44,0.57,2.4
O:XLK190111C00063000,2019-01-07,2019-01-11,XLK,C,31.5,487.0,0.41,0.37,0.85,YES,0.36,1.15,0.22,0.7,0.5,0.22,43.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.44,0.36,0.36,1.6
O:XLK190111C00063500,2019-01-07,2019-01-11,XLK,C,31.75,35.0,0.15,0.25,1.65,YES,0.22,0.69,0.14,0.45,0.29,0.14,23.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.41,0.29,0.22,0.93
O:XLK190111C00064000,2019-01-07,2019-01-11,XLK,C,32.0,24.0,0.1,0.14,2.45,NO,0.12,0.4,0.1,0.32,0.15,0.1,9.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.36,0.2,0.12,0.48
O:XLK190111C00064500,2019-01-07,2019-01-11,XLK,C,32.25,2.0,0.09,0.09,3.25,NO,0.09,0.29,0.09,0.29,0.09,0.09,1.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.35,0.14,0.09,0.29
O:XLK190111C00065000,2019-01-07,2019-01-11,XLK,C,32.5,35.0,0.05,0.04,4.05,NO,0.04,0.14,0.04,0.13,0.05,0.04,3.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.32,0.08,0.04,0.16
O:XLK190111C00068000,2019-01-07,2019-01-11,XLK,C,34.0,5.0,0.01,0.01,8.85,NO,0.01,0.03,0.01,0.03,0.01,0.01,1.0,1546837200000000000,4.0,Weekly,30.75,31.02,31.24,30.68,31.24,31.77,31.79,31.79,0.024,0.42,0.02,0.01,0.03
O:XLK190201C00059000,2019-01-28,2019-02-01,XLK,C,29.5,1.0,6.08,6.08,-9.33,YES,6.08,18.69,6.08,18.69,6.08,6.08,1.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,3.42,0.54,6.08,18.69
O:XLK190201C00060500,2019-01-28,2019-02-01,XLK,C,30.25,1.0,4.59,4.59,-7.02,YES,4.59,14.11,4.59,14.11,4.59,4.59,1.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,2.55,0.56,4.59,14.11
O:XLK190201C00061000,2019-01-28,2019-02-01,XLK,C,30.5,7.0,3.8,4.0,-6.25,YES,3.9,11.99,3.8,11.68,4.0,3.8,4.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,2.19,0.57,3.9,12.29
O:XLK190201C00061500,2019-01-28,2019-02-01,XLK,C,30.75,10.0,3.35,3.35,-5.49,YES,3.35,10.3,3.35,10.3,3.35,3.35,1.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,1.79,0.58,3.35,10.3
O:XLK190201C00062000,2019-01-28,2019-02-01,XLK,C,31.0,42.0,2.9,2.97,-4.72,YES,2.97,9.14,2.9,8.91,3.05,2.9,6.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,1.6,0.58,2.97,9.37
O:XLK190201C00063000,2019-01-28,2019-02-01,XLK,C,31.5,94.0,2.21,2.26,-3.18,YES,2.1,6.47,1.95,5.99,2.26,1.95,26.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,1.27,0.57,2.1,6.95
O:XLK190201C00063500,2019-01-28,2019-02-01,XLK,C,31.75,19.0,1.87,1.65,-2.41,YES,1.76,5.41,1.65,5.07,1.87,1.65,2.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.91,0.58,1.76,5.75
O:XLK190201C00064000,2019-01-28,2019-02-01,XLK,C,32.0,36.0,1.32,1.5,-1.64,YES,1.41,4.33,1.32,4.06,1.5,1.32,11.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.9,0.55,1.41,4.61
O:XLK190201C00064500,2019-01-28,2019-02-01,XLK,C,32.25,32.0,1.0,1.15,-0.88,YES,1.05,3.23,0.95,2.92,1.15,0.95,16.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.74,0.53,1.05,3.53
O:XLK190201C00065000,2019-01-28,2019-02-01,XLK,C,32.5,137.0,0.75,0.84,-0.11,YES,0.78,2.4,0.67,2.06,0.89,0.67,40.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.61,0.49,0.78,2.74
O:XLK190201C00065500,2019-01-28,2019-02-01,XLK,C,32.75,27.0,0.5,0.59,0.66,YES,0.53,1.64,0.48,1.48,0.59,0.48,10.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.51,0.44,0.53,1.81
O:XLK190201C00066000,2019-01-28,2019-02-01,XLK,C,33.0,11.0,0.35,0.38,1.43,YES,0.36,1.09,0.3,0.92,0.41,0.3,6.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.43,0.37,0.36,1.26
O:XLK190201C00066500,2019-01-28,2019-02-01,XLK,C,33.25,14.0,0.2,0.23,2.2,YES,0.24,0.74,0.2,0.61,0.28,0.2,7.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.37,0.28,0.24,0.86
O:XLK190201C00067000,2019-01-28,2019-02-01,XLK,C,33.5,15.0,0.13,0.11,2.97,NO,0.12,0.37,0.11,0.34,0.13,0.11,4.0,1548651600000000000,4.0,Weekly,32.48,32.52,32.53,32.26,32.53,33.34,33.52,33.52,0.024,0.31,0.18,0.12,0.4
O:XLK190208C00060000,2019-02-04,2019-02-08,XLK,C,30.0,3.0,7.35,7.35,-11.44,YES,7.35,21.7,7.35,21.7,7.35,7.35,1.0,1549256400000000000,4.0,Weekly,33.38,33.87,33.88,33.35,33.88,33.99,33.99,33.99,0.024,3.92,0.54,7.35,21.7
O:XLK190208C00063500,2019-02-04,2019-02-08,XLK,C,31.75,5.0,4.15,4.15,-6.27,YES,4.15,12.25,4.15,12.25,4.15,4.15,1.0,1549256400000000000,4.0,Weekly,33.38,33.87,33.88,33.35,33.88,33.99,33.99,33.99,0.024,2.17,0.57,4.15,12.25
