ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:NFLX160219C00060000,2016-01-19,2016-02-19,NFLX,C,6.0,2,48.0,46.3,-45.5,NO,47.15,428.09,46.3,420.37,48.0,46.3,2,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,47.15,435.81
O:NFLX160219C00075000,2016-01-19,2016-02-19,NFLX,C,7.5,10,32.0,32.0,-31.88,NO,32.0,290.54,32.0,290.54,32.0,32.0,3,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,32.0,290.54
O:NFLX160219C00080000,2016-01-19,2016-02-19,NFLX,C,8.0,29,29.0,29.53,-27.34,NO,28.76,261.17,28.0,254.22,29.53,28.0,6,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,28.76,268.11
O:NFLX160219C00085000,2016-01-19,2016-02-19,NFLX,C,8.5,11,25.02,25.21,-22.8,NO,25.12,228.03,25.02,227.17,25.21,25.02,2,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,25.12,228.89
O:NFLX160219C00089000,2016-01-19,2016-02-19,NFLX,C,8.9,10,22.21,22.21,-19.16,NO,22.21,201.65,22.21,201.65,22.21,22.21,1,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,22.21,201.65
O:NFLX160219C00090000,2016-01-19,2016-02-19,NFLX,C,9.0,89,20.35,21.06,-18.26,NO,20.5,186.13,19.5,177.05,21.5,19.5,17,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,20.5,195.21
O:NFLX160219C00092000,2016-01-19,2016-02-19,NFLX,C,9.2,1,18.25,18.25,-16.44,NO,18.25,165.7,18.25,165.7,18.25,18.25,1,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,18.25,165.7
O:NFLX160219C00093000,2016-01-19,2016-02-19,NFLX,C,9.3,2,17.3,19.0,-15.53,NO,18.15,164.79,17.3,157.07,19.0,17.3,2,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,18.15,172.51
O:NFLX160219C00095000,2016-01-19,2016-02-19,NFLX,C,9.5,175,16.25,17.35,-13.71,NO,16.58,150.49,15.8,143.45,17.35,15.8,46,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,16.58,157.53
O:NFLX160219C00096000,2016-01-19,2016-02-19,NFLX,C,9.6,1,15.08,15.08,-12.81,NO,15.08,136.92,15.08,136.92,15.08,15.08,1,1453179600000000000,31,Monthly,10.66,10.79,11.01,10.56,11.01,8.92,9.14,9.14,0.0034,15.08,136.92
