ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:COST160108C00150000,2016-01-04,2016-01-08,COST,C,150.0,21,2.13,2.24,,NO,2.16,,2.09,,2.24,2.09,9,1451883600000000000,4,,,,,,,,,0.0034,2.16,,,
O:COST160108C00155000,2016-01-04,2016-01-08,COST,C,155.0,1,1.15,1.15,,NO,1.15,,1.15,,1.15,1.15,1,1451883600000000000,4,,,,,,,,,0.0034,1.15,,,
O:COST160108C00157500,2016-01-04,2016-01-08,COST,C,157.5,380,0.67,0.73,,NO,0.66,,0.57,,0.75,0.57,30,1451883600000000000,4,,,,,,,,,0.0034,0.66,,,
O:COST160108C00160000,2016-01-04,2016-01-08,COST,C,160.0,176,0.37,0.38,,NO,0.34,,0.26,,0.42,0.26,38,1451883600000000000,4,,,,,,,,,0.0034,0.34,,,
O:COST160108C00162500,2016-01-04,2016-01-08,COST,C,162.5,1163,0.17,0.16,,NO,0.14,,0.1,,0.18,0.1,54,1451883600000000000,4,,,,,,,,,0.0034,0.14,,,
O:COST160108C00165000,2016-01-04,2016-01-08,COST,C,165.0,390,0.08,0.06,,NO,0.06,,0.03,,0.08,0.03,36,1451883600000000000,4,,,,,,,,,0.0034,0.06,,,
O:COST160108C00167500,2016-01-04,2016-01-08,COST,C,167.5,133,0.04,0.02,,NO,0.03,,0.02,,0.04,0.02,6,1451883600000000000,4,,,,,,,,,0.0034,0.03,,,
O:COST160108C00170000,2016-01-04,2016-01-08,COST,C,170.0,6,0.01,0.01,,NO,0.01,,0.01,,0.01,0.01,1,1451883600000000000,4,,,,,,,,,0.0034,0.01,,,
O:COST160108C00172500,2016-01-04,2016-01-08,COST,C,172.5,107,0.02,0.02,,NO,0.02,,0.02,,0.02,0.02,2,1451883600000000000,4,,,,,,,,,0.0034,0.02,,,
O:COST160115C00080000,2016-01-11,2016-01-15,COST,C,80.0,10,18.43,18.43,-48.7,YES,18.43,11.82,18.43,11.82,18.43,18.43,1,1452488400000000000,4,152.3,154.72,155.96,152.12,155.96,150.39,151.52,151.52,0.0034,18.43,11.82,,
O:COST160115C00085000,2016-01-11,2016-01-15,COST,C,85.0,25,16.71,17.56,-45.5,YES,17.13,10.99,16.71,10.71,17.56,16.71,13,1452488400000000000,4,152.3,154.72,155.96,152.12,155.96,150.39,151.52,151.52,0.0034,17.13,11.26,,
O:COST160115C00095000,2016-01-11,2016-01-15,COST,C,95.0,10,14.62,14.62,-39.09,YES,14.62,9.37,14.62,9.37,14.62,14.62,1,1452488400000000000,4,152.3,154.72,155.96,152.12,155.96,150.39,151.52,151.52,0.0034,14.62,9.37,,
O:COST160115C00105000,2016-01-11,2016-01-15,COST,C,105.0,23,12.12,12.52,-32.68,YES,12.28,7.88,12.05,7.73,12.52,12.05,9,1452488400000000000,4,152.3,154.72,155.96,152.12,155.96,150.39,151.52,151.52,0.0034,12.28,8.03,,
