ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:COST220107C00425000,2022-01-03,2022-01-07,COST,C,425.0,2,33.75,33.75,-25.11,YES,33.75,5.95,33.75,5.95,33.75,33.75,2,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,33.75,5.95,,
O:COST220107C00480000,2022-01-03,2022-01-07,COST,C,480.0,1,21.25,21.25,-15.41,YES,21.25,3.74,21.25,3.74,21.25,21.25,1,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,21.25,3.74,,
O:COST220107C00485000,2022-01-03,2022-01-07,COST,C,485.0,1,18.5,18.5,-14.53,YES,18.5,3.26,18.5,3.26,18.5,18.5,1,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,18.5,3.26,,
O:COST220107C00525000,2022-01-03,2022-01-07,COST,C,525.0,6,8.54,9.41,-7.48,YES,8.98,1.58,8.54,1.5,9.41,8.54,3,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,8.98,1.66,,
O:COST220107C00530000,2022-01-03,2022-01-07,COST,C,530.0,5,6.75,7.94,-6.6,YES,7.35,1.29,6.75,1.19,7.94,6.75,3,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,7.35,1.4,,
O:COST220107C00532500,2022-01-03,2022-01-07,COST,C,532.5,1,7.6,7.6,-6.16,YES,7.6,1.34,7.6,1.34,7.6,7.6,1,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,7.6,1.34,,
O:COST220107C00535000,2022-01-03,2022-01-07,COST,C,535.0,6,6.12,7.41,-5.72,YES,6.76,1.19,6.12,1.08,7.41,6.12,4,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,6.76,1.31,,
O:COST220107C00540000,2022-01-03,2022-01-07,COST,C,540.0,11,5.81,6.5,-4.84,YES,6.18,1.09,5.75,1.01,6.62,5.75,5,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,6.18,1.17,,
O:COST220107C00542500,2022-01-03,2022-01-07,COST,C,542.5,1,4.2,4.2,-4.4,YES,4.2,0.74,4.2,0.74,4.2,4.2,1,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,4.2,0.74,,
O:COST220107C00545000,2022-01-03,2022-01-07,COST,C,545.0,8,3.39,5.05,-3.96,YES,4.44,0.78,3.39,0.6,5.5,3.39,7,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,4.44,0.97,,
O:COST220107C00547500,2022-01-03,2022-01-07,COST,C,547.5,68,4.35,3.8,-3.52,YES,3.62,0.64,2.88,0.51,4.35,2.88,14,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,3.62,0.77,,
O:COST220107C00550000,2022-01-03,2022-01-07,COST,C,550.0,132,4.09,4.45,-3.08,NO,3.45,0.61,2.45,0.43,4.45,2.45,43,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,3.45,0.78,,
O:COST220107C00552500,2022-01-03,2022-01-07,COST,C,552.5,20,3.96,3.42,-2.64,NO,2.97,0.52,1.98,0.35,3.96,1.98,14,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,2.97,0.7,,
O:COST220107C00555000,2022-01-03,2022-01-07,COST,C,555.0,48,3.07,3.2,-2.2,NO,2.35,0.41,1.5,0.26,3.2,1.5,41,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,2.35,0.56,,
O:COST220107C00557500,2022-01-03,2022-01-07,COST,C,557.5,192,2.25,2.85,-1.76,NO,1.96,0.35,1.08,0.19,2.85,1.08,86,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,1.96,0.5,,
O:COST220107C00560000,2022-01-03,2022-01-07,COST,C,560.0,941,2.23,2.35,-1.32,NO,1.66,0.29,0.98,0.17,2.35,0.98,382,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,1.66,0.41,,
O:COST220107C00565000,2022-01-03,2022-01-07,COST,C,565.0,1205,1.38,1.45,-0.44,NO,1.08,0.19,0.58,0.1,1.58,0.58,469,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,1.08,0.28,,
O:COST220107C00570000,2022-01-03,2022-01-07,COST,C,570.0,1332,0.86,0.86,0.45,NO,0.72,0.13,0.33,0.06,1.1,0.33,535,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.72,0.19,0.0781,0.2922
O:COST220107C00575000,2022-01-03,2022-01-07,COST,C,575.0,1025,0.6,0.45,1.33,NO,0.39,0.07,0.18,0.03,0.6,0.18,367,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.39,0.11,0.1129,0.1312
O:COST220107C00580000,2022-01-03,2022-01-07,COST,C,580.0,677,0.27,0.23,2.21,NO,0.19,0.03,0.1,0.02,0.28,0.1,219,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.19,0.05,0.1371,0.0632
O:COST220107C00585000,2022-01-03,2022-01-07,COST,C,585.0,255,0.16,0.1,3.09,NO,0.11,0.02,0.06,0.01,0.16,0.06,120,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.11,0.03,0.1524,0.0278
O:COST220107C00590000,2022-01-03,2022-01-07,COST,C,590.0,141,0.12,0.06,3.97,NO,0.08,0.01,0.04,0.01,0.12,0.04,54,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.08,0.02,0.1734,0.0156
O:COST220107C00595000,2022-01-03,2022-01-07,COST,C,595.0,79,0.08,0.02,4.85,NO,0.05,0.01,0.02,0.0,0.08,0.02,35,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.05,0.01,0.179,0.0056
O:COST220107C00600000,2022-01-03,2022-01-07,COST,C,600.0,74,0.04,0.02,5.73,NO,0.03,0.01,0.02,0.0,0.04,0.02,32,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.03,0.01,0.2067,0.0049
O:COST220107C00605000,2022-01-03,2022-01-07,COST,C,605.0,50,0.03,0.01,6.61,NO,0.02,0.0,0.01,0.0,0.03,0.01,25,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.01,0.218,0.0024
O:COST220107C00610000,2022-01-03,2022-01-07,COST,C,610.0,111,0.02,0.01,7.49,NO,0.02,0.0,0.01,0.0,0.02,0.01,38,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.0,0.2432,0.0022
O:COST220107C00615000,2022-01-03,2022-01-07,COST,C,615.0,38,0.02,0.01,8.38,NO,0.02,0.0,0.01,0.0,0.02,0.01,12,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.0,0.2678,0.002
O:COST220107C00620000,2022-01-03,2022-01-07,COST,C,620.0,26,0.03,0.01,9.26,NO,0.02,0.0,0.01,0.0,0.03,0.01,7,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.01,0.2921,0.0018
O:COST220107C00625000,2022-01-03,2022-01-07,COST,C,625.0,7,0.02,0.01,10.14,NO,0.02,0.0,0.01,0.0,0.02,0.01,3,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.0,0.316,0.0017
O:COST220107C00630000,2022-01-03,2022-01-07,COST,C,630.0,2,0.01,0.0,11.02,NO,0.0,0.0,0.0,0.0,0.01,0.0,2,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.0,0.0,,
O:COST220107C00635000,2022-01-03,2022-01-07,COST,C,635.0,18,0.01,0.01,11.9,NO,0.0,0.0,0.0,0.0,0.01,0.0,5,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.0,0.0,0.3627,0.0014
O:COST220107C00640000,2022-01-03,2022-01-07,COST,C,640.0,2,0.02,0.01,12.78,NO,0.02,0.0,0.01,0.0,0.02,0.01,2,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.02,0.0,0.3856,0.0014
O:COST220107C00650000,2022-01-03,2022-01-07,COST,C,650.0,8,0.01,0.01,14.54,NO,0.01,0.0,0.01,0.0,0.01,0.01,5,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.01,0.0,0.4305,0.0012
O:COST220107C00660000,2022-01-03,2022-01-07,COST,C,660.0,18,0.02,0.0,16.31,NO,0.01,0.0,0.0,0.0,0.02,0.0,7,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.01,0.0,0.4743022978844075,0.0010816440518441
O:COST220107C00760000,2022-01-03,2022-01-07,COST,C,760.0,24,0.0,0.0,33.93,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641186000000000000,4,565.03,566.71,567.47,555.51,567.47,536.18,548.36,548.36,0.0008,0.0,0.0,,
O:COST220114C00380000,2022-01-10,2022-01-14,COST,C,380.0,3,33.54,33.26,-28.36,YES,33.4,6.3,33.26,6.27,33.54,33.26,3,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,33.4,6.32,,
O:COST220114C00420000,2022-01-10,2022-01-14,COST,C,420.0,1,23.96,23.96,-20.82,YES,23.96,4.52,23.96,4.52,23.96,23.96,1,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,23.96,4.52,,
O:COST220114C00455000,2022-01-10,2022-01-14,COST,C,455.0,4,13.78,13.78,-14.22,YES,13.78,2.6,13.78,2.6,13.78,13.78,2,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,13.78,2.6,,
O:COST220114C00475000,2022-01-10,2022-01-14,COST,C,475.0,18,9.39,9.88,-10.45,YES,9.39,1.77,8.9,1.68,9.88,8.9,7,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,9.39,1.86,,
O:COST220114C00480000,2022-01-10,2022-01-14,COST,C,480.0,3,7.7,7.7,-9.5,YES,7.7,1.45,7.7,1.45,7.7,7.7,3,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,7.7,1.45,,
O:COST220114C00485000,2022-01-10,2022-01-14,COST,C,485.0,9,7.02,6.88,-8.56,YES,6.95,1.31,6.88,1.3,7.02,6.88,6,1641790800000000000,4,529.29,518.8,530.41,508.5,530.41,502.99,512.98,512.98,0.0008,6.95,1.32,,
