ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:COST200110C00260000,2020-01-06,2020-01-10,COST,C,260.0,210,7.5,8.0,-10.98,YES,7.75,2.65,7.5,2.57,8.0,7.5,24,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,7.75,2.74
O:COST200110C00262500,2020-01-06,2020-01-10,COST,C,262.5,1,6.91,6.91,-10.12,YES,6.91,2.37,6.91,2.37,6.91,6.91,1,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,6.91,2.37
O:COST200110C00270000,2020-01-06,2020-01-10,COST,C,270.0,1,4.89,4.89,-7.56,YES,4.89,1.67,4.89,1.67,4.89,4.89,1,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,4.89,1.67
O:COST200110C00280000,2020-01-06,2020-01-10,COST,C,280.0,22,2.54,2.72,-4.13,YES,2.55,0.87,2.38,0.81,2.72,2.38,10,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,2.55,0.93
O:COST200110C00282500,2020-01-06,2020-01-10,COST,C,282.5,35,2.18,2.14,-3.28,YES,2.16,0.74,2.14,0.73,2.18,2.14,5,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,2.16,0.75
O:COST200110C00285000,2020-01-06,2020-01-10,COST,C,285.0,103,1.5,1.67,-2.42,YES,1.54,0.53,1.24,0.42,1.85,1.24,22,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,1.54,0.63
O:COST200110C00287500,2020-01-06,2020-01-10,COST,C,287.5,50,1.16,1.14,-1.56,YES,1.08,0.37,0.82,0.28,1.34,0.82,33,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,1.08,0.46
O:COST200110C00290000,2020-01-06,2020-01-10,COST,C,290.0,1549,0.82,0.86,-0.71,YES,0.7,0.24,0.5,0.17,0.9,0.5,491,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.7,0.31
O:COST200110C00292500,2020-01-06,2020-01-10,COST,C,292.5,1790,0.48,0.52,0.15,NO,0.42,0.14,0.28,0.1,0.56,0.28,380,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.42,0.19
O:COST200110C00295000,2020-01-06,2020-01-10,COST,C,295.0,2245,0.31,0.3,1.0,NO,0.24,0.08,0.16,0.05,0.32,0.16,510,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.24,0.11
O:COST200110C00297500,2020-01-06,2020-01-10,COST,C,297.5,1064,0.16,0.17,1.86,NO,0.14,0.05,0.09,0.03,0.19,0.09,242,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.14,0.07
O:COST200110C00300000,2020-01-06,2020-01-10,COST,C,300.0,4074,0.1,0.1,2.72,NO,0.08,0.03,0.05,0.02,0.11,0.05,517,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.08,0.04
O:COST200110C00302500,2020-01-06,2020-01-10,COST,C,302.5,2473,0.07,0.07,3.57,NO,0.06,0.02,0.03,0.01,0.08,0.03,328,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.06,0.03
O:COST200110C00305000,2020-01-06,2020-01-10,COST,C,305.0,321,0.04,0.04,4.43,NO,0.04,0.01,0.03,0.01,0.05,0.03,76,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.04,0.02
O:COST200110C00307500,2020-01-06,2020-01-10,COST,C,307.5,8,0.02,0.03,5.28,NO,0.03,0.01,0.02,0.01,0.04,0.02,6,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.03,0.01
O:COST200110C00310000,2020-01-06,2020-01-10,COST,C,310.0,156,0.01,0.03,6.14,NO,0.02,0.01,0.01,0.0,0.03,0.01,24,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.02,0.01
O:COST200110C00312500,2020-01-06,2020-01-10,COST,C,312.5,8,0.02,0.02,6.99,NO,0.02,0.01,0.02,0.01,0.02,0.02,3,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.02,0.01
O:COST200110C00315000,2020-01-06,2020-01-10,COST,C,315.0,14,0.01,0.02,7.85,NO,0.02,0.01,0.01,0.0,0.02,0.01,4,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.02,0.01
O:COST200110C00322500,2020-01-06,2020-01-10,COST,C,322.5,13,0.01,0.01,10.42,NO,0.01,0.0,0.01,0.0,0.01,0.01,13,1578286800000000000,4,290.55,291.81,292.07,288.62,292.07,297.24,300.27,300.27,0.0155,0.01,0.0
O:COST200117C00115000,2020-01-13,2020-01-17,COST,C,115.0,23,45.61,46.14,-61.75,YES,45.98,15.29,45.61,15.17,46.34,45.61,13,1578891600000000000,4,296.92,299.87,300.65,296.8,300.65,304.68,305.3,305.3,0.0155,45.98,15.41
O:COST200117C00140000,2020-01-13,2020-01-17,COST,C,140.0,6,39.61,39.94,-53.43,YES,39.78,13.23,39.61,13.17,39.94,39.61,2,1578891600000000000,4,296.92,299.87,300.65,296.8,300.65,304.68,305.3,305.3,0.0155,39.78,13.28
O:COST200117C00150000,2020-01-13,2020-01-17,COST,C,150.0,1,37.54,37.54,-50.11,YES,37.54,12.49,37.54,12.49,37.54,37.54,1,1578891600000000000,4,296.92,299.87,300.65,296.8,300.65,304.68,305.3,305.3,0.0155,37.54,12.49
O:COST200117C00165000,2020-01-13,2020-01-17,COST,C,165.0,1,33.8,33.8,-45.12,YES,33.8,11.24,33.8,11.24,33.8,33.8,1,1578891600000000000,4,296.92,299.87,300.65,296.8,300.65,304.68,305.3,305.3,0.0155,33.8,11.24
