ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:ORCL190215C00040000,2019-01-14,2019-02-15,ORCL,C,40.0,2,7.89,7.89,-17.25,NO,7.89,16.32,7.89,16.32,7.89,7.89,1,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,7.89,16.32
O:ORCL190215C00041000,2019-01-14,2019-02-15,ORCL,C,41.0,1,6.82,6.82,-15.18,NO,6.82,14.11,6.82,14.11,6.82,6.82,1,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,6.82,14.11
O:ORCL190215C00042000,2019-01-14,2019-02-15,ORCL,C,42.0,2,5.83,5.83,-13.12,NO,5.83,12.06,5.83,12.06,5.83,5.83,1,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,5.83,12.06
O:ORCL190215C00043000,2019-01-14,2019-02-15,ORCL,C,43.0,1,4.87,4.87,-11.05,NO,4.87,10.07,4.87,10.07,4.87,4.87,1,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,4.87,10.07
O:ORCL190215C00044000,2019-01-14,2019-02-15,ORCL,C,44.0,7,3.99,4.36,-8.98,NO,4.17,8.63,3.98,8.23,4.36,3.98,7,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,4.17,9.02
O:ORCL190215C00045000,2019-01-14,2019-02-15,ORCL,C,45.0,39,3.19,3.55,-6.91,NO,3.36,6.94,3.13,6.47,3.58,3.13,20,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,3.36,7.41
O:ORCL190215C00046000,2019-01-14,2019-02-15,ORCL,C,46.0,16,2.43,2.73,-4.84,NO,2.52,5.22,2.32,4.8,2.73,2.32,9,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,2.52,5.65
O:ORCL190215C00047000,2019-01-14,2019-02-15,ORCL,C,47.0,51,1.69,1.84,-2.77,NO,1.82,3.75,1.63,3.37,2.0,1.63,23,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,1.82,4.14
O:ORCL190215C00048000,2019-01-14,2019-02-15,ORCL,C,48.0,474,1.19,1.22,-0.7,NO,1.2,2.47,1.06,2.19,1.33,1.06,52,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,1.2,2.75
O:ORCL190215C00049000,2019-01-14,2019-02-15,ORCL,C,49.0,226,0.67,0.81,1.37,NO,0.72,1.5,0.62,1.28,0.83,0.62,40,1547442000000000000,32,Monthly,47.85,48.18,48.34,47.62,48.34,51.72,51.72,51.72,0.024,0.72,1.72
