ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:ORCL180216C00042000,2018-01-16,2018-02-16,ORCL,C,42.0,35,8.0,8.0,-16.1,NO,8.05,16.08,8.0,15.98,8.1,8.0,5,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,8.05,16.18
O:ORCL180216C00045000,2018-01-16,2018-02-16,ORCL,C,45.0,3,4.9,4.65,-10.11,NO,4.78,9.54,4.65,9.29,4.9,4.65,2,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,4.78,9.79
O:ORCL180216C00046000,2018-01-16,2018-02-16,ORCL,C,46.0,8,4.15,3.95,-8.11,NO,3.98,7.94,3.8,7.59,4.15,3.8,3,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,3.98,8.29
O:ORCL180216C00047000,2018-01-16,2018-02-16,ORCL,C,47.0,187,3.1,2.9,-6.11,NO,3.05,6.09,2.9,5.79,3.2,2.9,19,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,3.05,6.39
O:ORCL180216C00048000,2018-01-16,2018-02-16,ORCL,C,48.0,353,2.2,2.1,-4.12,NO,2.22,4.44,2.1,4.19,2.35,2.1,23,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,2.22,4.69
O:ORCL180216C00049000,2018-01-16,2018-02-16,ORCL,C,49.0,924,1.54,1.41,-2.12,NO,1.42,2.83,1.27,2.54,1.56,1.27,71,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,1.42,3.12
O:ORCL180216C00050000,2018-01-16,2018-02-16,ORCL,C,50.0,2026,0.89,0.77,-0.12,NO,0.84,1.68,0.72,1.44,0.96,0.72,157,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,0.84,1.92
O:ORCL180216C00052500,2018-01-16,2018-02-16,ORCL,C,52.5,340,0.15,0.14,4.87,NO,0.16,0.33,0.14,0.28,0.19,0.14,31,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,0.16,0.38
O:ORCL180216C00055000,2018-01-16,2018-02-16,ORCL,C,55.0,90,0.03,0.03,9.87,NO,0.03,0.06,0.03,0.06,0.03,0.03,6,1516078800000000000,31,Monthly,49.85,49.59,50.06,49.44,50.06,50.71,51.14,51.14,0.0141,0.03,0.06
O:ORCL180216C00045000,2018-01-17,2018-02-16,ORCL,C,45.0,10,5.15,5.15,-10.52,NO,5.15,10.24,5.15,10.24,5.15,5.15,1,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,5.15,10.24
O:ORCL180216C00046000,2018-01-17,2018-02-16,ORCL,C,46.0,6,4.17,4.17,-8.53,NO,4.17,8.29,4.17,8.29,4.17,4.17,3,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,4.17,8.29
O:ORCL180216C00047000,2018-01-17,2018-02-16,ORCL,C,47.0,75,3.2,3.49,-6.54,NO,3.33,6.62,3.17,6.3,3.49,3.17,8,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,3.33,6.94
O:ORCL180216C00048000,2018-01-17,2018-02-16,ORCL,C,48.0,84,2.27,2.5,-4.55,NO,2.4,4.78,2.27,4.51,2.54,2.27,24,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,2.4,5.05
O:ORCL180216C00049000,2018-01-17,2018-02-16,ORCL,C,49.0,1172,1.55,1.7,-2.57,NO,1.62,3.22,1.54,3.06,1.7,1.54,29,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,1.62,3.38
O:ORCL180216C00050000,2018-01-17,2018-02-16,ORCL,C,50.0,292,0.89,1.06,-0.58,NO,0.99,1.97,0.89,1.77,1.09,0.89,61,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,0.99,2.17
O:ORCL180216C00052500,2018-01-17,2018-02-16,ORCL,C,52.5,431,0.17,0.21,4.39,NO,0.18,0.37,0.16,0.32,0.21,0.16,29,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,0.18,0.42
O:ORCL180216C00055000,2018-01-17,2018-02-16,ORCL,C,55.0,20,0.05,0.05,9.37,NO,0.05,0.1,0.05,0.1,0.05,0.05,1,1516165200000000000,30,Monthly,49.91,50.27,50.29,49.85,50.29,50.71,51.14,51.14,0.0141,0.05,0.1
O:ORCL180216C00043000,2018-01-18,2018-02-16,ORCL,C,43.0,20,7.5,7.5,-15.15,NO,7.5,14.8,7.5,14.8,7.5,7.5,1,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,7.5,14.8
O:ORCL180216C00045000,2018-01-18,2018-02-16,ORCL,C,45.0,10,5.33,5.33,-11.21,NO,5.33,10.52,5.33,10.52,5.33,5.33,2,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,5.33,10.52
O:ORCL180216C00046000,2018-01-18,2018-02-16,ORCL,C,46.0,29,4.41,4.45,-9.23,NO,4.53,8.93,4.41,8.7,4.64,4.41,4,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,4.53,9.16
O:ORCL180216C00047000,2018-01-18,2018-02-16,ORCL,C,47.0,5,3.4,3.55,-7.26,NO,3.55,7.0,3.4,6.71,3.7,3.4,3,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,3.55,7.3
O:ORCL180216C00048000,2018-01-18,2018-02-16,ORCL,C,48.0,67,2.5,2.52,-5.29,NO,2.56,5.05,2.5,4.93,2.62,2.5,12,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,2.56,5.17
O:ORCL180216C00049000,2018-01-18,2018-02-16,ORCL,C,49.0,1030,1.69,1.74,-3.31,NO,1.87,3.69,1.69,3.33,2.05,1.69,56,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,1.87,4.04
O:ORCL180216C00050000,2018-01-18,2018-02-16,ORCL,C,50.0,509,1.07,1.08,-1.34,NO,1.16,2.29,1.02,2.01,1.3,1.02,64,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,1.16,2.57
O:ORCL180216C00052500,2018-01-18,2018-02-16,ORCL,C,52.5,381,0.23,0.22,3.59,NO,0.24,0.47,0.21,0.41,0.27,0.21,39,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,0.24,0.53
O:ORCL180216C00055000,2018-01-18,2018-02-16,ORCL,C,55.0,1,0.07,0.07,8.52,NO,0.07,0.14,0.07,0.14,0.07,0.07,1,1516251600000000000,29,Monthly,50.19,50.23,50.68,50.1,50.68,50.71,51.14,51.14,0.0141,0.07,0.14
O:ORCL180216C00034000,2018-01-19,2018-02-16,ORCL,C,34.0,1,16.64,16.64,-32.81,NO,16.64,32.89,16.64,32.89,16.64,16.64,1,1516338000000000000,28,Monthly,50.5,50.58,50.6,50.27,50.6,50.71,51.14,51.14,0.0141,16.64,32.89
