ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:CSCO160108C00025000,2016-01-04,2016-01-08,CSCO,C,25.0,4,0.28,0.28,,NO,0.28,,0.28,,0.28,0.28,1,1451883600000000000,4,,,,,,,,,0.0034,0.28,,,
O:CSCO160108C00026000,2016-01-04,2016-01-08,CSCO,C,26.0,296,0.11,0.12,,NO,0.1,,0.08,,0.12,0.08,19,1451883600000000000,4,,,,,,,,,0.0034,0.1,,,
O:CSCO160108C00026500,2016-01-04,2016-01-08,CSCO,C,26.5,1952,0.05,0.05,,NO,0.04,,0.03,,0.06,0.03,72,1451883600000000000,4,,,,,,,,,0.0034,0.04,,,
O:CSCO160108C00027000,2016-01-04,2016-01-08,CSCO,C,27.0,742,0.01,0.02,,NO,0.02,,0.01,,0.02,0.01,25,1451883600000000000,4,,,,,,,,,0.0034,0.02,,,
O:CSCO160108C00027500,2016-01-04,2016-01-08,CSCO,C,27.5,308,0.01,0.01,,NO,0.0,,0.0,,0.01,0.0,18,1451883600000000000,4,,,,,,,,,0.0034,0.0,,,
O:CSCO160108C00028000,2016-01-04,2016-01-08,CSCO,C,28.0,3,0.0,0.0,,NO,0.0,,0.0,,0.0,0.0,1,1451883600000000000,4,,,,,,,,,0.0034,0.0,,,
O:CSCO160115C00015000,2016-01-11,2016-01-15,CSCO,C,15.0,9,2.54,2.54,-40.81,YES,2.54,10.02,2.54,10.02,2.54,2.54,1,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,2.54,10.02,,
O:CSCO160115C00018000,2016-01-11,2016-01-15,CSCO,C,18.0,23,1.75,1.8,-28.97,YES,1.78,7.0,1.75,6.9,1.8,1.75,4,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,1.78,7.1,,
O:CSCO160115C00020000,2016-01-11,2016-01-15,CSCO,C,20.0,476,1.27,1.31,-21.07,YES,1.28,5.07,1.25,4.93,1.32,1.25,19,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,1.28,5.21,,
O:CSCO160115C00022000,2016-01-11,2016-01-15,CSCO,C,22.0,100,0.76,0.82,-13.18,YES,0.78,3.08,0.74,2.92,0.82,0.74,14,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,0.78,3.24,,
O:CSCO160115C00024000,2016-01-11,2016-01-15,CSCO,C,24.0,196,0.26,0.34,-5.29,YES,0.3,1.18,0.26,1.03,0.34,0.26,10,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,0.3,1.34,,
O:CSCO160115C00024500,2016-01-11,2016-01-15,CSCO,C,24.5,182,0.18,0.22,-3.31,NO,0.2,0.77,0.17,0.67,0.22,0.17,7,1452488400000000000,4,24.93,25.27,25.34,24.93,25.34,23.62,24.43,24.43,0.0034,0.2,0.87,,
