ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:CSCO210108C00041000,2021-01-04,2021-01-08,CSCO,C,41.0,15,0.74,0.72,-7.6,YES,0.73,1.65,0.72,1.62,0.74,0.72,7,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.73,1.67,,
O:CSCO210108C00041500,2021-01-04,2021-01-08,CSCO,C,41.5,16,0.58,0.58,-6.47,YES,0.54,1.23,0.51,1.15,0.58,0.51,5,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.54,1.31,,
O:CSCO210108C00042500,2021-01-04,2021-01-08,CSCO,C,42.5,19,0.31,0.34,-4.21,YES,0.33,0.74,0.3,0.68,0.36,0.3,6,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.33,0.81,,
O:CSCO210108C00043000,2021-01-04,2021-01-08,CSCO,C,43.0,233,0.38,0.3,-3.09,YES,0.29,0.65,0.2,0.45,0.38,0.2,24,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.29,0.86,,
O:CSCO210108C00043500,2021-01-04,2021-01-08,CSCO,C,43.5,858,0.2,0.2,-1.96,YES,0.18,0.42,0.12,0.27,0.25,0.12,90,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.18,0.56,,
O:CSCO210108C00044000,2021-01-04,2021-01-08,CSCO,C,44.0,732,0.17,0.12,-0.83,YES,0.12,0.28,0.07,0.16,0.18,0.07,170,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.12,0.41,,
O:CSCO210108C00044500,2021-01-04,2021-01-08,CSCO,C,44.5,1338,0.1,0.07,0.29,YES,0.08,0.17,0.04,0.09,0.11,0.04,137,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.08,0.25,0.0669,0.3373
O:CSCO210108C00045000,2021-01-04,2021-01-08,CSCO,C,45.0,1549,0.06,0.04,1.42,YES,0.04,0.09,0.02,0.05,0.06,0.02,247,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.04,0.14,0.1231,0.1356
O:CSCO210108C00045500,2021-01-04,2021-01-08,CSCO,C,45.5,366,0.03,0.02,2.55,NO,0.02,0.05,0.01,0.02,0.03,0.01,83,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.02,0.07,0.1566,0.0616
O:CSCO210108C00046000,2021-01-04,2021-01-08,CSCO,C,46.0,659,0.02,0.01,3.67,NO,0.01,0.02,0.0,0.0,0.02,0.0,68,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.01,0.05,0.183,0.0292
O:CSCO210108C00046500,2021-01-04,2021-01-08,CSCO,C,46.5,47,0.01,0.0,4.8,NO,0.0,0.01,0.0,0.0,0.01,0.0,20,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.0,0.02,,
O:CSCO210108C00047000,2021-01-04,2021-01-08,CSCO,C,47.0,24,0.0,0.0,5.93,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.0,0.0,,
O:CSCO210108C00047500,2021-01-04,2021-01-08,CSCO,C,47.5,1,0.0,0.0,7.05,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.0,0.0,,
O:CSCO210108C00048500,2021-01-04,2021-01-08,CSCO,C,48.5,1,0.0,0.0,9.31,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1609736400000000000,4,44.31,43.96,44.37,43.35,44.37,45.06,45.41,45.41,0.0009,0.0,0.0,,
O:CSCO210115C00030000,2021-01-11,2021-01-15,CSCO,C,30.0,9,3.86,3.9,-34.71,YES,3.88,8.44,3.86,8.4,3.9,3.86,3,1610341200000000000,4,45.15,45.36,45.95,45.02,45.95,45.43,45.65,45.65,0.0009,3.88,8.49,,
O:CSCO210115C00033000,2021-01-11,2021-01-15,CSCO,C,33.0,5,3.12,3.12,-28.18,YES,3.12,6.79,3.12,6.79,3.12,3.12,2,1610341200000000000,4,45.15,45.36,45.95,45.02,45.95,45.43,45.65,45.65,0.0009,3.12,6.79,,
O:CSCO210115C00035000,2021-01-11,2021-01-15,CSCO,C,35.0,59,2.33,2.64,-23.83,YES,2.52,5.48,2.33,5.07,2.71,2.33,19,1610341200000000000,4,45.15,45.36,45.95,45.02,45.95,45.43,45.65,45.65,0.0009,2.52,5.9,,
O:CSCO210115C00036000,2021-01-11,2021-01-15,CSCO,C,36.0,2,2.3,2.45,-21.65,YES,2.38,5.17,2.3,5.01,2.45,2.3,2,1610341200000000000,4,45.15,45.36,45.95,45.02,45.95,45.43,45.65,45.65,0.0009,2.38,5.33,,
