ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:CSCO170113C00029000,2017-01-09,2017-01-13,CSCO,C,1.93,32,0.32,0.3,0.33,0.3,8,1483938000000000000,4,30.22,30.18,30.33,30.08,30.33,30.07,30.22,30.22
O:CSCO170113C00029500,2017-01-09,2017-01-13,CSCO,C,1.97,105,0.18,0.18,0.18,0.17,5,1483938000000000000,4,30.22,30.18,30.33,30.08,30.33,30.07,30.22,30.22
O:CSCO170113C00030000,2017-01-09,2017-01-13,CSCO,C,2.0,186,0.08,0.08,0.1,0.08,23,1483938000000000000,4,30.22,30.18,30.33,30.08,30.33,30.07,30.22,30.22
O:CSCO170113C00030500,2017-01-09,2017-01-13,CSCO,C,2.03,628,0.02,0.02,0.03,0.02,29,1483938000000000000,4,30.22,30.18,30.33,30.08,30.33,30.07,30.22,30.22
O:CSCO170113C00031000,2017-01-09,2017-01-13,CSCO,C,2.07,6,0.0,0.0,0.0,0.0,2,1483938000000000000,4,30.22,30.18,30.33,30.08,30.33,30.07,30.22,30.22
O:CSCO170127C00023000,2017-01-23,2017-01-27,CSCO,C,1.53,2,1.81,1.81,1.81,1.81,1,1485147600000000000,4,30.14,30.27,30.3,30.08,30.3,30.98,30.98,30.98
O:CSCO170127C00027500,2017-01-23,2017-01-27,CSCO,C,1.83,2,0.66,0.66,0.66,0.66,1,1485147600000000000,4,30.14,30.27,30.3,30.08,30.3,30.98,30.98,30.98
O:CSCO170127C00028000,2017-01-23,2017-01-27,CSCO,C,1.87,10,0.57,0.57,0.57,0.57,1,1485147600000000000,4,30.14,30.27,30.3,30.08,30.3,30.98,30.98,30.98
O:CSCO170127C00029000,2017-01-23,2017-01-27,CSCO,C,1.93,23,0.29,0.31,0.33,0.29,15,1485147600000000000,4,30.14,30.27,30.3,30.08,30.3,30.98,30.98,30.98
O:CSCO170127C00029500,2017-01-23,2017-01-27,CSCO,C,1.97,38,0.17,0.2,0.2,0.16,6,1485147600000000000,4,30.14,30.27,30.3,30.08,30.3,30.98,30.98,30.98
