ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:CSCO190111C00041000,2019-01-07,2019-01-11,CSCO,C,41.0,3,0.68,0.62,-93.74,YES,0.65,1.49,0.62,1.42,0.68,0.62,2,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.65,1.56
O:CSCO190111C00041500,2019-01-07,2019-01-11,CSCO,C,41.5,1,0.42,0.42,-93.65,YES,0.42,0.96,0.42,0.96,0.42,0.42,1,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.42,0.96
O:CSCO190111C00042000,2019-01-07,2019-01-11,CSCO,C,42.0,22,0.33,0.36,-93.58,YES,0.37,0.85,0.29,0.66,0.45,0.29,7,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.37,1.03
O:CSCO190111C00042500,2019-01-07,2019-01-11,CSCO,C,42.5,71,0.24,0.28,-93.52,YES,0.28,0.63,0.21,0.48,0.34,0.21,16,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.28,0.78
O:CSCO190111C00043000,2019-01-07,2019-01-11,CSCO,C,43.0,386,0.18,0.18,-93.42,YES,0.2,0.45,0.15,0.34,0.24,0.15,34,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.2,0.55
O:CSCO190111C00043500,2019-01-07,2019-01-11,CSCO,C,43.5,769,0.1,0.1,-93.36,YES,0.13,0.3,0.1,0.23,0.16,0.1,43,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.13,0.37
O:CSCO190111C00044000,2019-01-07,2019-01-11,CSCO,C,44.0,783,0.05,0.07,-93.29,YES,0.08,0.17,0.05,0.11,0.1,0.05,77,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.08,0.23
O:CSCO190111C00044500,2019-01-07,2019-01-11,CSCO,C,44.5,900,0.03,0.03,-93.2,YES,0.04,0.09,0.02,0.05,0.06,0.02,66,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.04,0.14
O:CSCO190111C00045000,2019-01-07,2019-01-11,CSCO,C,45.0,429,0.03,0.02,-93.13,YES,0.02,0.05,0.01,0.02,0.03,0.01,21,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.02,0.07
O:CSCO190111C00045500,2019-01-07,2019-01-11,CSCO,C,45.5,14,0.0,0.01,-93.06,YES,0.0,0.01,0.0,0.0,0.01,0.0,4,1546837200000000000,4,42.86,43.21,43.64,42.76,43.64,43.49,43.54,43.54,0.024,0.0,0.02
