ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:V160108C00074500,2016-01-04,2016-01-08,V,C,74.5,25,0.39,0.33,,NO,0.38,,0.33,,0.43,0.33,5,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.38,
O:V160108C00075000,2016-01-04,2016-01-08,V,C,75.0,43,0.34,0.31,,NO,0.3,,0.25,,0.34,0.25,14,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.3,
O:V160108C00075500,2016-01-04,2016-01-08,V,C,75.5,62,0.23,0.26,,NO,0.22,,0.18,,0.26,0.18,23,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.22,
O:V160108C00076000,2016-01-04,2016-01-08,V,C,76.0,175,0.19,0.19,,NO,0.16,,0.12,,0.2,0.12,27,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.16,
O:V160108C00076500,2016-01-04,2016-01-08,V,C,76.5,116,0.14,0.12,,NO,0.12,,0.1,,0.14,0.1,33,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.12,
O:V160108C00077000,2016-01-04,2016-01-08,V,C,77.0,75,0.09,0.09,,NO,0.08,,0.06,,0.09,0.06,23,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.08,
O:V160108C00077500,2016-01-04,2016-01-08,V,C,77.5,65,0.07,0.04,,NO,0.06,,0.04,,0.07,0.04,13,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.06,
O:V160108C00078000,2016-01-04,2016-01-08,V,C,78.0,55,0.14,0.04,,NO,0.08,,0.03,,0.14,0.03,15,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.08,
O:V160108C00078500,2016-01-04,2016-01-08,V,C,78.5,52,0.03,0.02,,NO,0.02,,0.02,,0.03,0.02,17,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.02,
O:V160108C00079000,2016-01-04,2016-01-08,V,C,79.0,49,0.02,0.02,,NO,0.02,,0.01,,0.02,0.01,11,1451883600000000000,4,Weekly,,,,,,,,,0.0034,0.02,
