ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility
O:JPM160219C00066000,2016-01-19,2016-02-19,JPM,C,66.0,3.0,0.02,0.02,15.77,NO,0.02,0.03,0.02,0.03,0.02,0.02,2.0,1453179600000000000,31.0,Monthly,57.73,57.01,57.97,56.51,57.01,57.01,57.97,57.01,0.0034,
O:JPM160219C00067500,2016-01-19,2016-02-19,JPM,C,67.5,18.0,0.15,0.01,18.4,NO,0.01,0.01,0.15,0.22,0.15,0.01,7.0,1453179600000000000,31.0,Monthly,57.73,57.01,57.97,56.51,57.01,57.01,57.97,57.01,0.0034,
O:JPM160219C00070000,2016-01-19,2016-02-19,JPM,C,70.0,19.0,0.05,0.01,22.79,NO,0.01,0.01,0.05,0.07,0.05,0.01,11.0,1453179600000000000,31.0,Monthly,57.73,57.01,57.97,56.51,57.01,57.01,57.97,57.01,0.0034,
O:JPM160219C00072500,2016-01-19,2016-02-19,JPM,C,72.5,295.0,0.02,0.02,27.17,NO,0.02,0.03,0.02,0.03,0.03,0.02,4.0,1453179600000000000,31.0,Monthly,57.73,57.01,57.97,56.51,57.01,57.01,57.97,57.01,0.0034,
O:JPM160219C00075000,2016-01-19,2016-02-19,JPM,C,75.0,67.0,0.02,0.02,31.56,NO,0.02,0.03,0.02,0.03,0.02,0.01,5.0,1453179600000000000,31.0,Monthly,57.73,57.01,57.97,56.51,57.01,57.01,57.97,57.01,0.0034,
O:JPM160219C00045000,2016-01-20,2016-02-19,JPM,C,45.0,15.0,10.4,10.0,-18.93,YES,10.0,22.22,10.4,23.11,10.4,10.0,4.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00050000,2016-01-20,2016-02-19,JPM,C,50.0,27.0,6.2,6.0,-9.93,YES,6.0,12.0,6.2,12.4,6.2,5.82,7.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3701
O:JPM160219C00050500,2016-01-20,2016-02-19,JPM,C,50.5,2.0,5.5,5.5,-9.03,YES,5.5,10.89,5.5,10.89,5.5,5.5,2.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3463
O:JPM160219C00052000,2016-01-20,2016-02-19,JPM,C,52.0,21.0,4.38,4.36,-6.32,YES,4.36,8.38,4.38,8.42,4.38,4.0,4.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3508
O:JPM160219C00052500,2016-01-20,2016-02-19,JPM,C,52.5,202.0,4.0,4.0,-5.42,YES,4.0,7.62,4.0,7.62,4.05,3.75,21.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3498
O:JPM160219C00053000,2016-01-20,2016-02-19,JPM,C,53.0,2.0,3.5,3.65,-4.52,YES,3.65,6.89,3.5,6.6,3.65,3.5,2.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3478
O:JPM160219C00053500,2016-01-20,2016-02-19,JPM,C,53.5,6.0,3.1,3.3,-3.62,YES,3.3,6.17,3.1,5.79,3.65,3.1,4.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.343
O:JPM160219C00054000,2016-01-20,2016-02-19,JPM,C,54.0,74.0,2.91,2.99,-2.72,YES,2.99,5.54,2.91,5.39,3.3,2.77,7.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3422
O:JPM160219C00054500,2016-01-20,2016-02-19,JPM,C,54.5,190.0,2.67,2.68,-1.82,YES,2.68,4.92,2.67,4.9,2.97,2.42,29.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3385
O:JPM160219C00055000,2016-01-20,2016-02-19,JPM,C,55.0,2120.0,2.28,2.4,-0.92,YES,2.4,4.36,2.28,4.15,2.52,2.09,135.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3367
O:JPM160219C00055500,2016-01-20,2016-02-19,JPM,C,55.5,404.0,2.34,2.07,-0.02,YES,2.07,3.73,2.34,4.22,2.34,1.92,43.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3242
O:JPM160219C00056000,2016-01-20,2016-02-19,JPM,C,56.0,434.0,1.86,1.83,0.88,NO,1.83,3.27,1.86,3.32,2.08,1.57,59.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.323
O:JPM160219C00056500,2016-01-20,2016-02-19,JPM,C,56.5,667.0,1.62,1.56,1.78,NO,1.56,2.76,1.62,2.87,1.78,1.39,59.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3139
O:JPM160219C00057000,2016-01-20,2016-02-19,JPM,C,57.0,155.0,1.53,1.35,2.68,NO,1.35,2.37,1.53,2.68,1.53,1.17,31.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3112
O:JPM160219C00057500,2016-01-20,2016-02-19,JPM,C,57.5,495.0,1.22,1.11,3.58,NO,1.11,1.93,1.22,2.12,1.31,1.0,71.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3002
O:JPM160219C00058000,2016-01-20,2016-02-19,JPM,C,58.0,293.0,1.07,0.93,4.49,NO,0.93,1.6,1.07,1.84,1.07,0.78,39.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.2957
O:JPM160219C00058500,2016-01-20,2016-02-19,JPM,C,58.5,161.0,0.9,0.78,5.39,NO,0.78,1.33,0.9,1.54,0.9,0.68,23.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.2931
O:JPM160219C00059000,2016-01-20,2016-02-19,JPM,C,59.0,334.0,0.76,0.74,6.29,NO,0.74,1.25,0.76,1.29,0.76,0.54,30.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3086
O:JPM160219C00059500,2016-01-20,2016-02-19,JPM,C,59.5,116.0,0.49,0.62,7.19,NO,0.62,1.04,0.49,0.82,0.62,0.45,26.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,0.3063
O:JPM160219C00060000,2016-01-20,2016-02-19,JPM,C,60.0,1418.0,0.5,0.42,8.09,NO,0.42,0.7,0.5,0.83,0.53,0.34,130.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00060500,2016-01-20,2016-02-19,JPM,C,60.5,49.0,0.34,0.4,8.99,NO,0.4,0.66,0.34,0.56,0.43,0.33,7.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00061000,2016-01-20,2016-02-19,JPM,C,61.0,84.0,0.27,0.26,9.89,NO,0.26,0.43,0.27,0.44,0.34,0.23,11.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00061500,2016-01-20,2016-02-19,JPM,C,61.5,15.0,0.2,0.2,10.79,NO,0.2,0.33,0.2,0.33,0.2,0.2,3.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00062000,2016-01-20,2016-02-19,JPM,C,62.0,18.0,0.2,0.13,11.69,NO,0.13,0.21,0.2,0.32,0.2,0.13,4.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00062500,2016-01-20,2016-02-19,JPM,C,62.5,476.0,0.11,0.14,12.59,NO,0.14,0.22,0.11,0.18,0.14,0.1,34.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00063000,2016-01-20,2016-02-19,JPM,C,63.0,22.0,0.09,0.11,13.49,NO,0.11,0.17,0.09,0.14,0.11,0.09,2.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00063500,2016-01-20,2016-02-19,JPM,C,63.5,50.0,0.07,0.06,14.39,NO,0.06,0.09,0.07,0.11,0.07,0.06,2.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00064000,2016-01-20,2016-02-19,JPM,C,64.0,52.0,0.06,0.06,15.29,NO,0.06,0.09,0.06,0.09,0.06,0.06,1.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00065000,2016-01-20,2016-02-19,JPM,C,65.0,696.0,0.05,0.04,17.1,NO,0.04,0.06,0.05,0.08,0.06,0.01,31.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00067500,2016-01-20,2016-02-19,JPM,C,67.5,36.0,0.01,0.02,21.6,NO,0.02,0.03,0.01,0.01,0.02,0.01,19.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00070000,2016-01-20,2016-02-19,JPM,C,70.0,444.0,0.03,0.02,26.1,NO,0.02,0.03,0.03,0.04,0.03,0.01,21.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00072500,2016-01-20,2016-02-19,JPM,C,72.5,15.0,0.01,0.03,30.61,NO,0.03,0.04,0.01,0.01,0.05,0.01,7.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00075000,2016-01-20,2016-02-19,JPM,C,75.0,65.0,0.01,0.02,35.11,NO,0.02,0.03,0.01,0.01,0.02,0.01,3.0,1453266000000000000,30.0,Monthly,55.63,55.51,56.18,54.66,55.51,55.51,56.18,55.51,0.0034,
O:JPM160219C00050000,2016-01-21,2016-02-19,JPM,C,50.0,12.0,6.25,6.25,-9.5,YES,6.25,12.5,6.25,12.5,6.25,6.25,1.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.4886
O:JPM160219C00052000,2016-01-21,2016-02-19,JPM,C,52.0,1.0,5.0,5.0,-5.88,YES,5.0,9.62,5.0,9.62,5.0,5.0,1.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.5145
O:JPM160219C00052500,2016-01-21,2016-02-19,JPM,C,52.5,10.0,4.4,4.4,-4.98,YES,4.4,8.38,4.4,8.38,4.4,4.4,2.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.4633
O:JPM160219C00054500,2016-01-21,2016-02-19,JPM,C,54.5,2.0,2.79,2.87,-1.36,YES,2.87,5.27,2.79,5.12,2.87,2.79,2.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.4004
O:JPM160219C00055000,2016-01-21,2016-02-19,JPM,C,55.0,263.0,2.45,2.21,-0.45,YES,2.21,4.02,2.45,4.45,2.85,2.0,34.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3349
O:JPM160219C00055500,2016-01-21,2016-02-19,JPM,C,55.5,221.0,2.15,1.93,0.45,NO,1.93,3.48,2.15,3.87,2.46,1.84,24.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3286
O:JPM160219C00056000,2016-01-21,2016-02-19,JPM,C,56.0,158.0,1.93,1.65,1.36,NO,1.65,2.95,1.93,3.45,2.14,1.58,27.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3192
O:JPM160219C00056500,2016-01-21,2016-02-19,JPM,C,56.5,446.0,1.79,1.38,2.26,NO,1.38,2.44,1.79,3.17,1.83,1.35,28.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3081
O:JPM160219C00057000,2016-01-21,2016-02-19,JPM,C,57.0,224.0,1.36,1.33,3.17,NO,1.33,2.33,1.36,2.39,1.58,1.33,23.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3303
O:JPM160219C00057500,2016-01-21,2016-02-19,JPM,C,57.5,268.0,1.11,0.97,4.07,NO,0.97,1.69,1.11,1.93,1.44,0.88,50.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.2967
O:JPM160219C00058000,2016-01-21,2016-02-19,JPM,C,58.0,648.0,0.96,0.74,4.98,NO,0.74,1.28,0.96,1.66,1.19,0.69,37.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.2803
O:JPM160219C00058500,2016-01-21,2016-02-19,JPM,C,58.5,182.0,0.88,0.6,5.88,NO,0.6,1.03,0.88,1.5,0.99,0.6,11.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.2762
O:JPM160219C00059000,2016-01-21,2016-02-19,JPM,C,59.0,9.0,0.67,0.63,6.79,NO,0.63,1.07,0.67,1.14,0.67,0.63,4.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,0.3047
O:JPM160219C00059500,2016-01-21,2016-02-19,JPM,C,59.5,63.0,0.57,0.4,7.69,NO,0.4,0.67,0.57,0.96,0.57,0.4,16.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00060000,2016-01-21,2016-02-19,JPM,C,60.0,1131.0,0.46,0.31,8.6,NO,0.31,0.52,0.46,0.77,0.54,0.26,92.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00060500,2016-01-21,2016-02-19,JPM,C,60.5,2027.0,0.35,0.35,9.5,NO,0.35,0.58,0.35,0.58,0.42,0.33,53.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00061000,2016-01-21,2016-02-19,JPM,C,61.0,87.0,0.27,0.17,10.41,NO,0.17,0.28,0.27,0.44,0.31,0.17,15.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00061500,2016-01-21,2016-02-19,JPM,C,61.5,42.0,0.25,0.13,11.31,NO,0.13,0.21,0.25,0.41,0.25,0.13,4.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00062000,2016-01-21,2016-02-19,JPM,C,62.0,1.0,0.11,0.11,12.22,NO,0.11,0.18,0.11,0.18,0.11,0.11,1.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00062500,2016-01-21,2016-02-19,JPM,C,62.5,133.0,0.15,0.07,13.12,NO,0.07,0.11,0.15,0.24,0.16,0.07,12.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00063000,2016-01-21,2016-02-19,JPM,C,63.0,225.0,0.13,0.05,14.03,NO,0.05,0.08,0.13,0.21,0.13,0.05,4.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00063500,2016-01-21,2016-02-19,JPM,C,63.5,1.0,0.1,0.1,14.93,NO,0.1,0.16,0.1,0.16,0.1,0.1,1.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00064000,2016-01-21,2016-02-19,JPM,C,64.0,4.0,0.07,0.06,15.84,NO,0.06,0.09,0.07,0.11,0.07,0.06,2.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00065000,2016-01-21,2016-02-19,JPM,C,65.0,306.0,0.04,0.03,17.65,NO,0.03,0.05,0.04,0.06,0.05,0.02,21.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00067500,2016-01-21,2016-02-19,JPM,C,67.5,13.0,0.01,0.01,22.17,NO,0.01,0.01,0.01,0.01,0.01,0.01,5.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00070000,2016-01-21,2016-02-19,JPM,C,70.0,106.0,0.01,0.03,26.7,NO,0.03,0.04,0.01,0.01,0.03,0.01,9.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00075000,2016-01-21,2016-02-19,JPM,C,75.0,1.0,0.01,0.01,35.75,NO,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1453352400000000000,29.0,Monthly,55.74,55.25,56.52,55.06,55.25,55.25,56.52,55.25,0.0034,
O:JPM160219C00045000,2016-01-22,2016-02-19,JPM,C,45.0,10.0,12.05,12.05,-20.98,YES,12.05,26.78,12.05,26.78,12.05,12.05,1.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.4672
O:JPM160219C00046000,2016-01-22,2016-02-19,JPM,C,46.0,5.0,10.59,10.59,-19.23,YES,10.59,23.02,10.59,23.02,10.59,10.59,1.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,2.5384
O:JPM160219C00050000,2016-01-22,2016-02-19,JPM,C,50.0,30.0,7.1,7.1,-12.2,YES,7.1,14.2,7.1,14.2,7.1,7.1,4.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.3145
O:JPM160219C00055000,2016-01-22,2016-02-19,JPM,C,55.0,57.0,2.65,2.82,-3.42,YES,2.82,5.13,2.65,4.82,2.97,2.65,8.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2678
O:JPM160219C00055500,2016-01-22,2016-02-19,JPM,C,55.5,54.0,2.42,2.61,-2.55,YES,2.61,4.7,2.42,4.36,2.61,2.42,7.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2871
O:JPM160219C00056000,2016-01-22,2016-02-19,JPM,C,56.0,66.0,2.04,2.29,-1.67,YES,2.29,4.09,2.04,3.64,2.29,2.04,8.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2831
O:JPM160219C00056500,2016-01-22,2016-02-19,JPM,C,56.5,151.0,1.83,1.93,-0.79,YES,1.93,3.42,1.83,3.24,2.05,1.74,16.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2693
O:JPM160219C00057000,2016-01-22,2016-02-19,JPM,C,57.0,294.0,1.45,1.62,0.09,NO,1.62,2.84,1.45,2.54,1.73,1.45,26.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2602
O:JPM160219C00057500,2016-01-22,2016-02-19,JPM,C,57.5,429.0,1.19,1.46,0.97,NO,1.46,2.54,1.19,2.07,1.46,1.19,16.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.2712
O:JPM160219C00058000,2016-01-22,2016-02-19,JPM,C,58.0,353.0,1.01,1.08,1.84,NO,1.08,1.86,1.01,1.74,1.23,1.01,34.0,1453438800000000000,28.0,Monthly,56.44,56.95,57.16,56.3,56.95,56.95,57.16,56.95,0.0034,0.243
