ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm
O:JPM200221C00146000,2020-01-21,2020-02-21,JPM,C,146.0,4.0,0.23,0.24,6.69,NO,0.24,0.16,0.23,0.16,0.24,0.23,2.0,1579582800000000000,31.0,Monthly,137.19,136.84,138.07,136.69,136.84,136.84,138.07,136.84,0.0155,0.1564,0.0785
O:JPM200221C00150000,2020-01-21,2020-02-21,JPM,C,150.0,668.0,0.08,0.08,9.62,NO,0.08,0.05,0.08,0.05,0.08,0.06,76.0,1579582800000000000,31.0,Monthly,137.19,136.84,138.07,136.69,136.84,136.84,138.07,136.84,0.0155,0.1651,0.0284
O:JPM200221C00155000,2020-01-21,2020-02-21,JPM,C,155.0,11.0,0.03,0.03,13.27,NO,0.03,0.02,0.03,0.02,0.03,0.02,5.0,1579582800000000000,31.0,Monthly,137.19,136.84,138.07,136.69,136.84,136.84,138.07,136.84,0.0155,0.1851,0.0104
O:JPM200221C00160000,2020-01-21,2020-02-21,JPM,C,160.0,12.0,0.01,0.01,16.92,NO,0.01,0.01,0.01,0.01,0.01,0.01,12.0,1579582800000000000,31.0,Monthly,137.19,136.84,138.07,136.69,136.84,136.84,138.07,136.84,0.0155,0.1992,0.0035
O:JPM200221C00125000,2020-01-22,2020-02-21,JPM,C,125.0,1.0,12.1,12.1,-8.55,YES,12.1,9.68,12.1,9.68,12.1,12.1,1.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.2166,0.9234
O:JPM200221C00129000,2020-01-22,2020-02-21,JPM,C,129.0,3.0,8.7,8.7,-5.62,YES,8.7,6.74,8.7,6.74,8.7,8.7,2.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.2272,0.8092
O:JPM200221C00130000,2020-01-22,2020-02-21,JPM,C,130.0,23.0,8.15,7.6,-4.89,YES,7.6,5.85,8.15,6.27,8.15,7.3,11.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1982,0.8094
O:JPM200221C00133000,2020-01-22,2020-02-21,JPM,C,133.0,5.0,5.19,4.85,-2.69,YES,4.85,3.65,5.19,3.9,5.19,4.85,5.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1597,0.7261
O:JPM200221C00135000,2020-01-22,2020-02-21,JPM,C,135.0,91.0,3.75,3.56,-1.23,YES,3.56,2.64,3.75,2.78,3.75,3.39,20.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1628,0.606
O:JPM200221C00136000,2020-01-22,2020-02-21,JPM,C,136.0,21.0,2.95,2.97,-0.5,YES,2.97,2.18,2.95,2.17,2.98,2.8,8.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1618,0.5445
O:JPM200221C00137000,2020-01-22,2020-02-21,JPM,C,137.0,429.0,2.57,2.41,0.23,NO,2.41,1.76,2.57,1.88,2.57,2.26,74.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1587,0.4816
O:JPM200221C00138000,2020-01-22,2020-02-21,JPM,C,138.0,176.0,2.06,1.95,0.97,NO,1.95,1.41,2.06,1.49,2.06,1.73,38.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.158,0.4181
O:JPM200221C00139000,2020-01-22,2020-02-21,JPM,C,139.0,61.0,1.46,1.49,1.7,NO,1.49,1.07,1.46,1.05,1.52,1.37,13.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1531,0.3533
O:JPM200221C00140000,2020-01-22,2020-02-21,JPM,C,140.0,664.0,1.29,1.09,2.43,NO,1.09,0.78,1.29,0.92,1.32,1.0,146.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1475,0.2882
O:JPM200221C00141000,2020-01-22,2020-02-21,JPM,C,141.0,45.0,0.96,0.85,3.16,NO,0.85,0.6,0.96,0.68,0.97,0.77,18.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1491,0.2359
O:JPM200221C00142000,2020-01-22,2020-02-21,JPM,C,142.0,37.0,0.7,0.63,3.89,NO,0.63,0.44,0.7,0.49,0.72,0.54,13.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1483,0.1869
O:JPM200221C00143000,2020-01-22,2020-02-21,JPM,C,143.0,110.0,0.42,0.45,4.62,NO,0.45,0.31,0.42,0.29,0.47,0.38,22.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1468,0.1435
O:JPM200221C00144000,2020-01-22,2020-02-21,JPM,C,144.0,21.0,0.31,0.29,5.36,NO,0.29,0.2,0.31,0.22,0.31,0.26,9.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1422,0.1022
O:JPM200221C00145000,2020-01-22,2020-02-21,JPM,C,145.0,3565.0,0.25,0.22,6.09,NO,0.22,0.15,0.25,0.17,0.26,0.19,148.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1452,0.0793
O:JPM200221C00146000,2020-01-22,2020-02-21,JPM,C,146.0,308.0,0.18,0.16,6.82,NO,0.16,0.11,0.18,0.12,0.18,0.14,7.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1468,0.0596
O:JPM200221C00150000,2020-01-22,2020-02-21,JPM,C,150.0,28.0,0.07,0.07,9.75,NO,0.07,0.05,0.07,0.05,0.07,0.05,9.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.166,0.0255
O:JPM200221C00155000,2020-01-22,2020-02-21,JPM,C,155.0,1.0,0.02,0.02,13.4,NO,0.02,0.01,0.02,0.01,0.02,0.02,1.0,1579669200000000000,30.0,Monthly,137.24,136.68,137.4,136.38,136.68,136.68,137.4,136.68,0.0155,0.1804,0.0075
O:JPM200221C00125000,2020-01-23,2020-02-21,JPM,C,125.0,11.0,10.7,11.5,-8.45,YES,11.5,9.2,10.7,8.56,11.5,10.7,2.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,,
O:JPM200221C00126000,2020-01-23,2020-02-21,JPM,C,126.0,1.0,9.6,9.6,-7.72,YES,9.6,7.62,9.6,7.62,9.6,9.6,1.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,,
O:JPM200221C00128000,2020-01-23,2020-02-21,JPM,C,128.0,20.0,7.8,7.8,-6.25,YES,7.8,6.09,7.8,6.09,7.8,7.8,2.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,,
O:JPM200221C00129000,2020-01-23,2020-02-21,JPM,C,129.0,67.0,7.7,8.2,-5.52,YES,8.2,6.36,7.7,5.97,8.2,6.95,7.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1898,0.855
O:JPM200221C00130000,2020-01-23,2020-02-21,JPM,C,130.0,46.0,6.42,7.5,-4.79,YES,7.5,5.77,6.42,4.94,7.55,6.0,15.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.2036,0.8018
O:JPM200221C00131000,2020-01-23,2020-02-21,JPM,C,131.0,1.0,5.4,5.4,-4.06,YES,5.4,4.12,5.4,4.12,5.4,5.4,1.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,,
O:JPM200221C00132000,2020-01-23,2020-02-21,JPM,C,132.0,1.0,5.66,5.66,-3.33,YES,5.66,4.29,5.66,4.29,5.66,5.66,1.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1774,0.7504
O:JPM200221C00133000,2020-01-23,2020-02-21,JPM,C,133.0,3.0,3.99,4.8,-2.59,YES,4.8,3.61,3.99,3.0,4.8,3.99,2.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.167,0.7125
O:JPM200221C00134000,2020-01-23,2020-02-21,JPM,C,134.0,3.0,3.23,3.2,-1.86,YES,3.2,2.39,3.23,2.41,3.23,3.2,3.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.0966,0.7646
O:JPM200221C00135000,2020-01-23,2020-02-21,JPM,C,135.0,375.0,3.2,3.45,-1.13,YES,3.45,2.56,3.2,2.37,3.55,2.45,92.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1642,0.5981
O:JPM200221C00136000,2020-01-23,2020-02-21,JPM,C,136.0,148.0,2.36,2.81,-0.4,YES,2.81,2.07,2.36,1.74,2.86,2.01,44.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1593,0.5371
O:JPM200221C00137000,2020-01-23,2020-02-21,JPM,C,137.0,2157.0,2.15,2.3,0.34,NO,2.3,1.68,2.15,1.57,2.35,1.52,72.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.159,0.4721
O:JPM200221C00138000,2020-01-23,2020-02-21,JPM,C,138.0,227.0,1.3,1.81,1.07,NO,1.81,1.31,1.3,0.94,1.81,1.2,51.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1556,0.4066
O:JPM200221C00139000,2020-01-23,2020-02-21,JPM,C,139.0,252.0,1.04,1.38,1.8,NO,1.38,0.99,1.04,0.75,1.41,0.95,38.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1517,0.3408
O:JPM200221C00140000,2020-01-23,2020-02-21,JPM,C,140.0,1671.0,0.84,1.04,2.53,NO,1.04,0.74,0.84,0.6,1.08,0.63,189.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1495,0.279
O:JPM200221C00141000,2020-01-23,2020-02-21,JPM,C,141.0,108.0,0.56,0.75,3.27,NO,0.75,0.53,0.56,0.4,0.75,0.48,24.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1463,0.2206
O:JPM200221C00142000,2020-01-23,2020-02-21,JPM,C,142.0,111.0,0.41,0.57,4.0,NO,0.57,0.4,0.41,0.29,0.57,0.37,22.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1478,0.1756
O:JPM200221C00143000,2020-01-23,2020-02-21,JPM,C,143.0,23.0,0.3,0.38,4.73,NO,0.38,0.27,0.3,0.21,0.38,0.25,15.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1437,0.129
O:JPM200221C00144000,2020-01-23,2020-02-21,JPM,C,144.0,40.0,0.26,0.28,5.46,NO,0.28,0.19,0.26,0.18,0.28,0.18,28.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1454,0.0988
O:JPM200221C00145000,2020-01-23,2020-02-21,JPM,C,145.0,174.0,0.14,0.2,6.2,NO,0.2,0.14,0.14,0.1,0.21,0.11,65.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1463,0.0737
O:JPM200221C00146000,2020-01-23,2020-02-21,JPM,C,146.0,30.0,0.11,0.13,6.93,NO,0.13,0.09,0.11,0.08,0.13,0.11,17.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1447,0.0513
O:JPM200221C00148000,2020-01-23,2020-02-21,JPM,C,148.0,3.0,0.06,0.07,8.39,NO,0.07,0.05,0.06,0.04,0.07,0.06,3.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1498,0.0287
O:JPM200221C00149000,2020-01-23,2020-02-21,JPM,C,149.0,2.0,0.04,0.04,9.13,NO,0.04,0.03,0.04,0.03,0.04,0.04,1.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1467,0.0177
O:JPM200221C00150000,2020-01-23,2020-02-21,JPM,C,150.0,52.0,0.04,0.04,9.86,NO,0.04,0.03,0.04,0.03,0.05,0.03,25.0,1579755600000000000,29.0,Monthly,135.71,136.54,136.74,134.72,136.54,136.54,136.74,136.54,0.0155,0.1563,0.0167
O:JPM200221C00115000,2020-01-24,2020-02-21,JPM,C,115.0,1.0,18.15,18.15,-13.63,YES,18.15,15.78,18.15,15.78,18.15,18.15,1.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.0002,1.0
O:JPM200221C00120000,2020-01-24,2020-02-21,JPM,C,120.0,1.0,13.2,13.2,-9.88,YES,13.2,11.0,13.2,11.0,13.2,13.2,1.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.0001,1.0
O:JPM200221C00125000,2020-01-24,2020-02-21,JPM,C,125.0,25.0,11.33,8.55,-6.12,YES,8.55,6.84,11.33,9.06,11.33,8.55,5.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1721,0.9076
O:JPM200221C00128000,2020-01-24,2020-02-21,JPM,C,128.0,65.0,7.3,6.35,-3.87,YES,6.35,4.96,7.3,5.7,7.3,5.95,8.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.2066,0.7522
O:JPM200221C00129000,2020-01-24,2020-02-21,JPM,C,129.0,105.0,6.0,5.55,-3.12,YES,5.55,4.3,6.0,4.65,6.0,5.5,4.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.2008,0.7133
O:JPM200221C00130000,2020-01-24,2020-02-21,JPM,C,130.0,475.0,6.9,4.8,-2.37,YES,4.8,3.69,6.9,5.31,6.9,4.44,81.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.196,0.6685
O:JPM200221C00131000,2020-01-24,2020-02-21,JPM,C,131.0,6.0,4.02,4.1,-1.61,YES,4.1,3.13,4.02,3.07,4.1,4.02,2.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1918,0.6188
O:JPM200221C00132000,2020-01-24,2020-02-21,JPM,C,132.0,24.0,4.95,3.15,-0.86,YES,3.15,2.39,4.95,3.75,4.95,3.15,11.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1668,0.5755
O:JPM200221C00133000,2020-01-24,2020-02-21,JPM,C,133.0,61.0,3.55,2.77,-0.11,YES,2.77,2.08,3.55,2.67,3.55,2.57,26.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1778,0.5089
O:JPM200221C00134000,2020-01-24,2020-02-21,JPM,C,134.0,328.0,3.47,2.22,0.64,NO,2.22,1.66,3.47,2.59,3.47,2.2,107.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1729,0.4475
O:JPM200221C00135000,2020-01-24,2020-02-21,JPM,C,135.0,6183.0,2.99,1.76,1.39,NO,1.76,1.3,2.99,2.21,2.99,1.59,473.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1699,0.3853
O:JPM200221C00136000,2020-01-24,2020-02-21,JPM,C,136.0,977.0,2.26,1.35,2.14,NO,1.35,0.99,2.26,1.66,2.34,1.21,287.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1659,0.3235
O:JPM200221C00137000,2020-01-24,2020-02-21,JPM,C,137.0,259.0,1.76,1.02,2.89,NO,1.02,0.74,1.76,1.28,1.79,0.94,48.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1631,0.2652
O:JPM200221C00138000,2020-01-24,2020-02-21,JPM,C,138.0,291.0,1.59,0.71,3.64,NO,0.71,0.51,1.59,1.15,1.6,0.68,58.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1567,0.2065
O:JPM200221C00139000,2020-01-24,2020-02-21,JPM,C,139.0,184.0,1.02,0.57,4.39,NO,0.57,0.41,1.02,0.73,1.06,0.52,42.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1612,0.1688
O:JPM200221C00140000,2020-01-24,2020-02-21,JPM,C,140.0,2363.0,0.85,0.38,5.14,NO,0.38,0.27,0.85,0.61,0.87,0.36,491.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1562,0.1243
O:JPM200221C00141000,2020-01-24,2020-02-21,JPM,C,141.0,750.0,0.59,0.28,5.9,NO,0.28,0.2,0.59,0.42,0.65,0.27,47.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1575,0.0955
O:JPM200221C00142000,2020-01-24,2020-02-21,JPM,C,142.0,16.0,0.32,0.2,6.65,NO,0.2,0.14,0.32,0.23,0.32,0.18,8.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.158,0.0714
O:JPM200221C00143000,2020-01-24,2020-02-21,JPM,C,143.0,36.0,0.23,0.24,7.4,NO,0.24,0.17,0.23,0.16,0.24,0.22,16.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1786,0.0744
O:JPM200221C00144000,2020-01-24,2020-02-21,JPM,C,144.0,59.0,0.16,0.11,8.15,NO,0.11,0.08,0.16,0.11,0.16,0.11,14.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1625,0.0412
O:JPM200221C00145000,2020-01-24,2020-02-21,JPM,C,145.0,374.0,0.13,0.07,8.9,NO,0.07,0.05,0.13,0.09,0.13,0.07,56.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1606,0.0279
O:JPM200221C00146000,2020-01-24,2020-02-21,JPM,C,146.0,5.0,0.07,0.08,9.65,NO,0.08,0.05,0.07,0.05,0.08,0.07,5.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1752,0.0288
O:JPM200221C00149000,2020-01-24,2020-02-21,JPM,C,149.0,1.0,0.04,0.04,11.9,NO,0.04,0.03,0.04,0.03,0.04,0.04,1.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1862,0.0145
O:JPM200221C00150000,2020-01-24,2020-02-21,JPM,C,150.0,14.0,0.04,0.04,12.65,NO,0.04,0.03,0.04,0.03,0.04,0.02,6.0,1579842000000000000,28.0,Monthly,136.37,133.15,136.43,132.32,133.15,133.15,136.43,133.15,0.0155,0.1957,0.0138
O:JPM200320C00115000,2020-02-18,2020-03-20,JPM,C,115.0,20.0,20.88,21.1,-15.22,YES,21.1,18.35,20.88,18.16,21.1,20.88,13.0,1582002000000000000,31.0,Monthly,137.34,135.64,137.71,135.05,135.64,135.64,137.71,135.64,0.0158,0.358,0.9386
O:JPM200320C00120000,2020-02-18,2020-03-20,JPM,C,120.0,2.0,17.05,16.57,-11.53,YES,16.57,13.81,17.05,14.21,17.05,16.57,2.0,1582002000000000000,31.0,Monthly,137.34,135.64,137.71,135.05,135.64,135.64,137.71,135.64,0.0158,0.3585,0.8714
O:JPM200320C00125000,2020-02-18,2020-03-20,JPM,C,125.0,5.0,11.8,11.39,-7.84,YES,11.39,9.11,11.8,9.44,11.8,11.39,5.0,1582002000000000000,31.0,Monthly,137.34,135.64,137.71,135.05,135.64,135.64,137.71,135.64,0.0158,0.2476,0.8675
O:JPM200320C00130000,2020-02-18,2020-03-20,JPM,C,130.0,112.0,8.0,7.18,-4.16,YES,7.18,5.52,8.0,6.15,8.0,6.65,30.0,1582002000000000000,31.0,Monthly,137.34,135.64,137.71,135.05,135.64,135.64,137.71,135.64,0.0158,0.2294,0.733
O:JPM200320C00135000,2020-02-18,2020-03-20,JPM,C,135.0,528.0,4.41,3.37,-0.47,YES,3.37,2.5,4.41,3.27,4.45,3.13,116.0,1582002000000000000,31.0,Monthly,137.34,135.64,137.71,135.05,135.64,135.64,137.71,135.64,0.0158,0.1871,0.5335
