ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:NVDA160108C00031000,2016-01-04,2016-01-08,NVDA,C,2.07,17,0.35,0.35,-4.32,NO,0.35,42.97,0.35,42.97,0.35,0.35,1,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.35,42.97
O:NVDA160108C00031500,2016-01-04,2016-01-08,NVDA,C,2.1,3,0.28,0.28,-2.78,NO,0.28,34.99,0.28,34.99,0.28,0.28,1,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.28,34.99
O:NVDA160108C00032000,2016-01-04,2016-01-08,NVDA,C,2.13,31,0.17,0.22,-1.23,NO,0.19,23.63,0.17,20.56,0.22,0.17,2,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.19,26.7
O:NVDA160108C00032500,2016-01-04,2016-01-08,NVDA,C,2.17,186,0.15,0.15,0.31,NO,0.15,18.57,0.14,17.8,0.16,0.14,19,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.15,19.34
O:NVDA160108C00033000,2016-01-04,2016-01-08,NVDA,C,2.2,1822,0.11,0.11,1.85,NO,0.37,45.73,0.08,9.82,0.66,0.08,112,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.37,81.65
O:NVDA160108C00033500,2016-01-04,2016-01-08,NVDA,C,2.23,279,0.06,0.08,3.4,NO,0.34,42.2,0.06,7.37,0.63,0.06,106,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.34,77.04
O:NVDA160108C00034000,2016-01-04,2016-01-08,NVDA,C,2.27,1448,0.08,0.04,4.94,NO,0.06,6.75,0.03,3.68,0.08,0.03,97,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.06,9.82
O:NVDA160108C00034500,2016-01-04,2016-01-08,NVDA,C,2.3,5,0.04,0.02,6.48,NO,0.03,4.14,0.02,3.07,0.04,0.02,2,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,,,0.03,5.22
O:NVDA160108C00035500,2016-01-04,2016-01-08,NVDA,C,2.37,20,0.02,0.02,9.57,NO,0.02,1.84,0.02,1.84,0.02,0.02,1,1451883600000000000,4,Weekly,0.81,0.81,0.81,0.8,0.81,0.74,0.77,0.77,0.02,10.0,0.0,0.02,1.84
O:NVDA160115C00015000,2016-01-11,2016-01-15,NVDA,C,1.0,10,3.6,3.6,-50.0,NO,3.6,481.73,3.6,481.73,3.6,3.6,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,3.6,481.73
O:NVDA160115C00022000,2016-01-11,2016-01-15,NVDA,C,1.47,1,1.94,1.94,-26.67,NO,1.94,259.27,1.94,259.27,1.94,1.94,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,1.94,259.27
O:NVDA160115C00025000,2016-01-11,2016-01-15,NVDA,C,1.67,100,1.15,1.15,-16.67,NO,1.15,153.89,1.15,153.89,1.15,1.15,18,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,1.15,153.89
O:NVDA160115C00027000,2016-01-11,2016-01-15,NVDA,C,1.8,1,0.58,0.58,-10.0,NO,0.58,77.28,0.58,77.28,0.58,0.58,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.58,77.28
O:NVDA160115C00028000,2016-01-11,2016-01-15,NVDA,C,1.87,19,0.4,0.39,-6.67,NO,0.4,52.86,0.39,52.52,0.4,0.39,2,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.4,53.19
O:NVDA160115C00028500,2016-01-11,2016-01-15,NVDA,C,1.9,3,0.25,0.25,-5.0,NO,0.25,33.45,0.25,33.45,0.25,0.25,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.25,33.45
O:NVDA160115C00029000,2016-01-11,2016-01-15,NVDA,C,1.93,13,0.24,0.2,-3.33,NO,0.22,30.11,0.2,27.43,0.24,0.2,8,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.22,32.78
O:NVDA160115C00029500,2016-01-11,2016-01-15,NVDA,C,1.97,61,0.17,0.17,-1.67,NO,0.15,19.9,0.13,17.4,0.17,0.13,14,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.15,22.41
O:NVDA160115C00030000,2016-01-11,2016-01-15,NVDA,C,2.0,238,0.11,0.1,0.0,NO,0.09,12.38,0.07,9.37,0.12,0.07,28,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.09,15.39
O:NVDA160115C00030500,2016-01-11,2016-01-15,NVDA,C,2.03,48,0.06,0.06,1.67,NO,0.05,6.86,0.04,5.35,0.06,0.04,14,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.05,8.36
O:NVDA160115C00031000,2016-01-11,2016-01-15,NVDA,C,2.07,193,0.05,0.04,3.33,NO,0.04,5.02,0.02,3.35,0.05,0.02,16,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,,,0.04,6.69
O:NVDA160115C00031500,2016-01-11,2016-01-15,NVDA,C,2.1,1,0.02,0.02,5.0,NO,0.02,2.34,0.02,2.34,0.02,0.02,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,10.0,0.0,0.02,2.34
O:NVDA160115C00032000,2016-01-11,2016-01-15,NVDA,C,2.13,15,0.01,0.01,6.67,NO,0.01,1.17,0.01,1.0,0.01,0.01,4,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,9.92,0.0,0.01,1.34
O:NVDA160115C00033000,2016-01-11,2016-01-15,NVDA,C,2.2,20,0.0,0.01,10.0,NO,0.01,1.17,0.0,0.67,0.01,0.0,2,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,10.0,0.0,0.01,1.67
O:NVDA160115C00033500,2016-01-11,2016-01-15,NVDA,C,2.23,6,0.0,0.0,11.67,NO,0.0,0.33,0.0,0.33,0.0,0.0,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,8.67,0.0,0.0,0.33
O:NVDA160115C00034000,2016-01-11,2016-01-15,NVDA,C,2.27,24,0.01,0.0,13.33,NO,0.01,0.84,0.0,0.67,0.01,0.0,2,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,9.68,0.0,0.01,1.0
O:NVDA160115C00036000,2016-01-11,2016-01-15,NVDA,C,2.4,1,0.01,0.01,20.0,NO,0.01,1.0,0.01,1.0,0.01,0.01,1,1452488400000000000,4,Weekly,0.74,0.74,0.75,0.73,0.75,0.68,0.7,0.7,0.02,10.0,0.0,0.01,1.0
