ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:META210820C00014000,2021-08-16,2021-08-20,META,C,14.0,1,0.12,0.12,-96.18,YES,0.12,0.03,0.12,0.03,0.12,0.12,1,1629086400000000000,4,Weekly,362.52,366.56,366.95,357.38,366.95,359.37,359.99,359.99,0.02,,,0.12,0.03
O:META210917C00016000,2021-09-13,2021-09-17,META,C,16.0,20,0.01,0.01,-95.81,YES,0.01,0.0,0.01,0.0,0.01,0.01,3,1631505600000000000,4,Weekly,381.68,376.51,381.75,374.35,381.75,364.72,371.41,371.41,0.02,,,0.01,0.0
O:META211119C00010000,2021-11-15,2021-11-19,META,C,10.0,1,1.65,1.65,-97.17,YES,1.65,0.47,1.65,0.47,1.65,1.65,1,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,1.65,0.47
O:META211119C00011000,2021-11-15,2021-11-19,META,C,11.0,1,1.35,1.35,-96.89,YES,1.35,0.38,1.35,0.38,1.35,1.35,1,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,1.35,0.38
O:META211119C00014000,2021-11-15,2021-11-19,META,C,14.0,9,0.64,0.64,-96.04,YES,0.63,0.18,0.62,0.18,0.64,0.62,6,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.63,0.18
O:META211119C00015000,2021-11-15,2021-11-19,META,C,15.0,69,0.4,0.39,-95.76,YES,0.39,0.11,0.36,0.1,0.41,0.36,22,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.39,0.12
O:META211119C00016000,2021-11-15,2021-11-19,META,C,16.0,287,0.15,0.16,-95.48,YES,0.16,0.04,0.12,0.04,0.19,0.12,117,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.16,0.05
O:META211119C00017000,2021-11-15,2021-11-19,META,C,17.0,820,0.05,0.04,-95.19,YES,0.03,0.01,0.01,0.0,0.05,0.01,207,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.03,0.01
O:META211119C00018000,2021-11-15,2021-11-19,META,C,18.0,195,0.01,0.01,-94.91,YES,0.01,0.0,0.01,0.0,0.01,0.01,28,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.01,0.0
O:META211119C00019000,2021-11-15,2021-11-19,META,C,19.0,35,0.01,0.01,-94.63,YES,0.01,0.0,0.01,0.0,0.01,0.01,5,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.01,0.0
O:META211119C00020000,2021-11-15,2021-11-19,META,C,20.0,12,0.01,0.01,-94.34,YES,0.01,0.0,0.01,0.0,0.01,0.01,2,1636952400000000000,4,Weekly,344.34,347.56,353.65,343.2,353.65,345.3,352.1,352.1,0.02,,,0.01,0.0
O:META211217C00011000,2021-12-13,2021-12-17,META,C,11.0,1,1.08,1.08,-96.78,YES,1.08,0.32,1.08,0.32,1.08,1.08,1,1639371600000000000,4,Weekly,330.95,334.49,341.09,329.59,341.09,333.79,337.11,337.11,0.02,,,1.08,0.32
O:META211217C00014000,2021-12-13,2021-12-17,META,C,14.0,6,0.34,0.34,-95.9,YES,0.32,0.09,0.3,0.09,0.34,0.3,6,1639371600000000000,4,Weekly,330.95,334.49,341.09,329.59,341.09,333.79,337.11,337.11,0.02,,,0.32,0.1
