ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMD170217C00007000,2017-01-17,2017-02-17,AMD,C,7.0,2,2.94,2.94,-31.57,YES,2.94,28.74,2.94,28.74,2.94,2.94,1,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,2.94,28.74,,
O:AMD170217C00008000,2017-01-17,2017-02-17,AMD,C,8.0,164,2.27,2.03,-21.8,YES,2.15,21.02,2.03,19.84,2.27,2.03,18,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,2.15,22.19,,
O:AMD170217C00009000,2017-01-17,2017-02-17,AMD,C,9.0,536,1.5,1.32,-12.02,YES,1.45,14.17,1.29,12.61,1.61,1.29,66,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,1.45,15.74,0.41,0.84
O:AMD170217C00010000,2017-01-17,2017-02-17,AMD,C,10.0,2981,1.22,0.77,-2.25,YES,0.98,9.63,0.75,7.33,1.22,0.75,291,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,0.98,11.93,0.55,0.53
O:AMD170217C00011000,2017-01-17,2017-02-17,AMD,C,11.0,1929,0.62,0.42,7.53,YES,0.52,5.08,0.42,4.11,0.62,0.42,168,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,0.52,6.06,0.6,0.31
O:AMD170217C00012000,2017-01-17,2017-02-17,AMD,C,12.0,1880,0.36,0.23,17.3,YES,0.31,3.03,0.22,2.15,0.4,0.22,112,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,0.31,3.91,0.65,0.17
O:AMD170217C00013000,2017-01-17,2017-02-17,AMD,C,13.0,617,0.2,0.14,27.08,YES,0.16,1.56,0.12,1.17,0.2,0.12,45,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,0.16,1.96,0.7,0.1
O:AMD170217C00014000,2017-01-17,2017-02-17,AMD,C,14.0,41,0.15,0.07,36.85,NO,0.11,1.08,0.07,0.68,0.15,0.07,9,1484629200000000000,31,Monthly,10.17,9.82,10.23,9.78,10.23,13.13,13.14,13.14,0.0065,0.11,1.47,0.71,0.05
O:AMD170217C00002000,2017-01-18,2017-02-17,AMD,C,2.0,2,7.75,7.84,-80.2,YES,7.8,77.18,7.75,76.73,7.84,7.75,2,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,7.8,77.62,,
O:AMD170217C00007000,2017-01-18,2017-02-17,AMD,C,7.0,110,3.12,3.02,-30.69,YES,3.07,30.4,3.02,29.9,3.12,3.02,3,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,3.07,30.89,,
O:AMD170217C00008000,2017-01-18,2017-02-17,AMD,C,8.0,97,1.75,2.08,-20.79,YES,1.98,19.65,1.74,17.23,2.23,1.74,11,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,1.98,22.08,,
O:AMD170217C00009000,2017-01-18,2017-02-17,AMD,C,9.0,579,1.08,1.32,-10.89,YES,1.27,12.62,1.08,10.69,1.47,1.08,29,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,1.27,14.55,0.57,0.74
O:AMD170217C00010000,2017-01-18,2017-02-17,AMD,C,10.0,2700,0.57,0.8,-0.99,YES,0.74,7.28,0.57,5.64,0.9,0.57,225,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.74,8.91,0.65,0.49
O:AMD170217C00011000,2017-01-18,2017-02-17,AMD,C,11.0,3139,0.4,0.42,8.91,YES,0.41,4.06,0.3,2.97,0.52,0.3,140,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.41,5.15,0.65,0.29
O:AMD170217C00012000,2017-01-18,2017-02-17,AMD,C,12.0,3411,0.2,0.23,18.81,YES,0.23,2.28,0.17,1.68,0.29,0.17,84,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.23,2.87,0.69,0.17
O:AMD170217C00013000,2017-01-18,2017-02-17,AMD,C,13.0,447,0.11,0.12,28.71,YES,0.13,1.29,0.11,1.09,0.15,0.11,18,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.13,1.49,0.71,0.09
O:AMD170217C00014000,2017-01-18,2017-02-17,AMD,C,14.0,100,0.29,0.08,38.61,NO,0.18,1.78,0.07,0.69,0.29,0.07,7,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.18,2.87,0.77,0.06
O:AMD170217C00015000,2017-01-18,2017-02-17,AMD,C,15.0,24,0.04,0.05,48.51,NO,0.04,0.45,0.04,0.4,0.05,0.04,2,1484715600000000000,30,Monthly,9.54,9.88,10.1,9.42,10.1,13.13,13.14,13.14,0.0065,0.04,0.5,0.8,0.03
O:AMD170217C00007000,2017-01-19,2017-02-17,AMD,C,7.0,2,3.04,3.02,-31.71,YES,3.03,29.56,3.02,29.46,3.04,3.02,2,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,3.03,29.66,,
O:AMD170217C00008000,2017-01-19,2017-02-17,AMD,C,8.0,67,2.19,1.98,-21.95,YES,2.17,21.22,1.98,19.32,2.37,1.98,14,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,2.17,23.12,,
O:AMD170217C00009000,2017-01-19,2017-02-17,AMD,C,9.0,615,1.48,1.22,-12.2,YES,1.4,13.66,1.22,11.9,1.58,1.22,54,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,1.4,15.41,0.52,0.79
O:AMD170217C00010000,2017-01-19,2017-02-17,AMD,C,10.0,1406,0.8,0.7,-2.44,YES,0.82,8.05,0.68,6.63,0.97,0.68,129,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,0.82,9.46,0.5,0.54
O:AMD170217C00011000,2017-01-19,2017-02-17,AMD,C,11.0,1281,0.5,0.38,7.32,YES,0.46,4.44,0.36,3.51,0.55,0.36,87,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,0.46,5.37,0.58,0.3
O:AMD170217C00012000,2017-01-19,2017-02-17,AMD,C,12.0,1500,0.26,0.21,17.07,YES,0.26,2.54,0.21,2.05,0.31,0.21,58,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,0.26,3.02,0.64,0.17
O:AMD170217C00013000,2017-01-19,2017-02-17,AMD,C,13.0,175,0.13,0.11,26.83,YES,0.14,1.41,0.11,1.07,0.18,0.11,6,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,0.14,1.76,0.67,0.09
O:AMD170217C00015000,2017-01-19,2017-02-17,AMD,C,15.0,10,0.04,0.04,46.34,NO,0.04,0.39,0.04,0.39,0.04,0.04,1,1484802000000000000,29,Monthly,9.92,9.77,10.25,9.75,10.25,13.13,13.14,13.14,0.0065,0.04,0.39,0.76,0.03
O:AMD170217C00004000,2017-01-20,2017-02-17,AMD,C,4.0,10,5.75,5.75,-59.84,YES,5.75,57.73,5.75,57.73,5.75,5.75,1,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,5.75,57.73,,
O:AMD170217C00008000,2017-01-20,2017-02-17,AMD,C,8.0,157,2.0,1.89,-19.68,YES,1.98,19.83,1.88,18.88,2.07,1.88,11,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,1.98,20.78,0.44,0.96
O:AMD170217C00009000,2017-01-20,2017-02-17,AMD,C,9.0,780,1.34,1.16,-9.64,YES,1.24,12.45,1.14,11.45,1.34,1.14,60,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,1.24,13.45,0.52,0.74
O:AMD170217C00010000,2017-01-20,2017-02-17,AMD,C,10.0,1815,0.7,0.65,0.4,YES,0.7,6.98,0.63,6.33,0.76,0.63,119,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.7,7.63,0.61,0.46
O:AMD170217C00011000,2017-01-20,2017-02-17,AMD,C,11.0,726,0.4,0.33,10.44,YES,0.37,3.71,0.32,3.21,0.42,0.32,53,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.37,4.22,0.64,0.26
O:AMD170217C00012000,2017-01-20,2017-02-17,AMD,C,12.0,333,0.2,0.16,20.48,YES,0.19,1.91,0.16,1.61,0.22,0.16,20,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.19,2.21,0.66,0.13
O:AMD170217C00013000,2017-01-20,2017-02-17,AMD,C,13.0,613,0.13,0.1,30.52,YES,0.11,1.1,0.09,0.9,0.13,0.09,17,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.11,1.31,0.73,0.08
O:AMD170217C00014000,2017-01-20,2017-02-17,AMD,C,14.0,12,0.07,0.06,40.56,NO,0.06,0.65,0.06,0.6,0.07,0.06,3,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.06,0.7,0.77,0.04
O:AMD170217C00015000,2017-01-20,2017-02-17,AMD,C,15.0,22,0.04,0.05,50.6,NO,0.04,0.45,0.04,0.4,0.05,0.04,2,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.04,0.5,0.86,0.03
O:AMD170217C00017000,2017-01-20,2017-02-17,AMD,C,17.0,9,0.02,0.02,70.68,NO,0.02,0.2,0.02,0.2,0.02,0.02,1,1484888400000000000,28,Monthly,9.88,9.75,9.96,9.67,9.96,13.13,13.14,13.14,0.0065,0.02,0.2,0.91,0.01
O:AMD170317C00009000,2017-02-13,2017-03-17,AMD,C,9.0,20,4.88,4.88,-35.48,YES,4.88,34.98,4.88,34.98,4.88,4.88,1,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,4.88,34.98,,
O:AMD170317C00010000,2017-02-13,2017-03-17,AMD,C,10.0,149,3.98,3.57,-28.32,YES,3.72,26.63,3.45,24.73,3.98,3.45,14,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,3.72,28.53,,
O:AMD170317C00011000,2017-02-13,2017-03-17,AMD,C,11.0,238,2.82,2.6,-21.15,YES,2.74,19.64,2.6,18.64,2.88,2.6,32,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,2.74,20.65,,
O:AMD170317C00012000,2017-02-13,2017-03-17,AMD,C,12.0,1474,1.95,1.76,-13.98,YES,1.88,13.51,1.67,11.97,2.1,1.67,72,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,1.88,15.05,,
O:AMD170317C00013000,2017-02-13,2017-03-17,AMD,C,13.0,524,1.34,1.08,-6.81,YES,1.2,8.6,1.02,7.31,1.38,1.02,82,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,1.2,9.89,0.28,0.79
O:AMD170317C00014000,2017-02-13,2017-03-17,AMD,C,14.0,3183,0.75,0.6,0.36,NO,0.7,5.05,0.57,4.09,0.84,0.57,208,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.7,6.02,0.38,0.47
O:AMD170317C00015000,2017-02-13,2017-03-17,AMD,C,15.0,1092,0.45,0.34,7.53,NO,0.39,2.8,0.29,2.08,0.49,0.29,55,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.39,3.51,0.44,0.27
O:AMD170317C00016000,2017-02-13,2017-03-17,AMD,C,16.0,595,0.23,0.19,14.7,NO,0.21,1.51,0.15,1.08,0.27,0.15,40,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.21,1.94,0.48,0.15
O:AMD170317C00017000,2017-02-13,2017-03-17,AMD,C,17.0,255,0.14,0.1,21.86,NO,0.12,0.86,0.1,0.72,0.14,0.1,9,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.12,1.0,0.5,0.08
O:AMD170317C00018000,2017-02-13,2017-03-17,AMD,C,18.0,120,0.06,0.05,29.03,NO,0.06,0.39,0.05,0.36,0.06,0.05,3,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.06,0.43,0.52,0.04
O:AMD170317C00020000,2017-02-13,2017-03-17,AMD,C,20.0,120,0.02,0.02,43.37,NO,0.02,0.14,0.02,0.14,0.02,0.02,4,1486962000000000000,32,Monthly,13.7,13.49,13.95,13.38,13.95,13.49,13.74,13.74,0.0066,0.02,0.14,0.59,0.02
O:AMD170317C00006000,2017-02-14,2017-03-17,AMD,C,6.0,10,7.29,7.29,-55.52,YES,7.29,54.04,7.29,54.04,7.29,7.29,3,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,7.29,54.04,,
O:AMD170317C00007000,2017-02-14,2017-03-17,AMD,C,7.0,2,6.4,6.4,-48.11,YES,6.4,47.44,6.4,47.44,6.4,6.4,1,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,6.4,47.44,,
O:AMD170317C00010000,2017-02-14,2017-03-17,AMD,C,10.0,126,3.35,3.4,-25.87,YES,3.42,25.39,3.35,24.83,3.5,3.35,5,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,3.42,25.95,,
O:AMD170317C00011000,2017-02-14,2017-03-17,AMD,C,11.0,32,2.63,2.39,-18.46,YES,2.51,18.61,2.39,17.72,2.63,2.39,9,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,2.51,19.5,0.37,0.97
O:AMD170317C00012000,2017-02-14,2017-03-17,AMD,C,12.0,1797,1.72,1.56,-11.05,YES,1.62,12.01,1.5,11.12,1.74,1.5,88,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,1.62,12.9,0.33,0.88
O:AMD170317C00013000,2017-02-14,2017-03-17,AMD,C,13.0,1463,1.03,0.91,-3.63,YES,0.97,7.19,0.89,6.6,1.05,0.89,103,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.97,7.78,0.41,0.6
O:AMD170317C00014000,2017-02-14,2017-03-17,AMD,C,14.0,3267,0.6,0.47,3.78,NO,0.53,3.97,0.47,3.48,0.6,0.47,154,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.53,4.45,0.43,0.36
O:AMD170317C00015000,2017-02-14,2017-03-17,AMD,C,15.0,1472,0.33,0.25,11.19,NO,0.28,2.11,0.24,1.78,0.33,0.24,80,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.28,2.45,0.47,0.2
O:AMD170317C00016000,2017-02-14,2017-03-17,AMD,C,16.0,1571,0.14,0.13,18.61,NO,0.14,1.07,0.13,0.96,0.16,0.13,44,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.14,1.19,0.5,0.11
O:AMD170317C00017000,2017-02-14,2017-03-17,AMD,C,17.0,804,0.06,0.07,26.02,NO,0.07,0.52,0.06,0.44,0.08,0.06,28,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.07,0.59,0.53,0.06
O:AMD170317C00018000,2017-02-14,2017-03-17,AMD,C,18.0,1,0.04,0.04,33.43,NO,0.04,0.3,0.04,0.3,0.04,0.04,1,1487048400000000000,31,Monthly,13.43,13.26,13.49,13.19,13.49,13.49,13.74,13.74,0.0066,0.04,0.3,0.56,0.03
O:AMD170317C00009000,2017-02-15,2017-03-17,AMD,C,9.0,2,4.3,4.3,-33.04,YES,4.3,31.99,4.3,31.99,4.3,4.3,1,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,4.3,31.99,,
O:AMD170317C00011000,2017-02-15,2017-03-17,AMD,C,11.0,1336,2.4,2.4,-18.15,YES,2.38,17.75,2.35,17.49,2.42,2.35,34,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,2.38,18.01,,
O:AMD170317C00012000,2017-02-15,2017-03-17,AMD,C,12.0,548,1.51,1.57,-10.71,YES,1.54,11.46,1.5,11.16,1.58,1.5,16,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,1.54,11.76,0.4,0.82
O:AMD170317C00013000,2017-02-15,2017-03-17,AMD,C,13.0,859,0.98,0.9,-3.27,YES,0.94,6.99,0.85,6.32,1.03,0.85,60,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,0.94,7.66,0.43,0.58
O:AMD170317C00014000,2017-02-15,2017-03-17,AMD,C,14.0,3157,0.47,0.48,4.17,NO,0.5,3.72,0.44,3.27,0.56,0.44,132,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,0.5,4.17,0.46,0.36
O:AMD170317C00015000,2017-02-15,2017-03-17,AMD,C,15.0,1594,0.26,0.24,11.61,NO,0.24,1.79,0.22,1.64,0.26,0.22,59,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,0.24,1.93,0.48,0.2
O:AMD170317C00016000,2017-02-15,2017-03-17,AMD,C,16.0,726,0.13,0.12,19.05,NO,0.12,0.89,0.11,0.82,0.13,0.11,26,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,0.12,0.97,0.51,0.1
O:AMD170317C00017000,2017-02-15,2017-03-17,AMD,C,17.0,571,0.07,0.07,26.49,NO,0.06,0.48,0.06,0.45,0.07,0.06,19,1487134800000000000,30,Monthly,13.2,13.3,13.44,13.15,13.44,13.49,13.74,13.74,0.0066,0.06,0.52,0.55,0.06
