ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:CSCO170113C00029000,2017-01-09,2017-01-13,CSCO,C,290.0,32,1.3,1.2,1.33,1.2,8,1483938000000000000,4,Weekly
O:CSCO170113C00029500,2017-01-09,2017-01-13,CSCO,C,295.0,105,0.7,0.72,0.73,0.68,5,1483938000000000000,4,Weekly
O:CSCO170113C00030000,2017-01-09,2017-01-13,CSCO,C,300.0,186,0.3,0.31,0.4,0.3,23,1483938000000000000,4,Weekly
O:CSCO170113C00030500,2017-01-09,2017-01-13,CSCO,C,305.0,628,0.09,0.07,0.12,0.07,29,1483938000000000000,4,Weekly
O:CSCO170113C00031000,2017-01-09,2017-01-13,CSCO,C,310.0,6,0.02,0.02,0.02,0.02,2,1483938000000000000,4,Weekly
O:CSCO170113P00028000,2017-01-09,2017-01-13,CSCO,P,280.0,26,0.01,0.01,0.01,0.01,2,1483938000000000000,4,Weekly
O:CSCO170113P00028500,2017-01-09,2017-01-13,CSCO,P,285.0,1,0.01,0.01,0.01,0.01,1,1483938000000000000,4,Weekly
O:CSCO170113P00029000,2017-01-09,2017-01-13,CSCO,P,290.0,2,0.03,0.03,0.03,0.03,1,1483938000000000000,4,Weekly
O:CSCO170113P00029500,2017-01-09,2017-01-13,CSCO,P,295.0,124,0.05,0.04,0.05,0.03,10,1483938000000000000,4,Weekly
O:CSCO170113P00030000,2017-01-09,2017-01-13,CSCO,P,300.0,214,0.15,0.11,0.15,0.1,25,1483938000000000000,4,Weekly
O:CSCO170113P00030500,2017-01-09,2017-01-13,CSCO,P,305.0,40,0.4,0.36,0.47,0.35,4,1483938000000000000,4,Weekly
O:CSCO170113P00031500,2017-01-09,2017-01-13,CSCO,P,315.0,1,1.23,1.23,1.23,1.23,1,1483938000000000000,4,Weekly
O:CSCO170113P00032000,2017-01-09,2017-01-13,CSCO,P,320.0,5,1.71,1.71,1.71,1.71,4,1483938000000000000,4,Weekly
O:CSCO170127C00023000,2017-01-23,2017-01-27,CSCO,C,230.0,2,7.23,7.23,7.23,7.23,1,1485147600000000000,4,Weekly
O:CSCO170127C00027500,2017-01-23,2017-01-27,CSCO,C,275.0,2,2.65,2.65,2.65,2.65,1,1485147600000000000,4,Weekly
O:CSCO170127C00028000,2017-01-23,2017-01-27,CSCO,C,280.0,10,2.3,2.3,2.3,2.3,1,1485147600000000000,4,Weekly
O:CSCO170127C00029000,2017-01-23,2017-01-27,CSCO,C,290.0,23,1.15,1.23,1.33,1.15,15,1485147600000000000,4,Weekly
O:CSCO170127C00029500,2017-01-23,2017-01-27,CSCO,C,295.0,38,0.67,0.8,0.8,0.65,6,1485147600000000000,4,Weekly
O:CSCO170127C00030000,2017-01-23,2017-01-27,CSCO,C,300.0,2099,0.3,0.34,0.35,0.24,52,1485147600000000000,4,Weekly
O:CSCO170127C00030500,2017-01-23,2017-01-27,CSCO,C,305.0,657,0.04,0.08,0.08,0.04,38,1485147600000000000,4,Weekly
O:CSCO170127C00031000,2017-01-23,2017-01-27,CSCO,C,310.0,67,0.49,0.02,0.49,0.01,8,1485147600000000000,4,Weekly
O:CSCO170127C00032000,2017-01-23,2017-01-27,CSCO,C,320.0,20,0.06,0.06,0.06,0.06,1,1485147600000000000,4,Weekly
O:CSCO170127P00029000,2017-01-23,2017-01-27,CSCO,P,290.0,4,0.01,0.01,0.01,0.01,2,1485147600000000000,4,Weekly
O:CSCO170127P00029500,2017-01-23,2017-01-27,CSCO,P,295.0,51,0.03,0.02,0.03,0.02,3,1485147600000000000,4,Weekly
O:CSCO170127P00030000,2017-01-23,2017-01-27,CSCO,P,300.0,482,0.12,0.07,0.14,0.07,12,1485147600000000000,4,Weekly
O:CSCO170127P00030500,2017-01-23,2017-01-27,CSCO,P,305.0,207,0.44,0.29,0.44,0.29,16,1485147600000000000,4,Weekly
O:CSCO170127P00031000,2017-01-23,2017-01-27,CSCO,P,310.0,3,0.89,0.88,0.89,0.88,2,1485147600000000000,4,Weekly
O:CSCO170127P00031500,2017-01-23,2017-01-27,CSCO,P,315.0,5,1.36,1.26,1.37,1.26,3,1485147600000000000,4,Weekly
O:CSCO170127P00032000,2017-01-23,2017-01-27,CSCO,P,320.0,3,1.81,1.81,1.81,1.81,1,1485147600000000000,4,Weekly
O:CSCO170203C00029000,2017-01-30,2017-02-03,CSCO,C,290.0,2,1.72,1.72,1.72,1.72,2,1485752400000000000,4,Weekly
O:CSCO170203C00030000,2017-01-30,2017-02-03,CSCO,C,300.0,324,0.85,0.73,0.86,0.73,19,1485752400000000000,4,Weekly
O:CSCO170203C00030500,2017-01-30,2017-02-03,CSCO,C,305.0,668,0.5,0.39,0.5,0.27,37,1485752400000000000,4,Weekly
O:CSCO170203C00031000,2017-01-30,2017-02-03,CSCO,C,310.0,458,0.19,0.06,0.19,0.06,31,1485752400000000000,4,Weekly
O:CSCO170203C00031500,2017-01-30,2017-02-03,CSCO,C,315.0,175,0.01,0.02,0.02,0.01,7,1485752400000000000,4,Weekly
O:CSCO170203P00029000,2017-01-30,2017-02-03,CSCO,P,290.0,1,0.02,0.02,0.02,0.02,1,1485752400000000000,4,Weekly
O:CSCO170203P00029500,2017-01-30,2017-02-03,CSCO,P,295.0,3,0.01,0.01,0.01,0.01,2,1485752400000000000,4,Weekly
O:CSCO170203P00030000,2017-01-30,2017-02-03,CSCO,P,300.0,164,0.03,0.03,0.03,0.02,16,1485752400000000000,4,Weekly
O:CSCO170203P00030500,2017-01-30,2017-02-03,CSCO,P,305.0,300,0.07,0.08,0.12,0.07,24,1485752400000000000,4,Weekly
O:CSCO170203P00031000,2017-01-30,2017-02-03,CSCO,P,310.0,136,0.21,0.37,0.37,0.21,8,1485752400000000000,4,Weekly
O:CSCO170203P00031500,2017-01-30,2017-02-03,CSCO,P,315.0,212,0.56,0.73,0.85,0.56,5,1485752400000000000,4,Weekly
O:CSCO170203P00032000,2017-01-30,2017-02-03,CSCO,P,320.0,7,1.18,1.18,1.18,1.18,2,1485752400000000000,4,Weekly
O:CSCO170210C00028000,2017-02-06,2017-02-10,CSCO,C,280.0,16,3.31,3.21,3.31,3.19,13,1486357200000000000,4,Weekly
