ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:SPY170106C00210000,2017-01-03,2017-01-06,SPY,C,14.0,67,3.73,3.82,-76.75,YES,3.62,1.6,3.3,1.46,3.92,3.3,40,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,3.62,1.74
O:SPY170106C00212500,2017-01-03,2017-01-06,SPY,C,14.17,4,3.23,3.17,-76.48,YES,3.2,1.42,3.17,1.4,3.23,3.17,2,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,3.2,1.43
O:SPY170106C00215000,2017-01-03,2017-01-06,SPY,C,14.33,16,2.59,2.49,-76.2,YES,2.45,1.09,2.31,1.02,2.59,2.31,5,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,2.45,1.15
O:SPY170106C00216000,2017-01-03,2017-01-06,SPY,C,14.4,25,2.25,2.25,-76.09,YES,2.25,1.0,2.25,1.0,2.25,2.25,1,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,2.25,1.0
O:SPY170106C00217500,2017-01-03,2017-01-06,SPY,C,14.5,20,1.85,2.02,-75.92,YES,1.94,0.86,1.85,0.82,2.02,1.85,2,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.94,0.9
O:SPY170106C00218000,2017-01-03,2017-01-06,SPY,C,14.53,12,1.75,1.8,-75.87,YES,1.7,0.75,1.6,0.71,1.8,1.6,4,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.7,0.8
O:SPY170106C00219000,2017-01-03,2017-01-06,SPY,C,14.6,8,1.54,1.56,-75.76,YES,1.44,0.64,1.31,0.58,1.56,1.31,5,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.44,0.69
O:SPY170106C00219500,2017-01-03,2017-01-06,SPY,C,14.63,8,1.4,1.23,-75.7,YES,1.31,0.58,1.22,0.54,1.4,1.22,4,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.31,0.62
O:SPY170106C00220000,2017-01-03,2017-01-06,SPY,C,14.67,104,1.27,1.31,-75.65,YES,1.24,0.55,1.1,0.49,1.39,1.1,21,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.24,0.61
O:SPY170106C00220500,2017-01-03,2017-01-06,SPY,C,14.7,3,1.16,1.12,-75.59,YES,1.14,0.5,1.12,0.49,1.16,1.12,2,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.14,0.51
O:SPY170106C00221000,2017-01-03,2017-01-06,SPY,C,14.73,157,1.08,1.04,-75.53,YES,1.0,0.44,0.82,0.37,1.18,0.82,20,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,1.0,0.52
O:SPY170106C00221500,2017-01-03,2017-01-06,SPY,C,14.77,44,0.92,0.89,-75.48,YES,0.96,0.43,0.81,0.36,1.12,0.81,15,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,0.96,0.49
O:SPY170106C00222000,2017-01-03,2017-01-06,SPY,C,14.8,672,0.84,0.85,-75.42,YES,0.8,0.35,0.62,0.27,0.98,0.62,86,1483419600000000000,3,Weekly,225.04,225.24,225.83,223.88,225.83,227.21,227.75,227.75,0.02,,,0.8,0.43
