ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:XLE190111C00050000,2019-01-07,2019-01-11,XLE,C,3.33,39,2.44,2.71,-89.12,YES,2.58,8.44,2.44,7.97,2.72,2.44,16,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,2.58,8.91
O:XLE190111C00052500,2019-01-07,2019-01-11,XLE,C,3.5,50,1.98,2.11,-88.56,YES,2.04,6.67,1.98,6.45,2.11,1.98,5,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,2.04,6.9
O:XLE190111C00054000,2019-01-07,2019-01-11,XLE,C,3.6,1,1.59,1.59,-88.24,YES,1.59,5.19,1.59,5.19,1.59,1.59,1,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,1.59,5.19
O:XLE190111C00055000,2019-01-07,2019-01-11,XLE,C,3.67,40,1.19,1.45,-88.01,YES,1.32,4.31,1.19,3.88,1.45,1.19,11,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,1.32,4.74
O:XLE190111C00056000,2019-01-07,2019-01-11,XLE,C,3.73,62,0.95,1.19,-87.81,YES,1.09,3.57,0.95,3.1,1.24,0.95,15,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,1.09,4.04
O:XLE190111C00056500,2019-01-07,2019-01-11,XLE,C,3.77,15,0.84,1.14,-87.68,YES,0.99,3.23,0.84,2.74,1.14,0.84,7,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.99,3.72
O:XLE190111C00057500,2019-01-07,2019-01-11,XLE,C,3.83,279,0.69,0.85,-87.48,YES,0.79,2.58,0.61,2.0,0.96,0.61,64,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.79,3.15
O:XLE190111C00058500,2019-01-07,2019-01-11,XLE,C,3.9,109,0.47,0.64,-87.25,YES,0.56,1.82,0.42,1.38,0.69,0.42,22,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.56,2.25
O:XLE190111C00059000,2019-01-07,2019-01-11,XLE,C,3.93,384,0.39,0.5,-87.16,YES,0.49,1.59,0.34,1.13,0.63,0.34,76,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.49,2.05
O:XLE190111C00059500,2019-01-07,2019-01-11,XLE,C,3.97,205,0.31,0.42,-87.03,YES,0.35,1.13,0.24,0.8,0.45,0.24,45,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.35,1.46
O:XLE190111C00060000,2019-01-07,2019-01-11,XLE,C,4.0,541,0.24,0.34,-86.93,YES,0.29,0.95,0.18,0.59,0.4,0.18,65,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.29,1.31
O:XLE190111C00060500,2019-01-07,2019-01-11,XLE,C,4.03,596,0.14,0.25,-86.83,YES,0.23,0.74,0.14,0.45,0.32,0.14,93,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.23,1.03
O:XLE190111C00061000,2019-01-07,2019-01-11,XLE,C,4.07,1850,0.12,0.18,-86.7,YES,0.17,0.55,0.09,0.3,0.24,0.09,139,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.17,0.79
O:XLE190111C00061500,2019-01-07,2019-01-11,XLE,C,4.1,384,0.06,0.13,-86.6,YES,0.12,0.4,0.06,0.2,0.18,0.06,49,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.12,0.6
O:XLE190111C00062000,2019-01-07,2019-01-11,XLE,C,4.13,109,0.04,0.09,-86.5,YES,0.08,0.27,0.04,0.13,0.12,0.04,33,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.08,0.4
O:XLE190111C00062500,2019-01-07,2019-01-11,XLE,C,4.17,134,0.06,0.06,-86.37,YES,0.05,0.17,0.02,0.08,0.08,0.02,25,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.05,0.26
O:XLE190111C00063000,2019-01-07,2019-01-11,XLE,C,4.2,116,0.02,0.03,-86.27,YES,0.04,0.12,0.02,0.07,0.06,0.02,9,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.04,0.18
O:XLE190111C00063500,2019-01-07,2019-01-11,XLE,C,4.23,23,0.02,0.02,-86.18,YES,0.02,0.08,0.02,0.07,0.03,0.02,10,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.02,0.1
O:XLE190111C00064000,2019-01-07,2019-01-11,XLE,C,4.27,32,0.01,0.01,-86.05,YES,0.01,0.04,0.01,0.04,0.01,0.01,19,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.01,0.04
O:XLE190111C00065000,2019-01-07,2019-01-11,XLE,C,4.33,3,0.0,0.01,-85.85,YES,0.01,0.02,0.0,0.02,0.01,0.0,2,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.01,0.02
O:XLE190111C00065500,2019-01-07,2019-01-11,XLE,C,4.37,2,0.0,0.0,-85.72,YES,0.0,0.02,0.0,0.02,0.0,0.0,1,1546837200000000000,4,Weekly,30.16,30.38,30.6,29.76,30.6,31.0,31.2,31.2,0.02,,,0.0,0.02
O:XLE190118C00035000,2019-01-14,2019-01-18,XLE,C,2.33,5,6.68,6.68,-92.5,YES,6.68,21.49,6.68,21.49,6.68,6.68,1,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,6.68,21.49
O:XLE190118C00054000,2019-01-14,2019-01-18,XLE,C,3.6,1,1.95,1.95,-88.41,YES,1.95,6.28,1.95,6.28,1.95,1.95,1,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.95,6.28
O:XLE190118C00055000,2019-01-14,2019-01-18,XLE,C,3.67,13,1.6,1.75,-88.18,YES,1.69,5.43,1.6,5.14,1.78,1.6,8,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.69,5.72
O:XLE190118C00056000,2019-01-14,2019-01-18,XLE,C,3.73,4,1.48,1.48,-87.99,YES,1.48,4.75,1.48,4.75,1.48,1.48,1,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.48,4.75
O:XLE190118C00056500,2019-01-14,2019-01-18,XLE,C,3.77,35,1.35,1.38,-87.86,YES,1.34,4.31,1.3,4.19,1.38,1.3,8,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.34,4.43
O:XLE190118C00057000,2019-01-14,2019-01-18,XLE,C,3.8,16,1.16,1.23,-87.77,YES,1.19,3.82,1.14,3.68,1.23,1.14,4,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.19,3.97
O:XLE190118C00057500,2019-01-14,2019-01-18,XLE,C,3.83,2,1.12,1.1,-87.67,YES,1.11,3.57,1.1,3.54,1.12,1.1,2,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.11,3.61
O:XLE190118C00058000,2019-01-14,2019-01-18,XLE,C,3.87,9,1.02,1.01,-87.54,YES,1.02,3.27,1.01,3.24,1.02,1.01,5,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,1.02,3.3
O:XLE190118C00058500,2019-01-14,2019-01-18,XLE,C,3.9,17,0.8,0.91,-87.44,YES,0.85,2.75,0.8,2.58,0.91,0.8,2,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.85,2.92
O:XLE190118C00059000,2019-01-14,2019-01-18,XLE,C,3.93,56,0.66,0.75,-87.35,YES,0.72,2.32,0.66,2.12,0.78,0.66,29,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.72,2.52
O:XLE190118C00059500,2019-01-14,2019-01-18,XLE,C,3.97,26,0.53,0.64,-87.22,YES,0.59,1.89,0.53,1.71,0.64,0.53,11,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.59,2.06
O:XLE190118C00060000,2019-01-14,2019-01-18,XLE,C,4.0,293,0.48,0.51,-87.12,YES,0.48,1.55,0.41,1.32,0.55,0.41,76,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.48,1.78
O:XLE190118C00060500,2019-01-14,2019-01-18,XLE,C,4.03,59,0.36,0.36,-87.03,YES,0.36,1.14,0.36,1.14,0.36,0.36,3,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.36,1.14
O:XLE190118C00061000,2019-01-14,2019-01-18,XLE,C,4.07,171,0.24,0.32,-86.9,YES,0.29,0.93,0.24,0.76,0.34,0.24,17,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.29,1.09
O:XLE190118C00061500,2019-01-14,2019-01-18,XLE,C,4.1,368,0.17,0.22,-86.8,YES,0.21,0.68,0.17,0.56,0.25,0.17,35,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.21,0.81
O:XLE190118C00062000,2019-01-14,2019-01-18,XLE,C,4.13,1685,0.11,0.14,-86.7,YES,0.14,0.45,0.1,0.31,0.18,0.1,283,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.14,0.58
O:XLE190118C00062500,2019-01-14,2019-01-18,XLE,C,4.17,589,0.1,0.09,-86.57,YES,0.09,0.3,0.08,0.24,0.11,0.08,26,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.09,0.36
O:XLE190118C00063000,2019-01-14,2019-01-18,XLE,C,4.2,409,0.02,0.05,-86.48,YES,0.05,0.15,0.02,0.08,0.07,0.02,59,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.05,0.22
O:XLE190118C00063500,2019-01-14,2019-01-18,XLE,C,4.23,367,0.02,0.02,-86.38,YES,0.03,0.1,0.02,0.08,0.04,0.02,26,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.03,0.12
O:XLE190118C00064000,2019-01-14,2019-01-18,XLE,C,4.27,269,0.02,0.02,-86.25,YES,0.02,0.06,0.01,0.03,0.02,0.01,38,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.02,0.08
O:XLE190118C00064500,2019-01-14,2019-01-18,XLE,C,4.3,25,0.01,0.01,-86.16,YES,0.01,0.03,0.01,0.02,0.01,0.01,4,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.01,0.03
O:XLE190118C00065000,2019-01-14,2019-01-18,XLE,C,4.33,225,0.01,0.0,-86.06,YES,0.0,0.02,0.0,0.01,0.01,0.0,13,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.0,0.02
O:XLE190118C00066000,2019-01-14,2019-01-18,XLE,C,4.4,3,0.0,0.0,-85.83,YES,0.0,0.01,0.0,0.01,0.0,0.0,3,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.0,0.01
O:XLE190118C00067000,2019-01-14,2019-01-18,XLE,C,4.47,5,0.0,0.0,-85.61,YES,0.0,0.01,0.0,0.01,0.0,0.0,5,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.0,0.02
O:XLE190118C00068000,2019-01-14,2019-01-18,XLE,C,4.53,8,0.0,0.0,-85.42,YES,0.0,0.01,0.0,0.01,0.0,0.0,5,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.0,0.01
O:XLE190118C00069000,2019-01-14,2019-01-18,XLE,C,4.6,20,0.0,0.0,-85.19,YES,0.0,0.01,0.0,0.01,0.0,0.0,15,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.0,0.01
O:XLE190118C00070000,2019-01-14,2019-01-18,XLE,C,4.67,25,0.0,0.0,-84.96,YES,0.01,0.02,0.0,0.01,0.01,0.0,11,1547442000000000000,4,Weekly,30.71,30.93,31.06,30.66,31.06,31.92,31.94,31.94,0.02,,,0.01,0.03
