ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:SPOT220218C00180000,2022-01-18,2022-02-18,SPOT,C,180.0,1,37.2,37.2,-17.43,NO,37.2,17.06,37.2,17.06,37.2,37.2,1,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,37.2,17.06
O:SPOT220218C00185000,2022-01-18,2022-02-18,SPOT,C,185.0,2,34.5,32.2,-15.14,NO,33.35,15.3,32.2,14.77,34.5,32.2,2,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,33.35,15.83
O:SPOT220218C00195000,2022-01-18,2022-02-18,SPOT,C,195.0,2,24.7,24.8,-10.55,NO,24.75,11.35,24.7,11.33,24.8,24.7,2,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,24.75,11.38
O:SPOT220218C00210000,2022-01-18,2022-02-18,SPOT,C,210.0,36,14.5,14.8,-3.67,NO,15.02,6.89,14.41,6.61,15.62,14.41,13,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,15.02,7.17
O:SPOT220218C00220000,2022-01-18,2022-02-18,SPOT,C,220.0,18,10.9,10.7,0.92,NO,10.51,4.82,10.1,4.63,10.92,10.1,13,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,10.51,5.01
O:SPOT220218C00230000,2022-01-18,2022-02-18,SPOT,C,230.0,3,7.3,7.2,5.5,NO,7.25,3.33,7.2,3.3,7.3,7.2,2,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,7.25,3.35
O:SPOT220218C00240000,2022-01-18,2022-02-18,SPOT,C,240.0,68,5.1,4.7,10.09,NO,4.65,2.13,4.2,1.93,5.1,4.2,9,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,4.65,2.34
O:SPOT220218C00250000,2022-01-18,2022-02-18,SPOT,C,250.0,29,3.2,3.0,14.68,NO,3.28,1.5,2.85,1.31,3.7,2.85,14,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,3.28,1.7
O:SPOT220218C00260000,2022-01-18,2022-02-18,SPOT,C,260.0,18,2.0,1.93,19.27,NO,2.2,1.01,1.9,0.87,2.5,1.9,11,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,2.2,1.15
O:SPOT220218C00270000,2022-01-18,2022-02-18,SPOT,C,270.0,8,1.26,1.27,23.85,NO,1.26,0.58,1.2,0.55,1.33,1.2,4,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,1.26,0.61
O:SPOT220218C00280000,2022-01-18,2022-02-18,SPOT,C,280.0,7,0.9,0.8,28.44,NO,0.92,0.42,0.8,0.37,1.05,0.8,5,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,0.92,0.48
O:SPOT220218C00300000,2022-01-18,2022-02-18,SPOT,C,300.0,1,0.35,0.35,37.61,NO,0.35,0.16,0.35,0.16,0.35,0.35,1,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,0.35,0.16
O:SPOT220218C00320000,2022-01-18,2022-02-18,SPOT,C,320.0,1,0.35,0.35,46.79,NO,0.35,0.16,0.35,0.16,0.35,0.35,1,1642482000000000000,31,Monthly,213.57,210.87,218.0,209.68,218.0,152.27,160.17,160.17,0.0008,0.35,0.16
O:SPOT220218C00165000,2022-01-19,2022-02-18,SPOT,C,165.0,18,51.53,45.6,-23.83,NO,48.56,22.42,45.6,21.05,51.53,45.6,4,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,48.56,23.79
O:SPOT220218C00185000,2022-01-19,2022-02-18,SPOT,C,185.0,1,27.6,27.6,-14.59,NO,27.6,12.74,27.6,12.74,27.6,27.6,1,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,27.6,12.74
O:SPOT220218C00190000,2022-01-19,2022-02-18,SPOT,C,190.0,7,25.0,24.4,-12.28,NO,24.7,11.4,24.4,11.26,25.0,24.4,3,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,24.7,11.54
O:SPOT220218C00195000,2022-01-19,2022-02-18,SPOT,C,195.0,6,25.2,21.6,-9.98,NO,23.4,10.8,21.6,9.97,25.2,21.6,5,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,23.4,11.63
O:SPOT220218C00200000,2022-01-19,2022-02-18,SPOT,C,200.0,6,22.4,18.1,-7.67,NO,20.25,9.35,18.1,8.36,22.4,18.1,2,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,20.25,10.34
O:SPOT220218C00210000,2022-01-19,2022-02-18,SPOT,C,210.0,2,12.2,12.4,-3.05,NO,12.3,5.68,12.2,5.63,12.4,12.2,2,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,12.3,5.72
O:SPOT220218C00220000,2022-01-19,2022-02-18,SPOT,C,220.0,54,10.9,8.4,1.57,NO,9.64,4.45,8.39,3.87,10.9,8.39,25,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,9.64,5.03
O:SPOT220218C00230000,2022-01-19,2022-02-18,SPOT,C,230.0,67,7.1,5.6,6.18,NO,6.64,3.07,5.49,2.53,7.8,5.49,32,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,6.64,3.6
O:SPOT220218C00240000,2022-01-19,2022-02-18,SPOT,C,240.0,62,4.6,3.55,10.8,NO,4.22,1.95,3.55,1.64,4.9,3.55,6,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,4.22,2.26
O:SPOT220218C00250000,2022-01-19,2022-02-18,SPOT,C,250.0,308,2.85,2.2,15.41,NO,2.72,1.26,2.15,0.99,3.3,2.15,52,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,2.72,1.52
O:SPOT220218C00260000,2022-01-19,2022-02-18,SPOT,C,260.0,29,1.9,1.48,20.03,NO,1.82,0.84,1.45,0.67,2.19,1.45,7,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,1.82,1.01
O:SPOT220218C00270000,2022-01-19,2022-02-18,SPOT,C,270.0,5,1.0,1.15,24.65,NO,1.1,0.51,1.0,0.46,1.2,1.0,3,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,1.1,0.55
O:SPOT220218C00280000,2022-01-19,2022-02-18,SPOT,C,280.0,17,0.9,0.82,29.26,NO,0.86,0.4,0.82,0.38,0.9,0.82,4,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,0.86,0.42
O:SPOT220218C00290000,2022-01-19,2022-02-18,SPOT,C,290.0,1,0.4,0.4,33.88,NO,0.4,0.18,0.4,0.18,0.4,0.4,1,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,0.4,0.18
O:SPOT220218C00300000,2022-01-19,2022-02-18,SPOT,C,300.0,1,0.35,0.35,38.5,NO,0.35,0.16,0.35,0.16,0.35,0.35,1,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,0.35,0.16
O:SPOT220218C00310000,2022-01-19,2022-02-18,SPOT,C,310.0,1,0.55,0.55,43.11,NO,0.55,0.25,0.55,0.25,0.55,0.55,1,1642568400000000000,30,Monthly,212.98,207.35,216.61,207.03,216.61,152.27,160.17,160.17,0.0008,0.55,0.25
O:SPOT220218C00130000,2022-01-20,2022-02-18,SPOT,C,130.0,3,85.3,85.3,-40.35,NO,85.3,39.14,85.3,39.14,85.3,85.3,3,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,85.3,39.14
O:SPOT220218C00155000,2022-01-20,2022-02-18,SPOT,C,155.0,3,61.6,61.6,-28.88,NO,61.6,28.26,61.6,28.26,61.6,61.6,3,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,61.6,28.26
O:SPOT220218C00170000,2022-01-20,2022-02-18,SPOT,C,170.0,4,47.65,40.3,-22.0,NO,43.97,20.18,40.3,18.49,47.65,40.3,3,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,43.97,21.86
O:SPOT220218C00175000,2022-01-20,2022-02-18,SPOT,C,175.0,2,43.9,43.9,-19.7,NO,43.9,20.14,43.9,20.14,43.9,43.9,2,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,43.9,20.14
O:SPOT220218C00180000,2022-01-20,2022-02-18,SPOT,C,180.0,3,38.75,38.75,-17.41,NO,38.75,17.78,38.75,17.78,38.75,38.75,1,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,38.75,17.78
O:SPOT220218C00185000,2022-01-20,2022-02-18,SPOT,C,185.0,6,35.3,34.53,-15.11,NO,34.92,16.02,34.53,15.84,35.3,34.53,5,1642654800000000000,29,Monthly,210.89,208.66,217.94,207.66,217.94,152.27,160.17,160.17,0.0008,34.92,16.2
