ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:SPOT190215C00065000,2019-01-14,2019-02-15,SPOT,C,65.0,3,62.1,62.1,-49.22,YES,62.1,48.52,62.1,48.52,62.1,62.1,1,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,62.1,48.52,,
O:SPOT190215C00100000,2019-01-14,2019-02-15,SPOT,C,100.0,1,28.8,28.8,-21.88,YES,28.8,22.5,28.8,22.5,28.8,28.8,1,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,28.8,22.5,0.57,0.92
O:SPOT190215C00105000,2019-01-14,2019-02-15,SPOT,C,105.0,6,21.7,22.4,-17.97,YES,22.05,17.23,21.7,16.95,22.4,21.7,2,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,22.05,17.5,,
O:SPOT190215C00110000,2019-01-14,2019-02-15,SPOT,C,110.0,1,20.0,20.0,-14.06,YES,20.0,15.62,20.0,15.62,20.0,20.0,1,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,20.0,15.62,0.55,0.81
O:SPOT190215C00115000,2019-01-14,2019-02-15,SPOT,C,115.0,49,16.35,16.36,-10.16,YES,16.37,12.79,16.35,12.77,16.39,16.35,8,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,16.37,12.8,0.56,0.72
O:SPOT190215C00120000,2019-01-14,2019-02-15,SPOT,C,120.0,15,13.3,13.5,-6.25,YES,13.2,10.31,12.9,10.08,13.5,12.9,7,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,13.2,10.55,0.6,0.61
O:SPOT190215C00125000,2019-01-14,2019-02-15,SPOT,C,125.0,124,9.78,10.6,-2.34,YES,10.34,8.08,9.78,7.64,10.9,9.78,24,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,10.34,8.52,0.6,0.52
O:SPOT190215C00130000,2019-01-14,2019-02-15,SPOT,C,130.0,46,5.5,8.2,1.56,YES,6.95,5.43,5.5,4.3,8.4,5.5,19,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,6.95,6.56,0.59,0.43
O:SPOT190215C00135000,2019-01-14,2019-02-15,SPOT,C,135.0,88,4.1,6.5,5.47,YES,5.45,4.26,4.1,3.2,6.8,4.1,20,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,5.45,5.31,0.61,0.35
O:SPOT190215C00140000,2019-01-14,2019-02-15,SPOT,C,140.0,45,4.9,4.74,9.38,YES,4.85,3.79,4.5,3.52,5.2,4.5,13,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,4.85,4.06,0.6,0.28
O:SPOT190215C00145000,2019-01-14,2019-02-15,SPOT,C,145.0,391,2.66,3.6,13.28,YES,3.18,2.48,2.66,2.08,3.7,2.66,26,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,3.18,2.89,0.61,0.22
O:SPOT190215C00150000,2019-01-14,2019-02-15,SPOT,C,150.0,74,2.15,2.8,17.19,NO,2.47,1.93,2.15,1.68,2.8,2.15,15,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,2.47,2.19,0.62,0.17
O:SPOT190215C00155000,2019-01-14,2019-02-15,SPOT,C,155.0,16,1.65,1.85,21.09,NO,1.78,1.39,1.65,1.29,1.92,1.65,4,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,1.78,1.5,0.6,0.12
O:SPOT190215C00160000,2019-01-14,2019-02-15,SPOT,C,160.0,72,1.2,1.39,25.0,NO,1.3,1.02,1.2,0.94,1.4,1.2,10,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,1.3,1.09,0.61,0.1
O:SPOT190215C00165000,2019-01-14,2019-02-15,SPOT,C,165.0,3,0.95,1.0,28.91,NO,0.98,0.76,0.95,0.74,1.0,0.95,3,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,0.98,0.78,0.61,0.07
O:SPOT190215C00170000,2019-01-14,2019-02-15,SPOT,C,170.0,5,0.75,0.75,32.81,NO,0.74,0.57,0.72,0.56,0.75,0.72,5,1547442000000000000,32,Monthly,120.2,126.71,128.0,118.57,128.0,148.52,148.64,148.64,0.024,0.74,0.59,0.62,0.05
O:SPOT190215C00100000,2019-01-15,2019-02-15,SPOT,C,100.0,2,33.0,33.0,-24.48,YES,33.0,24.92,33.0,24.92,33.0,33.0,1,1547528400000000000,31,Monthly,129.27,131.25,132.42,128.64,132.42,148.52,148.64,148.64,0.024,33.0,24.92,0.58,0.94
O:SPOT190215C00110000,2019-01-15,2019-02-15,SPOT,C,110.0,1,24.0,24.0,-16.93,YES,24.0,18.12,24.0,18.12,24.0,24.0,1,1547528400000000000,31,Monthly,129.27,131.25,132.42,128.64,132.42,148.52,148.64,148.64,0.024,24.0,18.12,0.58,0.85
O:SPOT190215C00120000,2019-01-15,2019-02-15,SPOT,C,120.0,13,17.0,15.6,-9.38,YES,16.3,12.31,15.6,11.78,17.0,15.6,3,1547528400000000000,31,Monthly,129.27,131.25,132.42,128.64,132.42,148.52,148.64,148.64,0.024,16.3,12.84,0.52,0.72
O:SPOT190215C00125000,2019-01-15,2019-02-15,SPOT,C,125.0,7,13.1,13.1,-5.6,YES,12.84,9.7,12.5,9.44,13.19,12.5,4,1547528400000000000,31,Monthly,129.27,131.25,132.42,128.64,132.42,148.52,148.64,148.64,0.024,12.84,9.96,0.58,0.6
O:SPOT190215C00130000,2019-01-15,2019-02-15,SPOT,C,130.0,41,10.53,9.92,-1.83,YES,10.46,7.9,9.73,7.35,11.2,9.73,25,1547528400000000000,31,Monthly,129.27,131.25,132.42,128.64,132.42,148.52,148.64,148.64,0.024,10.46,8.46,0.56,0.52
