ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:ADBE200110C00250000,2020-01-06,2020-01-10,ADBE,C,16.67,2,20.49,20.49,20.49,20.49,1,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00270000,2020-01-06,2020-01-10,ADBE,C,18.0,50,15.88,15.88,15.88,15.88,2,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00282500,2020-01-06,2020-01-10,ADBE,C,18.83,2,12.36,12.36,12.36,12.36,1,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00300000,2020-01-06,2020-01-10,ADBE,C,20.0,30,7.96,7.94,8.01,7.94,3,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00302500,2020-01-06,2020-01-10,ADBE,C,20.17,2,7.65,7.65,7.65,7.65,1,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00305000,2020-01-06,2020-01-10,ADBE,C,20.33,11,6.75,7.0,7.0,6.75,2,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00307500,2020-01-06,2020-01-10,ADBE,C,20.5,3,6.0,6.39,6.48,6.0,3,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00310000,2020-01-06,2020-01-10,ADBE,C,20.67,2,5.55,5.92,5.92,5.55,2,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00312500,2020-01-06,2020-01-10,ADBE,C,20.83,3,4.24,5.35,5.35,4.24,3,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00315000,2020-01-06,2020-01-10,ADBE,C,21.0,10,4.14,4.7,4.7,4.09,7,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00317500,2020-01-06,2020-01-10,ADBE,C,21.17,2,3.7,3.94,3.94,3.7,2,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00320000,2020-01-06,2020-01-10,ADBE,C,21.33,8,2.59,3.51,3.51,2.59,8,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00322500,2020-01-06,2020-01-10,ADBE,C,21.5,10,2.47,2.92,2.92,2.47,9,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00325000,2020-01-06,2020-01-10,ADBE,C,21.67,62,1.51,2.38,2.38,1.51,24,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00327500,2020-01-06,2020-01-10,ADBE,C,21.83,44,1.15,1.68,1.84,1.1,25,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00330000,2020-01-06,2020-01-10,ADBE,C,22.0,79,0.82,1.23,1.25,0.82,39,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00332500,2020-01-06,2020-01-10,ADBE,C,22.17,207,0.44,0.93,0.94,0.44,106,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00335000,2020-01-06,2020-01-10,ADBE,C,22.33,367,0.21,0.57,0.62,0.21,181,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00337500,2020-01-06,2020-01-10,ADBE,C,22.5,424,0.11,0.35,0.37,0.11,127,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00340000,2020-01-06,2020-01-10,ADBE,C,22.67,240,0.09,0.2,0.21,0.08,74,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00342500,2020-01-06,2020-01-10,ADBE,C,22.83,113,0.07,0.1,0.1,0.05,40,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00345000,2020-01-06,2020-01-10,ADBE,C,23.0,74,0.01,0.05,0.06,0.01,25,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00347500,2020-01-06,2020-01-10,ADBE,C,23.17,33,0.01,0.02,0.02,0.01,7,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00350000,2020-01-06,2020-01-10,ADBE,C,23.33,1,0.01,0.01,0.01,0.01,1,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200110C00370000,2020-01-06,2020-01-10,ADBE,C,24.67,2,0.0,0.0,0.0,0.0,2,1578286800000000000,4,328.29,333.71,333.91,328.19,333.91,339.81,343.36,343.36
O:ADBE200117C00120000,2020-01-13,2020-01-17,ADBE,C,8.0,2,55.46,55.46,55.46,55.46,1,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00130000,2020-01-13,2020-01-17,ADBE,C,8.67,4,53.85,53.85,53.85,53.85,4,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00135000,2020-01-13,2020-01-17,ADBE,C,9.0,2,52.6,52.6,52.6,52.6,2,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00140000,2020-01-13,2020-01-17,ADBE,C,9.33,2,50.58,50.58,50.58,50.58,1,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00150000,2020-01-13,2020-01-17,ADBE,C,10.0,2,48.5,48.5,48.5,48.5,1,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00155000,2020-01-13,2020-01-17,ADBE,C,10.33,16,47.0,47.62,47.62,47.0,3,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00160000,2020-01-13,2020-01-17,ADBE,C,10.67,3,45.9,45.9,45.9,45.9,1,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
O:ADBE200117C00170000,2020-01-13,2020-01-17,ADBE,C,11.33,3,43.64,43.64,43.64,43.64,2,1578891600000000000,4,341.54,345.63,345.73,341.22,345.73,349.74,349.95,349.95
