ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:ADBE190111C00180000,2019-01-07,2019-01-11,ADBE,C,12.0,14,11.96,12.74,12.74,11.96,3,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00197500,2019-01-07,2019-01-11,ADBE,C,13.17,3,7.82,7.82,7.82,7.82,1,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00207500,2019-01-07,2019-01-11,ADBE,C,13.83,2,5.82,5.85,5.85,5.82,2,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00215000,2019-01-07,2019-01-11,ADBE,C,14.33,4,3.75,3.96,3.96,3.75,4,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00217500,2019-01-07,2019-01-11,ADBE,C,14.5,15,3.16,3.34,3.8,3.16,6,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00220000,2019-01-07,2019-01-11,ADBE,C,14.67,24,2.74,2.67,3.31,2.6,17,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00222500,2019-01-07,2019-01-11,ADBE,C,14.83,41,2.11,2.31,2.56,1.93,12,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00225000,2019-01-07,2019-01-11,ADBE,C,15.0,330,1.66,1.62,2.26,1.5,65,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00227500,2019-01-07,2019-01-11,ADBE,C,15.17,32,1.2,1.38,1.7,1.19,27,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00230000,2019-01-07,2019-01-11,ADBE,C,15.33,178,1.01,1.0,1.38,0.86,76,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00232500,2019-01-07,2019-01-11,ADBE,C,15.5,101,0.67,0.66,1.01,0.6,37,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00235000,2019-01-07,2019-01-11,ADBE,C,15.67,920,0.42,0.43,0.7,0.4,174,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00237500,2019-01-07,2019-01-11,ADBE,C,15.83,171,0.34,0.31,0.5,0.26,42,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00240000,2019-01-07,2019-01-11,ADBE,C,16.0,295,0.1,0.19,0.33,0.1,101,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00242500,2019-01-07,2019-01-11,ADBE,C,16.17,133,0.1,0.12,0.2,0.1,30,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00245000,2019-01-07,2019-01-11,ADBE,C,16.33,79,0.07,0.06,0.14,0.06,35,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00247500,2019-01-07,2019-01-11,ADBE,C,16.5,85,0.06,0.06,0.07,0.06,7,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00250000,2019-01-07,2019-01-11,ADBE,C,16.67,35,0.04,0.03,0.06,0.03,19,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00252500,2019-01-07,2019-01-11,ADBE,C,16.83,35,0.03,0.03,0.03,0.02,26,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00255000,2019-01-07,2019-01-11,ADBE,C,17.0,16,0.02,0.02,0.03,0.02,10,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00257500,2019-01-07,2019-01-11,ADBE,C,17.17,17,0.02,0.02,0.02,0.02,17,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190111C00260000,2019-01-07,2019-01-11,ADBE,C,17.33,2,0.01,0.01,0.01,0.01,1,1546837200000000000,4,229.95,229.26,232.6,227.29,232.6,237.55,239.32,239.32
O:ADBE190118C00100000,2019-01-14,2019-01-18,ADBE,C,6.67,56,33.75,33.74,33.75,33.74,7,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00120000,2019-01-14,2019-01-18,ADBE,C,8.0,5,28.5,29.03,29.03,28.5,2,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00130000,2019-01-14,2019-01-18,ADBE,C,8.67,6,26.25,26.25,26.25,26.25,3,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00140000,2019-01-14,2019-01-18,ADBE,C,9.33,1,23.54,23.54,23.54,23.54,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00145000,2019-01-14,2019-01-18,ADBE,C,9.67,18,22.5,22.5,22.5,22.5,6,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00150000,2019-01-14,2019-01-18,ADBE,C,10.0,1,21.25,21.25,21.25,21.25,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00170000,2019-01-14,2019-01-18,ADBE,C,11.33,3,16.25,16.25,16.25,16.25,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00175000,2019-01-14,2019-01-18,ADBE,C,11.67,25,15.14,15.14,15.14,15.14,3,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00180000,2019-01-14,2019-01-18,ADBE,C,12.0,10,13.21,13.21,13.21,13.21,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00185000,2019-01-14,2019-01-18,ADBE,C,12.33,2,12.6,12.6,12.6,12.6,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00190000,2019-01-14,2019-01-18,ADBE,C,12.67,2,11.28,11.05,11.28,11.05,2,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00195000,2019-01-14,2019-01-18,ADBE,C,13.0,4,9.96,9.96,9.97,9.96,3,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00200000,2019-01-14,2019-01-18,ADBE,C,13.33,21,8.54,8.75,8.78,8.54,11,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00202500,2019-01-14,2019-01-18,ADBE,C,13.5,3,8.05,8.05,8.05,8.05,2,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00205000,2019-01-14,2019-01-18,ADBE,C,13.67,1,7.5,7.5,7.5,7.5,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00207500,2019-01-14,2019-01-18,ADBE,C,13.83,1,6.9,6.9,6.9,6.9,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00210000,2019-01-14,2019-01-18,ADBE,C,14.0,16,6.2,6.46,6.5,6.2,7,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00212500,2019-01-14,2019-01-18,ADBE,C,14.17,4,5.84,5.59,5.84,5.59,2,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00215000,2019-01-14,2019-01-18,ADBE,C,14.33,1,4.38,4.38,4.38,4.38,1,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00220000,2019-01-14,2019-01-18,ADBE,C,14.67,3,3.38,4.0,4.0,3.38,3,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00222500,2019-01-14,2019-01-18,ADBE,C,14.83,13,3.09,3.1,3.36,3.09,6,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00225000,2019-01-14,2019-01-18,ADBE,C,15.0,20,2.75,2.73,2.78,2.21,13,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00227500,2019-01-14,2019-01-18,ADBE,C,15.17,29,2.25,2.31,2.31,1.92,8,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00230000,2019-01-14,2019-01-18,ADBE,C,15.33,96,1.9,1.62,1.9,1.32,34,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00232500,2019-01-14,2019-01-18,ADBE,C,15.5,127,1.27,1.2,1.42,0.94,36,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00235000,2019-01-14,2019-01-18,ADBE,C,15.67,270,0.76,0.84,1.05,0.66,96,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00237500,2019-01-14,2019-01-18,ADBE,C,15.83,143,0.7,0.62,0.76,0.42,66,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00240000,2019-01-14,2019-01-18,ADBE,C,16.0,234,0.4,0.36,0.47,0.26,54,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00242500,2019-01-14,2019-01-18,ADBE,C,16.17,126,0.31,0.21,0.31,0.2,31,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00245000,2019-01-14,2019-01-18,ADBE,C,16.33,314,0.17,0.1,0.18,0.1,86,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00247500,2019-01-14,2019-01-18,ADBE,C,16.5,64,0.17,0.06,0.17,0.06,17,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00250000,2019-01-14,2019-01-18,ADBE,C,16.67,147,0.03,0.04,0.06,0.03,31,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00252500,2019-01-14,2019-01-18,ADBE,C,16.83,33,0.04,0.04,0.04,0.03,5,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
O:ADBE190118C00255000,2019-01-14,2019-01-18,ADBE,C,17.0,43,0.02,0.0,0.02,0.0,12,1547442000000000000,4,235.33,234.56,236.26,231.96,236.26,247.51,250.68,250.68
