ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:ADBE210108C00380000,2021-01-04,2021-01-08,ADBE,C,380.0,1,29.24,29.24,-24.12,YES,29.24,5.84,29.24,5.84,29.24,29.24,1,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,29.24,5.84,,
O:ADBE210108C00400000,2021-01-04,2021-01-08,ADBE,C,400.0,1,20.77,20.77,-20.13,YES,20.77,4.15,20.77,4.15,20.77,20.77,1,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,20.77,4.15,,
O:ADBE210108C00452500,2021-01-04,2021-01-08,ADBE,C,452.5,1,10.64,10.64,-9.64,YES,10.64,2.12,10.64,2.12,10.64,10.64,1,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,10.64,2.12,,
O:ADBE210108C00457500,2021-01-04,2021-01-08,ADBE,C,457.5,1,6.7,6.7,-8.64,YES,6.7,1.34,6.7,1.34,6.7,6.7,1,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,6.7,1.34,,
O:ADBE210108C00462500,2021-01-04,2021-01-08,ADBE,C,462.5,1,5.05,5.05,-7.65,YES,5.05,1.01,5.05,1.01,5.05,5.05,1,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,5.05,1.01,,
O:ADBE210108C00465000,2021-01-04,2021-01-08,ADBE,C,465.0,7,4.55,5.22,-7.15,YES,4.74,0.95,4.26,0.85,5.22,4.26,3,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,4.74,1.04,,
O:ADBE210108C00470000,2021-01-04,2021-01-08,ADBE,C,470.0,28,6.56,4.66,-6.15,YES,4.83,0.96,3.1,0.62,6.56,3.1,19,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,4.83,1.31,,
O:ADBE210108C00472500,2021-01-04,2021-01-08,ADBE,C,472.5,27,7.6,3.41,-5.65,YES,5.4,1.08,3.2,0.64,7.6,3.2,12,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,5.4,1.52,,
O:ADBE210108C00475000,2021-01-04,2021-01-08,ADBE,C,475.0,36,6.14,3.51,-5.15,YES,4.32,0.86,2.5,0.5,6.14,2.5,33,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,4.32,1.23,,
O:ADBE210108C00477500,2021-01-04,2021-01-08,ADBE,C,477.5,40,5.98,3.06,-4.65,YES,4.32,0.86,2.22,0.44,6.42,2.22,19,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,4.32,1.28,,
O:ADBE210108C00480000,2021-01-04,2021-01-08,ADBE,C,480.0,43,4.62,2.47,-4.15,YES,3.21,0.64,1.8,0.36,4.62,1.8,35,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,3.21,0.92,,
O:ADBE210108C00482500,2021-01-04,2021-01-08,ADBE,C,482.5,75,2.82,2.33,-3.65,YES,2.18,0.44,1.55,0.31,2.82,1.55,45,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,2.18,0.56,,
O:ADBE210108C00485000,2021-01-04,2021-01-08,ADBE,C,485.0,171,2.56,1.92,-3.15,YES,1.9,0.38,1.24,0.25,2.56,1.24,98,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.9,0.51,,
O:ADBE210108C00487500,2021-01-04,2021-01-08,ADBE,C,487.5,291,2.69,1.65,-2.65,NO,1.86,0.37,1.02,0.2,2.69,1.02,95,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.86,0.54,,
O:ADBE210108C00490000,2021-01-04,2021-01-08,ADBE,C,490.0,260,2.2,1.29,-2.15,NO,1.74,0.35,0.84,0.17,2.64,0.84,98,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.74,0.53,,
O:ADBE210108C00492500,2021-01-04,2021-01-08,ADBE,C,492.5,88,1.75,1.12,-1.66,NO,1.4,0.28,0.68,0.14,2.12,0.68,52,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.4,0.42,,
O:ADBE210108C00495000,2021-01-04,2021-01-08,ADBE,C,495.0,227,2.41,0.98,-1.16,NO,1.48,0.3,0.55,0.11,2.41,0.55,113,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.48,0.48,,
O:ADBE210108C00497500,2021-01-04,2021-01-08,ADBE,C,497.5,176,1.99,0.75,-0.66,NO,1.22,0.24,0.44,0.09,1.99,0.44,101,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.22,0.4,,
O:ADBE210108C00500000,2021-01-04,2021-01-08,ADBE,C,500.0,392,1.56,0.54,-0.16,NO,1.03,0.21,0.34,0.07,1.72,0.34,201,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,1.03,0.34,0.0259533667019587,0.7201721971843614
O:ADBE210108C00502500,2021-01-04,2021-01-08,ADBE,C,502.5,184,1.32,0.43,0.34,NO,0.84,0.17,0.28,0.06,1.41,0.28,90,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.84,0.28,0.0513,0.2624
O:ADBE210108C00505000,2021-01-04,2021-01-08,ADBE,C,505.0,362,1.12,0.34,0.84,NO,0.71,0.14,0.22,0.04,1.2,0.22,142,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.71,0.24,0.0791,0.1552
O:ADBE210108C00507500,2021-01-04,2021-01-08,ADBE,C,507.5,209,1.0,0.29,1.34,NO,0.57,0.11,0.15,0.03,1.0,0.15,88,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.57,0.2,0.1035,0.1089
O:ADBE210108C00510000,2021-01-04,2021-01-08,ADBE,C,510.0,278,0.7,0.19,1.84,NO,0.41,0.08,0.12,0.02,0.7,0.12,135,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.41,0.14,0.1175,0.0684
O:ADBE210108C00512500,2021-01-04,2021-01-08,ADBE,C,512.5,118,0.3,0.15,2.34,NO,0.22,0.04,0.09,0.02,0.34,0.09,69,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.22,0.07,0.1344,0.0496
O:ADBE210108C00515000,2021-01-04,2021-01-08,ADBE,C,515.0,198,0.24,0.12,2.84,NO,0.16,0.03,0.07,0.01,0.26,0.07,76,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.16,0.05,0.1502,0.0369
O:ADBE210108C00517500,2021-01-04,2021-01-08,ADBE,C,517.5,45,0.37,0.08,3.34,NO,0.22,0.04,0.06,0.01,0.37,0.06,23,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.22,0.07,0.1598,0.0244
O:ADBE210108C00520000,2021-01-04,2021-01-08,ADBE,C,520.0,268,0.29,0.06,3.84,NO,0.16,0.03,0.04,0.01,0.29,0.04,87,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.16,0.06,0.1715,0.0177
O:ADBE210108C00522500,2021-01-04,2021-01-08,ADBE,C,522.5,67,0.21,0.04,4.34,NO,0.12,0.02,0.03,0.01,0.21,0.03,17,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.12,0.04,0.1796,0.0117
O:ADBE210108C00525000,2021-01-04,2021-01-08,ADBE,C,525.0,142,0.14,0.03,4.83,NO,0.08,0.02,0.02,0.0,0.14,0.02,38,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.08,0.03,0.1899,0.0086
O:ADBE210108C00527500,2021-01-04,2021-01-08,ADBE,C,527.5,16,0.08,0.02,5.33,NO,0.05,0.01,0.02,0.0,0.08,0.02,13,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.05,0.02,0.197,0.0057
O:ADBE210108C00530000,2021-01-04,2021-01-08,ADBE,C,530.0,168,0.08,0.02,5.83,NO,0.05,0.01,0.02,0.0,0.08,0.02,66,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.05,0.02,0.2128,0.0053
O:ADBE210108C00535000,2021-01-04,2021-01-08,ADBE,C,535.0,191,0.06,0.01,6.83,NO,0.03,0.01,0.01,0.0,0.06,0.01,37,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.03,0.01,0.227,0.0026
O:ADBE210108C00540000,2021-01-04,2021-01-08,ADBE,C,540.0,24,0.05,0.0,7.83,NO,0.02,0.0,0.0,0.0,0.05,0.0,10,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.02,0.01,0.2740251357131286,0.0041231212266581
O:ADBE210108C00545000,2021-01-04,2021-01-08,ADBE,C,545.0,5,0.03,0.0,8.83,NO,0.02,0.0,0.0,0.0,0.03,0.0,4,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.02,0.01,0.3036826067005593,0.0037177049589221
O:ADBE210108C00550000,2021-01-04,2021-01-08,ADBE,C,550.0,4,0.0,0.01,9.83,NO,0.0,0.0,0.0,0.0,0.01,0.0,4,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.0,0.0,0.3111,0.0019
O:ADBE210108C00555000,2021-01-04,2021-01-08,ADBE,C,555.0,2,0.01,0.0,10.82,NO,0.0,0.0,0.0,0.0,0.01,0.0,2,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.0,0.0,,
O:ADBE210108C00570000,2021-01-04,2021-01-08,ADBE,C,570.0,8,0.02,0.01,13.82,NO,0.02,0.0,0.01,0.0,0.02,0.01,2,1609736400000000000,4,500.3,485.34,500.79,476.28,500.79,485.1,485.54,485.54,0.0009,0.02,0.0,0.4167,0.0014
