ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:MSFT190111C00075000,2019-01-07,2019-01-11,MSFT,C,5.0,17,6.98,6.99,-27.37,YES,6.98,6.76,6.98,6.75,6.99,6.98,2,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,6.98,6.77
O:MSFT190111C00085000,2019-01-07,2019-01-11,MSFT,C,5.67,1,4.47,4.47,-17.69,YES,4.47,4.33,4.47,4.33,4.47,4.47,1,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,4.47,4.33
O:MSFT190111C00088500,2019-01-07,2019-01-11,MSFT,C,5.9,2,3.68,3.68,-14.3,YES,3.68,3.56,3.68,3.56,3.68,3.68,1,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,3.68,3.56
O:MSFT190111C00090000,2019-01-07,2019-01-11,MSFT,C,6.0,24,2.98,3.03,-12.85,YES,3.0,2.91,2.98,2.88,3.03,2.98,3,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,3.0,2.93
O:MSFT190111C00092000,2019-01-07,2019-01-11,MSFT,C,6.13,4,2.56,2.56,-10.91,YES,2.56,2.48,2.56,2.48,2.56,2.56,1,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,2.56,2.48
O:MSFT190111C00095000,2019-01-07,2019-01-11,MSFT,C,6.33,6,1.82,1.88,-8.01,YES,1.85,1.79,1.82,1.76,1.88,1.82,3,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.85,1.82
O:MSFT190111C00095500,2019-01-07,2019-01-11,MSFT,C,6.37,3,1.82,1.8,-7.52,YES,1.81,1.75,1.8,1.74,1.82,1.8,2,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.81,1.77
O:MSFT190111C00096000,2019-01-07,2019-01-11,MSFT,C,6.4,33,1.48,1.64,-7.04,YES,1.65,1.6,1.48,1.44,1.81,1.48,5,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.65,1.76
O:MSFT190111C00096500,2019-01-07,2019-01-11,MSFT,C,6.43,3,1.49,1.49,-6.56,YES,1.49,1.44,1.49,1.44,1.49,1.49,1,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.49,1.44
O:MSFT190111C00097000,2019-01-07,2019-01-11,MSFT,C,6.47,80,1.32,1.35,-6.07,YES,1.38,1.34,1.18,1.14,1.58,1.18,16,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.38,1.53
O:MSFT190111C00097500,2019-01-07,2019-01-11,MSFT,C,6.5,56,0.63,1.49,-5.59,YES,1.06,1.02,0.63,0.61,1.49,0.63,9,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.06,1.44
O:MSFT190111C00098000,2019-01-07,2019-01-11,MSFT,C,6.53,496,1.15,1.2,-5.1,YES,1.2,1.16,1.01,0.98,1.39,1.01,26,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.2,1.34
O:MSFT190111C00098500,2019-01-07,2019-01-11,MSFT,C,6.57,28,1.06,1.18,-4.62,YES,1.15,1.11,1.06,1.03,1.24,1.06,10,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,1.15,1.2
O:MSFT190111C00099000,2019-01-07,2019-01-11,MSFT,C,6.6,133,0.94,1.04,-4.13,YES,0.95,0.92,0.76,0.74,1.14,0.76,34,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.95,1.11
O:MSFT190111C00099500,2019-01-07,2019-01-11,MSFT,C,6.63,78,0.84,0.84,-3.65,YES,0.9,0.87,0.79,0.76,1.01,0.79,25,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.9,0.98
O:MSFT190111C00100000,2019-01-07,2019-01-11,MSFT,C,6.67,1060,0.7,0.73,-3.17,YES,0.78,0.75,0.6,0.58,0.96,0.6,120,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.78,0.93
O:MSFT190111C00101000,2019-01-07,2019-01-11,MSFT,C,6.73,1568,0.52,0.58,-2.2,YES,0.6,0.58,0.44,0.43,0.76,0.44,212,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.6,0.74
O:MSFT190111C00102000,2019-01-07,2019-01-11,MSFT,C,6.8,5532,0.42,0.4,-1.23,YES,0.45,0.44,0.31,0.3,0.59,0.31,691,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.45,0.57
O:MSFT190111C00103000,2019-01-07,2019-01-11,MSFT,C,6.87,5556,0.28,0.27,-0.26,YES,0.32,0.31,0.21,0.21,0.44,0.21,705,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.32,0.42
O:MSFT190111C00104000,2019-01-07,2019-01-11,MSFT,C,6.93,2934,0.2,0.18,0.71,YES,0.22,0.22,0.14,0.13,0.31,0.14,565,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.22,0.3
O:MSFT190111C00105000,2019-01-07,2019-01-11,MSFT,C,7.0,5286,0.14,0.11,1.68,YES,0.14,0.14,0.08,0.08,0.2,0.08,650,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.14,0.2
O:MSFT190111C00106000,2019-01-07,2019-01-11,MSFT,C,7.07,3938,0.09,0.07,2.64,YES,0.09,0.09,0.05,0.05,0.13,0.05,339,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.09,0.13
O:MSFT190111C00107000,2019-01-07,2019-01-11,MSFT,C,7.13,922,0.05,0.03,3.61,YES,0.06,0.05,0.03,0.03,0.08,0.03,151,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.06,0.08
O:MSFT190111C00108000,2019-01-07,2019-01-11,MSFT,C,7.2,421,0.03,0.02,4.58,YES,0.03,0.03,0.02,0.01,0.04,0.02,85,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.03,0.04
O:MSFT190111C00109000,2019-01-07,2019-01-11,MSFT,C,7.27,696,0.02,0.01,5.55,YES,0.02,0.02,0.01,0.01,0.02,0.01,40,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.02,0.02
O:MSFT190111C00110000,2019-01-07,2019-01-11,MSFT,C,7.33,597,0.01,0.01,6.52,YES,0.01,0.01,0.0,0.0,0.02,0.0,51,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.01,0.01
O:MSFT190111C00111000,2019-01-07,2019-01-11,MSFT,C,7.4,105,0.01,0.0,7.49,YES,0.01,0.01,0.0,0.0,0.01,0.0,17,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.01,0.01
O:MSFT190111C00112000,2019-01-07,2019-01-11,MSFT,C,7.47,34,0.0,0.0,8.45,YES,0.0,0.0,0.0,0.0,0.0,0.0,6,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.0,0.0
O:MSFT190111C00115000,2019-01-07,2019-01-11,MSFT,C,7.67,87,0.0,0.0,11.36,YES,0.0,0.0,0.0,0.0,0.0,0.0,8,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.0,0.0
O:MSFT190111C00116000,2019-01-07,2019-01-11,MSFT,C,7.73,62,0.0,0.0,12.33,YES,0.0,0.0,0.0,0.0,0.0,0.0,5,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.0,0.0
O:MSFT190111C00117000,2019-01-07,2019-01-11,MSFT,C,7.8,237,0.0,0.0,13.3,YES,0.0,0.0,0.0,0.0,0.0,0.0,8,1546837200000000000,4,Weekly,101.64,102.06,103.27,100.98,103.27,102.8,103.44,103.44,0.02,,,0.0,0.0
O:MSFT190118C00040000,2019-01-14,2019-01-18,MSFT,C,2.67,2,15.05,15.05,-61.12,YES,15.05,14.63,15.05,14.63,15.05,15.05,1,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,15.05,14.63
O:MSFT190118C00045000,2019-01-14,2019-01-18,MSFT,C,3.0,5,13.96,13.96,-56.26,YES,13.96,13.57,13.96,13.57,13.96,13.96,1,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,13.96,13.57
O:MSFT190118C00050000,2019-01-14,2019-01-18,MSFT,C,3.33,50,12.99,13.08,-51.39,YES,13.03,12.67,12.99,12.63,13.08,12.99,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,13.03,12.71
O:MSFT190118C00060000,2019-01-14,2019-01-18,MSFT,C,4.0,43,10.43,10.56,-41.67,YES,10.49,10.2,10.42,10.13,10.56,10.42,7,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,10.49,10.27
O:MSFT190118C00062500,2019-01-14,2019-01-18,MSFT,C,4.17,18,9.86,9.94,-39.24,YES,9.89,9.62,9.85,9.58,9.94,9.85,6,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,9.89,9.66
O:MSFT190118C00065000,2019-01-14,2019-01-18,MSFT,C,4.33,7,9.19,9.22,-36.81,YES,9.2,8.95,9.19,8.94,9.22,9.19,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,9.2,8.96
O:MSFT190118C00067500,2019-01-14,2019-01-18,MSFT,C,4.5,1,8.72,8.72,-34.38,YES,8.72,8.47,8.72,8.47,8.72,8.72,1,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,8.72,8.47
O:MSFT190118C00070000,2019-01-14,2019-01-18,MSFT,C,4.67,3,7.96,8.02,-31.95,YES,7.99,7.77,7.96,7.73,8.02,7.96,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,7.99,7.8
O:MSFT190118C00072500,2019-01-14,2019-01-18,MSFT,C,4.83,4,7.38,7.38,-29.52,YES,7.38,7.17,7.38,7.17,7.38,7.38,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,7.38,7.17
O:MSFT190118C00075000,2019-01-14,2019-01-18,MSFT,C,5.0,70,6.76,6.75,-27.09,YES,6.75,6.57,6.74,6.55,6.76,6.74,6,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,6.75,6.58
O:MSFT190118C00077500,2019-01-14,2019-01-18,MSFT,C,5.17,54,6.06,6.21,-24.66,YES,6.14,5.97,6.06,5.89,6.22,6.06,14,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,6.14,6.05
O:MSFT190118C00080000,2019-01-14,2019-01-18,MSFT,C,5.33,87,5.39,5.55,-22.23,YES,5.47,5.32,5.39,5.24,5.55,5.39,13,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,5.47,5.4
O:MSFT190118C00082500,2019-01-14,2019-01-18,MSFT,C,5.5,12,4.79,4.86,-19.8,YES,4.84,4.7,4.79,4.66,4.88,4.79,5,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,4.84,4.75
O:MSFT190118C00085000,2019-01-14,2019-01-18,MSFT,C,5.67,182,4.24,4.32,-17.37,YES,4.25,4.14,4.18,4.07,4.32,4.18,20,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,4.25,4.2
O:MSFT190118C00087500,2019-01-14,2019-01-18,MSFT,C,5.83,7,3.56,3.57,-14.94,YES,3.57,3.47,3.56,3.46,3.57,3.56,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,3.57,3.47
O:MSFT190118C00090000,2019-01-14,2019-01-18,MSFT,C,6.0,73,2.92,3.06,-12.51,YES,2.99,2.91,2.92,2.84,3.06,2.92,10,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,2.99,2.98
O:MSFT190118C00092500,2019-01-14,2019-01-18,MSFT,C,6.17,3,2.38,2.46,-10.08,YES,2.42,2.35,2.38,2.31,2.46,2.38,3,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,2.42,2.39
O:MSFT190118C00095000,2019-01-14,2019-01-18,MSFT,C,6.33,228,1.62,1.88,-7.65,YES,1.75,1.7,1.62,1.58,1.88,1.62,32,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.75,1.82
O:MSFT190118C00096000,2019-01-14,2019-01-18,MSFT,C,6.4,10,1.54,1.54,-6.68,YES,1.54,1.5,1.54,1.5,1.54,1.54,1,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.54,1.5
O:MSFT190118C00096500,2019-01-14,2019-01-18,MSFT,C,6.43,52,1.35,1.34,-6.19,YES,1.35,1.31,1.34,1.31,1.35,1.34,3,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.35,1.31
O:MSFT190118C00097000,2019-01-14,2019-01-18,MSFT,C,6.47,22,1.21,1.31,-5.71,YES,1.24,1.2,1.16,1.13,1.31,1.16,4,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.24,1.28
O:MSFT190118C00097500,2019-01-14,2019-01-18,MSFT,C,6.5,55,1.2,1.24,-5.22,YES,1.17,1.14,1.1,1.07,1.24,1.1,16,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.17,1.2
O:MSFT190118C00098000,2019-01-14,2019-01-18,MSFT,C,6.53,173,1.05,1.0,-4.73,YES,1.04,1.02,1.0,0.97,1.09,1.0,20,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,1.04,1.06
O:MSFT190118C00098500,2019-01-14,2019-01-18,MSFT,C,6.57,50,0.92,0.92,-4.25,YES,0.92,0.89,0.92,0.89,0.92,0.92,2,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,0.92,0.89
O:MSFT190118C00099000,2019-01-14,2019-01-18,MSFT,C,6.6,304,0.86,0.85,-3.76,YES,0.85,0.83,0.78,0.75,0.92,0.78,26,1547442000000000000,4,Weekly,101.9,102.05,102.87,101.26,102.87,107.71,107.9,107.9,0.02,,,0.85,0.9
