ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MSFT180105C00074000,2018-01-02,2018-01-05,MSFT,C,74.0,1,2.94,2.94,-14.26,YES,2.94,3.4,2.94,3.4,2.94,2.94,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,2.94,3.4,,
O:MSFT180105C00075000,2018-01-02,2018-01-05,MSFT,C,75.0,1,2.69,2.69,-13.1,YES,2.69,3.11,2.69,3.11,2.69,2.69,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,2.69,3.11,,
O:MSFT180105C00078500,2018-01-02,2018-01-05,MSFT,C,78.5,1,1.8,1.8,-9.05,YES,1.8,2.09,1.8,2.09,1.8,1.8,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,1.8,2.09,,
O:MSFT180105C00079000,2018-01-02,2018-01-05,MSFT,C,79.0,17,1.69,1.69,-8.47,YES,1.69,1.96,1.69,1.96,1.69,1.69,2,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,1.69,1.96,,
O:MSFT180105C00080000,2018-01-02,2018-01-05,MSFT,C,80.0,12,1.52,1.55,-7.31,YES,1.54,1.78,1.52,1.77,1.55,1.52,2,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,1.54,1.8,,
O:MSFT180105C00080500,2018-01-02,2018-01-05,MSFT,C,80.5,1,1.27,1.27,-6.73,YES,1.27,1.48,1.27,1.48,1.27,1.27,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,1.27,1.48,,
O:MSFT180105C00081000,2018-01-02,2018-01-05,MSFT,C,81.0,3,1.16,1.16,-6.15,YES,1.16,1.35,1.16,1.35,1.16,1.16,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,1.16,1.35,,
O:MSFT180105C00082000,2018-01-02,2018-01-05,MSFT,C,82.0,8,1.01,0.95,-4.99,YES,0.98,1.14,0.95,1.1,1.01,0.95,4,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.98,1.17,,
O:MSFT180105C00082500,2018-01-02,2018-01-05,MSFT,C,82.5,1,0.8,0.8,-4.41,YES,0.8,0.93,0.8,0.93,0.8,0.8,1,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.8,0.93,,
O:MSFT180105C00083000,2018-01-02,2018-01-05,MSFT,C,83.0,88,0.77,0.75,-3.84,YES,0.72,0.83,0.66,0.77,0.77,0.66,13,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.72,0.89,,
O:MSFT180105C00083500,2018-01-02,2018-01-05,MSFT,C,83.5,613,0.68,0.62,-3.26,YES,0.64,0.74,0.6,0.69,0.69,0.6,28,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.64,0.8,,
O:MSFT180105C00084000,2018-01-02,2018-01-05,MSFT,C,84.0,322,0.51,0.5,-2.68,YES,0.5,0.57,0.42,0.49,0.57,0.42,27,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.5,0.66,,
O:MSFT180105C00084500,2018-01-02,2018-01-05,MSFT,C,84.5,22,0.44,0.32,-2.1,YES,0.38,0.44,0.32,0.37,0.44,0.32,7,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.38,0.51,,
O:MSFT180105C00085000,2018-01-02,2018-01-05,MSFT,C,85.0,362,0.26,0.28,-1.52,YES,0.26,0.3,0.2,0.23,0.32,0.2,48,1514869200000000000,3,Weekly,86.12,85.95,86.31,85.5,86.31,88.19,88.41,88.41,0.02,0.26,0.37,,
