ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:MSFT160108C00045000,2016-01-04,2016-01-08,MSFT,C,45.0,2,2.32,2.23,-17.88,YES,2.28,4.16,2.23,4.07,2.32,2.23,2,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,2.28,4.24
O:MSFT160108C00050000,2016-01-04,2016-01-08,MSFT,C,50.0,22,1.02,1.0,-8.76,YES,1.01,1.85,1.0,1.82,1.02,1.0,3,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,1.01,1.87
O:MSFT160108C00051000,2016-01-04,2016-01-08,MSFT,C,51.0,2,0.84,0.84,-6.93,YES,0.84,1.54,0.84,1.54,0.84,0.84,2,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.84,1.54
O:MSFT160108C00052000,2016-01-04,2016-01-08,MSFT,C,52.0,258,0.5,0.65,-5.11,YES,0.54,0.99,0.43,0.78,0.65,0.43,12,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.54,1.19
O:MSFT160108C00052500,2016-01-04,2016-01-08,MSFT,C,52.5,22,0.48,0.43,-4.2,YES,0.45,0.83,0.43,0.78,0.48,0.43,2,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.45,0.87
O:MSFT160108C00053000,2016-01-04,2016-01-08,MSFT,C,53.0,359,0.39,0.43,-3.28,YES,0.33,0.6,0.24,0.43,0.43,0.24,26,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.33,0.78
O:MSFT160108C00053500,2016-01-04,2016-01-08,MSFT,C,53.5,1395,0.24,0.37,-2.37,YES,0.27,0.49,0.16,0.3,0.37,0.16,99,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.27,0.68
O:MSFT160108C00054000,2016-01-04,2016-01-08,MSFT,C,54.0,3591,0.16,0.29,-1.46,YES,0.2,0.36,0.11,0.2,0.29,0.11,292,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.2,0.52
O:MSFT160108C00054500,2016-01-04,2016-01-08,MSFT,C,54.5,2641,0.1,0.2,-0.55,YES,0.13,0.24,0.07,0.12,0.2,0.07,209,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.13,0.36
O:MSFT160108C00055000,2016-01-04,2016-01-08,MSFT,C,55.0,5193,0.09,0.12,0.36,YES,0.08,0.15,0.04,0.08,0.12,0.04,382,1451883600000000000,4,Weekly,54.32,54.8,54.8,53.39,54.8,52.33,53.28,53.28,0.02,,,0.08,0.23
