ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility
O:XLF180216C00027000,2018-01-17,2018-02-16,XLF,C,27.0,144.0,2.33,2.48,-8.07,YES,2.48,9.19,2.33,8.63,2.52,2.12,30.0,1516165200000000000,30.0,Monthly,29.23,29.37,29.45,28.99,29.37,29.37,29.45,29.37,0.0141,0.225
O:XLF180216C00028000,2018-01-17,2018-02-16,XLF,C,28.0,10419.0,1.42,1.51,-4.66,YES,1.51,5.39,1.42,5.07,1.59,1.22,53.0,1516165200000000000,30.0,Monthly,29.23,29.37,29.45,28.99,29.37,29.37,29.45,29.37,0.0141,0.1659
O:XLF180216C00029000,2018-01-17,2018-02-16,XLF,C,29.0,21027.0,0.66,0.74,-1.26,YES,0.74,2.55,0.66,2.28,0.79,0.53,105.0,1516165200000000000,30.0,Monthly,29.23,29.37,29.45,28.99,29.37,29.37,29.45,29.37,0.0141,0.1538
O:XLF180216C00030000,2018-01-17,2018-02-16,XLF,C,30.0,2623.0,0.24,0.25,2.15,NO,0.25,0.83,0.24,0.8,0.26,0.16,82.0,1516165200000000000,30.0,Monthly,29.23,29.37,29.45,28.99,29.37,29.37,29.45,29.37,0.0141,0.1448
O:XLF180216C00031000,2018-01-17,2018-02-16,XLF,C,31.0,30.0,0.05,0.05,5.55,NO,0.05,0.16,0.05,0.16,0.08,0.05,10.0,1516165200000000000,30.0,Monthly,29.23,29.37,29.45,28.99,29.37,29.37,29.45,29.37,0.0141,
O:XLF180216C00025000,2018-01-18,2018-02-16,XLF,C,25.0,1.0,4.41,4.41,-14.76,YES,4.41,17.64,4.41,17.64,4.41,4.41,1.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,0.3428
O:XLF180216C00027000,2018-01-18,2018-02-16,XLF,C,27.0,35.0,2.45,2.43,-7.94,YES,2.43,9.0,2.45,9.07,2.54,2.41,12.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,0.2191
O:XLF180216C00028000,2018-01-18,2018-02-16,XLF,C,28.0,3956.0,1.57,1.49,-4.53,YES,1.49,5.32,1.57,5.61,1.62,1.48,27.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,0.1763
O:XLF180216C00029000,2018-01-18,2018-02-16,XLF,C,29.0,26979.0,0.78,0.7,-1.13,YES,0.7,2.41,0.78,2.69,0.85,0.68,95.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,0.1519
O:XLF180216C00030000,2018-01-18,2018-02-16,XLF,C,30.0,20592.0,0.27,0.22,2.28,NO,0.22,0.73,0.27,0.9,0.27,0.21,55.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,0.1414
O:XLF180216C00031000,2018-01-18,2018-02-16,XLF,C,31.0,10104.0,0.08,0.05,5.69,NO,0.05,0.16,0.08,0.26,0.08,0.05,9.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,
O:XLF180216C00032000,2018-01-18,2018-02-16,XLF,C,32.0,17.0,0.02,0.03,9.1,NO,0.03,0.09,0.02,0.06,0.03,0.02,2.0,1516251600000000000,29.0,Monthly,29.47,29.33,29.48,29.29,29.33,29.33,29.48,29.33,0.0141,
O:XLF180216C00024000,2018-01-19,2018-02-16,XLF,C,24.0,6.0,5.46,5.51,-18.75,YES,5.51,22.96,5.46,22.75,5.51,5.46,2.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,
O:XLF180216C00025000,2018-01-19,2018-02-16,XLF,C,25.0,20.0,4.56,4.5,-15.37,YES,4.5,18.0,4.56,18.24,4.56,4.5,5.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,
O:XLF180216C00026000,2018-01-19,2018-02-16,XLF,C,26.0,22.0,3.6,3.47,-11.98,YES,3.47,13.35,3.6,13.85,3.6,3.47,3.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,
O:XLF180216C00027000,2018-01-19,2018-02-16,XLF,C,27.0,362.0,2.45,2.59,-8.6,YES,2.59,9.59,2.45,9.07,2.61,2.45,94.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,0.1832
O:XLF180216C00028000,2018-01-19,2018-02-16,XLF,C,28.0,670.0,1.43,1.64,-5.21,YES,1.64,5.86,1.43,5.11,1.65,1.43,33.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,0.162
O:XLF180216C00029000,2018-01-19,2018-02-16,XLF,C,29.0,1402.0,0.74,0.78,-1.83,YES,0.78,2.69,0.74,2.55,0.83,0.71,133.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,0.1349
O:XLF180216C00030000,2018-01-19,2018-02-16,XLF,C,30.0,18636.0,0.24,0.24,1.56,NO,0.24,0.8,0.24,0.8,0.28,0.2,211.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,0.1276
O:XLF180216C00031000,2018-01-19,2018-02-16,XLF,C,31.0,56.0,0.06,0.05,4.94,NO,0.05,0.16,0.06,0.19,0.06,0.05,3.0,1516338000000000000,28.0,Monthly,29.43,29.54,29.55,29.37,29.54,29.54,29.55,29.54,0.0141,
O:XLF180316C00023000,2018-02-12,2018-03-16,XLF,C,23.0,25.0,5.1,5.2,-18.06,YES,5.2,22.61,5.1,22.17,5.35,5.1,5.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.4535
O:XLF180316C00024000,2018-02-12,2018-03-16,XLF,C,24.0,72.0,4.2,4.4,-14.5,YES,4.4,18.33,4.2,17.5,4.4,4.05,10.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.511
O:XLF180316C00025000,2018-02-12,2018-03-16,XLF,C,25.0,20.0,3.25,3.25,-10.94,YES,3.25,13.0,3.25,13.0,3.25,3.25,1.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.3322
O:XLF180316C00026000,2018-02-12,2018-03-16,XLF,C,26.0,74.0,2.4,2.39,-7.37,YES,2.39,9.19,2.4,9.23,2.53,2.27,21.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.3164
O:XLF180316C00027000,2018-02-12,2018-03-16,XLF,C,27.0,299.0,1.59,1.56,-3.81,YES,1.56,5.78,1.59,5.89,1.7,1.33,28.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.2779
O:XLF180316C00028000,2018-02-12,2018-03-16,XLF,C,28.0,2008.0,0.85,0.8,-0.25,YES,0.8,2.86,0.85,3.04,0.97,0.66,119.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.2256
O:XLF180316C00029000,2018-02-12,2018-03-16,XLF,C,29.0,6419.0,0.3,0.36,3.31,NO,0.36,1.24,0.3,1.03,0.42,0.26,202.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,0.2139
O:XLF180316C00030000,2018-02-12,2018-03-16,XLF,C,30.0,832.0,0.14,0.12,6.88,NO,0.12,0.4,0.14,0.47,0.14,0.09,39.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,
O:XLF180316C00031000,2018-02-12,2018-03-16,XLF,C,31.0,76.0,0.03,0.05,10.44,NO,0.05,0.16,0.03,0.1,0.05,0.02,10.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,
O:XLF180316C00033000,2018-02-12,2018-03-16,XLF,C,33.0,1.0,0.02,0.02,17.56,NO,0.02,0.06,0.02,0.06,0.02,0.02,1.0,1518411600000000000,32.0,Monthly,27.96,28.07,28.35,27.7,28.07,28.07,28.35,28.07,0.0142,
O:XLF180316C00023000,2018-02-13,2018-03-16,XLF,C,23.0,100.0,5.3,5.3,-18.41,YES,5.3,23.04,5.3,23.04,5.3,5.3,1.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.447
O:XLF180316C00024000,2018-02-13,2018-03-16,XLF,C,24.0,31.0,4.05,4.3,-14.86,YES,4.3,17.92,4.05,16.88,4.3,4.05,3.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.3697
O:XLF180316C00026000,2018-02-13,2018-03-16,XLF,C,26.0,36.0,2.32,2.45,-7.77,YES,2.45,9.42,2.32,8.92,2.45,2.32,2.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.3038
O:XLF180316C00027000,2018-02-13,2018-03-16,XLF,C,27.0,857.0,1.38,1.56,-4.22,YES,1.56,5.78,1.38,5.11,1.59,1.36,40.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.2513
O:XLF180316C00028000,2018-02-13,2018-03-16,XLF,C,28.0,572.0,0.73,0.83,-0.67,YES,0.83,2.96,0.73,2.61,0.84,0.68,46.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.2183
O:XLF180316C00029000,2018-02-13,2018-03-16,XLF,C,29.0,2437.0,0.28,0.34,2.87,NO,0.34,1.17,0.28,0.97,0.36,0.26,136.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,0.1975
O:XLF180316C00030000,2018-02-13,2018-03-16,XLF,C,30.0,266.0,0.09,0.11,6.42,NO,0.11,0.37,0.09,0.3,0.11,0.08,17.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,
O:XLF180316C00031000,2018-02-13,2018-03-16,XLF,C,31.0,99.0,0.03,0.01,9.97,NO,0.01,0.03,0.03,0.1,0.04,0.01,17.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,
O:XLF180316C00032000,2018-02-13,2018-03-16,XLF,C,32.0,12.0,0.02,0.01,13.52,NO,0.01,0.03,0.02,0.06,0.02,0.01,3.0,1518498000000000000,31.0,Monthly,27.91,28.19,28.25,27.83,28.19,28.19,28.25,28.19,0.0142,
O:XLF180316C00020000,2018-02-14,2018-03-16,XLF,C,20.0,61.0,8.6,8.8,-30.7,YES,8.8,44.0,8.6,43.0,8.8,8.6,6.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00021000,2018-02-14,2018-03-16,XLF,C,21.0,73.0,7.35,7.65,-27.23,YES,7.65,36.43,7.35,35.0,7.65,7.35,7.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,2.7586
O:XLF180316C00022000,2018-02-14,2018-03-16,XLF,C,22.0,55.0,6.41,6.6,-23.77,YES,6.6,30.0,6.41,29.14,6.6,6.41,5.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00023000,2018-02-14,2018-03-16,XLF,C,23.0,1.0,5.7,5.7,-20.3,YES,5.7,24.78,5.7,24.78,5.7,5.7,1.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,1.4427
O:XLF180316C00024000,2018-02-14,2018-03-16,XLF,C,24.0,70.0,4.5,4.9,-16.84,YES,4.9,20.42,4.5,18.75,4.9,4.5,10.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.2985
O:XLF180316C00025000,2018-02-14,2018-03-16,XLF,C,25.0,32.0,3.5,3.55,-13.37,YES,3.55,14.2,3.5,14.0,3.55,3.5,6.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00026000,2018-02-14,2018-03-16,XLF,C,26.0,102.0,2.67,2.9,-9.91,YES,2.9,11.15,2.67,10.27,2.92,2.67,17.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.1775
O:XLF180316C00027000,2018-02-14,2018-03-16,XLF,C,27.0,571.0,1.5,2.04,-6.44,YES,2.04,7.56,1.5,5.56,2.04,1.5,38.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.2317
O:XLF180316C00028000,2018-02-14,2018-03-16,XLF,C,28.0,481.0,0.83,1.16,-2.98,YES,1.16,4.14,0.83,2.96,1.2,0.78,73.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.1887
O:XLF180316C00029000,2018-02-14,2018-03-16,XLF,C,29.0,11926.0,0.45,0.47,0.49,NO,0.47,1.62,0.45,1.55,0.51,0.25,368.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.1577
O:XLF180316C00030000,2018-02-14,2018-03-16,XLF,C,30.0,666.0,0.07,0.15,3.95,NO,0.15,0.5,0.07,0.23,0.15,0.07,67.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,0.1572
O:XLF180316C00031000,2018-02-14,2018-03-16,XLF,C,31.0,126.0,0.03,0.04,7.42,NO,0.04,0.13,0.03,0.1,0.05,0.03,12.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00033000,2018-02-14,2018-03-16,XLF,C,33.0,2.0,0.01,0.01,14.35,NO,0.01,0.03,0.01,0.03,0.01,0.01,1.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00034000,2018-02-14,2018-03-16,XLF,C,34.0,3.0,0.02,0.02,17.81,NO,0.02,0.06,0.02,0.06,0.02,0.02,1.0,1518584400000000000,30.0,Monthly,28.17,28.86,28.86,28.07,28.86,28.86,28.86,28.86,0.0142,
O:XLF180316C00020000,2018-02-15,2018-03-16,XLF,C,20.0,15.0,9.1,8.95,-31.08,YES,8.95,44.75,9.1,45.5,9.1,8.95,2.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,
O:XLF180316C00021000,2018-02-15,2018-03-16,XLF,C,21.0,2.0,8.0,8.0,-27.64,YES,8.0,38.1,8.0,38.1,8.0,8.0,1.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,
O:XLF180316C00023000,2018-02-15,2018-03-16,XLF,C,23.0,1.0,5.95,5.95,-20.74,YES,5.95,25.87,5.95,25.87,5.95,5.95,1.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,
O:XLF180316C00024000,2018-02-15,2018-03-16,XLF,C,24.0,70.0,5.05,5.02,-17.3,YES,5.02,20.92,5.05,21.04,5.1,5.02,4.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,
O:XLF180316C00025000,2018-02-15,2018-03-16,XLF,C,25.0,12.0,4.0,4.1,-13.85,YES,4.1,16.4,4.0,16.0,4.1,4.0,2.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.3247
O:XLF180316C00026000,2018-02-15,2018-03-16,XLF,C,26.0,12.0,3.1,3.05,-10.41,YES,3.05,11.73,3.1,11.92,3.18,2.85,9.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.1381
O:XLF180316C00027000,2018-02-15,2018-03-16,XLF,C,27.0,388.0,2.25,2.14,-6.96,YES,2.14,7.93,2.25,8.33,2.26,2.01,26.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.2125
O:XLF180316C00028000,2018-02-15,2018-03-16,XLF,C,28.0,4094.0,1.35,1.3,-3.51,YES,1.3,4.64,1.35,4.82,1.39,1.06,60.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.2003
O:XLF180316C00029000,2018-02-15,2018-03-16,XLF,C,29.0,4660.0,0.58,0.58,-0.07,YES,0.58,2.0,0.58,2.0,0.63,0.45,343.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.1697
O:XLF180316C00030000,2018-02-15,2018-03-16,XLF,C,30.0,4082.0,0.15,0.2,3.38,NO,0.2,0.67,0.15,0.5,0.2,0.13,116.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,0.1653
O:XLF180316C00031000,2018-02-15,2018-03-16,XLF,C,31.0,47.0,0.05,0.06,6.82,NO,0.06,0.19,0.05,0.16,0.06,0.04,9.0,1518670800000000000,29.0,Monthly,29.1,29.02,29.14,28.7,29.02,29.02,29.14,29.02,0.0142,
O:XLF180316C00023000,2018-02-16,2018-03-16,XLF,C,23.0,13.0,6.2,6.2,-20.63,YES,6.2,26.96,6.2,26.96,6.2,6.2,3.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.633
O:XLF180316C00024000,2018-02-16,2018-03-16,XLF,C,24.0,15.0,5.1,5.1,-17.18,YES,5.1,21.25,5.1,21.25,5.1,5.1,2.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.4526
O:XLF180316C00025000,2018-02-16,2018-03-16,XLF,C,25.0,151.0,4.15,4.05,-13.73,YES,4.05,16.2,4.15,16.6,4.15,4.05,5.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.3157
O:XLF180316C00026000,2018-02-16,2018-03-16,XLF,C,26.0,60.0,3.1,3.15,-10.28,YES,3.15,12.12,3.1,11.92,3.3,3.05,15.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.3306
O:XLF180316C00027000,2018-02-16,2018-03-16,XLF,C,27.0,274.0,2.09,2.21,-6.83,YES,2.21,8.19,2.09,7.74,2.26,2.09,34.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.2767
O:XLF180316C00028000,2018-02-16,2018-03-16,XLF,C,28.0,382.0,1.28,1.31,-3.38,YES,1.31,4.68,1.28,4.57,1.42,1.22,52.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.2194
O:XLF180316C00029000,2018-02-16,2018-03-16,XLF,C,29.0,16350.0,0.53,0.57,0.07,NO,0.57,1.97,0.53,1.83,0.68,0.52,274.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.1762
O:XLF180316C00030000,2018-02-16,2018-03-16,XLF,C,30.0,10820.0,0.16,0.2,3.52,NO,0.2,0.67,0.16,0.53,0.22,0.16,254.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,0.1722
O:XLF180316C00031000,2018-02-16,2018-03-16,XLF,C,31.0,3285.0,0.05,0.05,6.97,NO,0.05,0.16,0.05,0.16,0.07,0.04,68.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,
O:XLF180316C00032000,2018-02-16,2018-03-16,XLF,C,32.0,7.0,0.02,0.03,10.42,NO,0.03,0.09,0.02,0.06,0.03,0.02,2.0,1518757200000000000,28.0,Monthly,28.88,28.98,29.23,28.84,28.98,28.98,29.23,28.98,0.0142,
O:XLF180420C00025000,2018-03-19,2018-04-20,XLF,C,25.0,4.0,3.6,3.6,-12.77,YES,3.6,14.4,3.6,14.4,3.6,3.6,2.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,
O:XLF180420C00027000,2018-03-19,2018-04-20,XLF,C,27.0,94.0,2.05,1.86,-5.79,YES,1.86,6.89,2.05,7.59,2.05,1.85,8.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.2173
O:XLF180420C00028000,2018-03-19,2018-04-20,XLF,C,28.0,459.0,1.25,1.11,-2.3,YES,1.11,3.96,1.25,4.46,1.25,0.97,58.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.2116
O:XLF180420C00028500,2018-03-19,2018-04-20,XLF,C,28.5,136.0,0.82,0.74,-0.56,YES,0.74,2.6,0.82,2.88,0.82,0.66,10.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.1886
O:XLF180420C00029000,2018-03-19,2018-04-20,XLF,C,29.0,1099.0,0.52,0.5,1.19,NO,0.5,1.72,0.52,1.79,0.56,0.4,86.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.1879
O:XLF180420C00029500,2018-03-19,2018-04-20,XLF,C,29.5,419.0,0.31,0.3,2.93,NO,0.3,1.02,0.31,1.05,0.31,0.24,23.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.1806
O:XLF180420C00030000,2018-03-19,2018-04-20,XLF,C,30.0,967.0,0.18,0.16,4.68,NO,0.16,0.53,0.18,0.6,0.18,0.13,68.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,0.1729
O:XLF180420C00030500,2018-03-19,2018-04-20,XLF,C,30.5,10.0,0.09,0.09,6.42,NO,0.09,0.3,0.09,0.3,0.09,0.09,1.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,
O:XLF180420C00031000,2018-03-19,2018-04-20,XLF,C,31.0,23760.0,0.04,0.04,8.16,NO,0.04,0.13,0.04,0.13,0.04,0.03,59.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,
O:XLF180420C00032000,2018-03-19,2018-04-20,XLF,C,32.0,1.0,0.02,0.02,11.65,NO,0.02,0.06,0.02,0.06,0.02,0.02,1.0,1521432000000000000,32.0,Monthly,28.83,28.66,28.93,28.39,28.66,28.66,28.93,28.66,0.0151,
