ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:JPM230113C00116000,2023-01-09,2023-01-13,JPM,C,116.0,11.0,21.2,21.2,-16.47,YES,21.2,15.26,21.2,15.26,21.2,21.2,6.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,,,21.2,15.26
O:JPM230113C00117000,2023-01-09,2023-01-13,JPM,C,117.0,29.0,20.85,21.65,-15.75,YES,21.25,15.3,20.85,15.01,21.65,20.85,3.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,1.38,0.85,21.25,15.59
O:JPM230113C00118000,2023-01-09,2023-01-13,JPM,C,118.0,2.0,20.1,20.05,-15.03,YES,20.08,14.45,20.05,14.44,20.1,20.05,2.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,1.1,0.9,20.08,14.47
O:JPM230113C00123000,2023-01-09,2023-01-13,JPM,C,123.0,2.0,14.95,14.95,-11.43,YES,14.95,10.76,14.95,10.76,14.95,14.95,1.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.82,0.89,14.95,10.76
O:JPM230113C00124000,2023-01-09,2023-01-13,JPM,C,124.0,8.0,13.7,13.7,-10.71,YES,13.7,9.86,13.7,9.86,13.7,13.7,6.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.66,0.93,13.7,9.86
O:JPM230113C00126000,2023-01-09,2023-01-13,JPM,C,126.0,6.0,12.7,11.8,-9.27,YES,12.3,8.86,11.8,8.5,12.8,11.8,5.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.63,0.9,12.3,9.22
O:JPM230113C00127000,2023-01-09,2023-01-13,JPM,C,127.0,8.0,10.85,10.85,-8.55,YES,10.85,7.81,10.85,7.81,10.85,10.85,5.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.6,0.89,10.85,7.81
O:JPM230113C00128000,2023-01-09,2023-01-13,JPM,C,128.0,2.0,10.17,10.14,-7.83,YES,10.15,7.31,10.14,7.3,10.17,10.14,2.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.66,0.84,10.15,7.32
O:JPM230113C00129000,2023-01-09,2023-01-13,JPM,C,129.0,16.0,9.15,9.19,-7.11,YES,9.45,6.8,9.15,6.59,9.75,9.15,7.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.62,0.83,9.45,7.02
O:JPM230113C00130000,2023-01-09,2023-01-13,JPM,C,130.0,12.0,8.83,7.75,-6.39,YES,8.29,5.97,7.75,5.58,8.83,7.75,3.0,1673240400000000000,4.0,Weekly,138.6,137.37,138.88,136.88,138.88,143.01,143.49,143.49,0.0433,0.43,0.89,8.29,6.36
