ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:JPM170113C00080000,2017-01-09,2017-01-13,JPM,C,80.0,51.0,5.65,6.25,-7.8,YES,6.08,7.0,5.65,6.51,6.5,5.65,9.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.42,0.95,6.08,7.49
O:JPM170113C00083000,2017-01-09,2017-01-13,JPM,C,83.0,30.0,3.46,3.46,-4.34,YES,3.46,3.99,3.46,3.99,3.46,3.46,5.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.36,0.83,3.46,3.99
O:JPM170113C00083500,2017-01-09,2017-01-13,JPM,C,83.5,38.0,2.61,3.15,-3.77,YES,2.88,3.32,2.61,3.01,3.15,2.61,7.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.4,0.77,2.88,3.63
O:JPM170113C00084000,2017-01-09,2017-01-13,JPM,C,84.0,91.0,2.43,2.62,-3.19,YES,2.66,3.07,2.43,2.8,2.9,2.43,16.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.35,0.76,2.66,3.34
O:JPM170113C00084500,2017-01-09,2017-01-13,JPM,C,84.5,80.0,1.86,2.35,-2.62,YES,2.15,2.48,1.86,2.14,2.45,1.86,19.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.38,0.68,2.15,2.82
O:JPM170113C00085000,2017-01-09,2017-01-13,JPM,C,85.0,536.0,1.56,1.87,-2.04,YES,1.88,2.17,1.56,1.8,2.2,1.56,56.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.65,1.88,2.54
O:JPM170113C00085500,2017-01-09,2017-01-13,JPM,C,85.5,263.0,1.3,1.55,-1.46,YES,1.54,1.78,1.24,1.43,1.85,1.24,45.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.59,1.54,2.13
O:JPM170113C00086000,2017-01-09,2017-01-13,JPM,C,86.0,879.0,1.12,1.27,-0.89,YES,1.25,1.44,0.99,1.14,1.51,0.99,103.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.52,1.25,1.74
O:JPM170113C00086500,2017-01-09,2017-01-13,JPM,C,86.5,1300.0,0.95,1.01,-0.31,YES,1.02,1.18,0.79,0.91,1.25,0.79,104.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.32,0.45,1.02,1.44
O:JPM170113C00087000,2017-01-09,2017-01-13,JPM,C,87.0,871.0,0.67,0.81,0.27,NO,0.81,0.93,0.63,0.73,0.99,0.63,116.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.32,0.38,0.81,1.14
O:JPM170113C00087500,2017-01-09,2017-01-13,JPM,C,87.5,570.0,0.54,0.64,0.84,NO,0.64,0.73,0.48,0.55,0.79,0.48,61.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.32,0.64,0.91
O:JPM170113C00088000,2017-01-09,2017-01-13,JPM,C,88.0,302.0,0.35,0.47,1.42,NO,0.48,0.55,0.35,0.4,0.6,0.35,44.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.32,0.26,0.48,0.69
O:JPM170113C00088500,2017-01-09,2017-01-13,JPM,C,88.5,146.0,0.27,0.38,1.99,NO,0.36,0.41,0.27,0.31,0.44,0.27,29.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.22,0.36,0.51
O:JPM170113C00089000,2017-01-09,2017-01-13,JPM,C,89.0,766.0,0.26,0.26,2.57,NO,0.26,0.3,0.19,0.22,0.33,0.19,49.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.32,0.16,0.26,0.38
O:JPM170113C00090000,2017-01-09,2017-01-13,JPM,C,90.0,766.0,0.17,0.15,3.72,NO,0.14,0.16,0.1,0.12,0.17,0.1,25.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.33,0.1,0.14,0.2
O:JPM170113C00091000,2017-01-09,2017-01-13,JPM,C,91.0,44.0,0.1,0.09,4.87,NO,0.08,0.09,0.06,0.07,0.1,0.06,6.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.34,0.06,0.08,0.12
O:JPM170113C00092000,2017-01-09,2017-01-13,JPM,C,92.0,25.0,0.04,0.04,6.03,NO,0.04,0.05,0.04,0.05,0.04,0.04,1.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.34,0.03,0.04,0.05
O:JPM170113C00093000,2017-01-09,2017-01-13,JPM,C,93.0,216.0,0.02,0.02,7.18,NO,0.02,0.03,0.02,0.02,0.03,0.02,3.0,1483938000000000000,4.0,Weekly,85.73,86.18,86.77,85.52,86.77,86.7,88.17,88.17,0.0065,0.34,0.02,0.02,0.03
O:JPM170127C00077000,2017-01-23,2017-01-27,JPM,C,77.0,19.0,6.6,6.7,-8.33,YES,6.65,7.92,6.6,7.86,6.7,6.6,3.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.0,1.0,6.65,7.98
O:JPM170127C00078000,2017-01-23,2017-01-27,JPM,C,78.0,441.0,5.75,5.75,-7.14,YES,5.7,6.79,5.5,6.55,5.9,5.5,20.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.36,0.97,5.7,7.02
O:JPM170127C00080000,2017-01-23,2017-01-27,JPM,C,80.0,406.0,3.55,3.8,-4.76,YES,3.68,4.38,3.55,4.23,3.8,3.55,26.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.3,0.92,3.68,4.52
O:JPM170127C00081000,2017-01-23,2017-01-27,JPM,C,81.0,17.0,2.81,2.83,-3.57,YES,2.92,3.47,2.81,3.35,3.02,2.81,9.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.25,0.89,2.92,3.6
O:JPM170127C00081500,2017-01-23,2017-01-27,JPM,C,81.5,7.0,2.54,2.36,-2.98,YES,2.38,2.84,2.17,2.58,2.6,2.17,5.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.24,0.86,2.38,3.1
O:JPM170127C00082000,2017-01-23,2017-01-27,JPM,C,82.0,84.0,1.94,1.88,-2.38,YES,1.81,2.15,1.68,2.0,1.94,1.68,26.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.21,0.83,1.81,2.31
O:JPM170127C00082500,2017-01-23,2017-01-27,JPM,C,82.5,254.0,1.52,1.44,-1.79,YES,1.48,1.77,1.3,1.55,1.67,1.3,62.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.19,0.77,1.48,1.99
O:JPM170127C00083000,2017-01-23,2017-01-27,JPM,C,83.0,524.0,0.87,1.07,-1.19,YES,1.07,1.27,0.87,1.04,1.27,0.87,66.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.19,0.67,1.07,1.51
O:JPM170127C00083500,2017-01-23,2017-01-27,JPM,C,83.5,791.0,0.6,0.75,-0.6,YES,0.78,0.93,0.6,0.71,0.97,0.6,98.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.18,0.55,0.78,1.15
O:JPM170127C00084000,2017-01-23,2017-01-27,JPM,C,84.0,2218.0,0.44,0.49,0.0,YES,0.54,0.64,0.43,0.51,0.65,0.43,158.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.18,0.42,0.54,0.77
O:JPM170127C00084500,2017-01-23,2017-01-27,JPM,C,84.5,336.0,0.3,0.32,0.6,YES,0.36,0.42,0.28,0.33,0.43,0.28,59.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.18,0.31,0.36,0.51
O:JPM170127C00085000,2017-01-23,2017-01-27,JPM,C,85.0,844.0,0.16,0.16,1.19,YES,0.22,0.26,0.15,0.18,0.28,0.15,79.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.17,0.19,0.22,0.33
O:JPM170127C00085500,2017-01-23,2017-01-27,JPM,C,85.5,166.0,0.15,0.1,1.79,YES,0.12,0.15,0.1,0.12,0.15,0.1,21.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.18,0.13,0.12,0.18
O:JPM170127C00086000,2017-01-23,2017-01-27,JPM,C,86.0,341.0,0.1,0.05,2.38,YES,0.08,0.09,0.05,0.06,0.1,0.05,11.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.18,0.07,0.08,0.12
O:JPM170127C00086500,2017-01-23,2017-01-27,JPM,C,86.5,54.0,0.04,0.02,2.98,YES,0.03,0.04,0.02,0.02,0.04,0.02,7.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.17,0.03,0.03,0.05
O:JPM170127C00087000,2017-01-23,2017-01-27,JPM,C,87.0,441.0,0.06,0.02,3.57,NO,0.04,0.05,0.02,0.02,0.06,0.02,17.0,1485147600000000000,4.0,Weekly,83.3,83.71,84.0,83.2,84.0,86.93,86.98,86.98,0.0065,0.2,0.03,0.04,0.07
