ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:QCOM190111C00046500,2019-01-07,2019-01-11,QCOM,C,465.0,4,9.95,9.95,9.95,9.95,1,1546837200000000000,4,Weekly
O:QCOM190111C00047500,2019-01-07,2019-01-11,QCOM,C,475.0,5,9.0,9.0,9.0,9.0,2,1546837200000000000,4,Weekly
O:QCOM190111C00048500,2019-01-07,2019-01-11,QCOM,C,485.0,3,7.65,7.85,7.85,7.65,3,1546837200000000000,4,Weekly
O:QCOM190111C00049500,2019-01-07,2019-01-11,QCOM,C,495.0,9,7.0,7.0,7.0,7.0,6,1546837200000000000,4,Weekly
O:QCOM190111C00053000,2019-01-07,2019-01-11,QCOM,C,530.0,1,3.8,3.8,3.8,3.8,1,1546837200000000000,4,Weekly
O:QCOM190111C00054500,2019-01-07,2019-01-11,QCOM,C,545.0,7,2.47,2.3,2.47,2.3,2,1546837200000000000,4,Weekly
O:QCOM190111C00055000,2019-01-07,2019-01-11,QCOM,C,550.0,1,2.1,2.1,2.1,2.1,1,1546837200000000000,4,Weekly
O:QCOM190111C00055500,2019-01-07,2019-01-11,QCOM,C,555.0,4,1.6,1.6,1.6,1.6,1,1546837200000000000,4,Weekly
O:QCOM190111C00056000,2019-01-07,2019-01-11,QCOM,C,560.0,110,1.14,1.07,1.52,0.91,31,1546837200000000000,4,Weekly
O:QCOM190111C00056500,2019-01-07,2019-01-11,QCOM,C,565.0,421,0.87,0.74,1.18,0.6,77,1546837200000000000,4,Weekly
O:QCOM190111C00057000,2019-01-07,2019-01-11,QCOM,C,570.0,85,0.8,0.54,0.88,0.47,53,1546837200000000000,4,Weekly
O:QCOM190111C00057500,2019-01-07,2019-01-11,QCOM,C,575.0,91,0.49,0.47,0.58,0.33,20,1546837200000000000,4,Weekly
O:QCOM190111C00058000,2019-01-07,2019-01-11,QCOM,C,580.0,313,0.35,0.3,0.42,0.22,44,1546837200000000000,4,Weekly
O:QCOM190111C00058500,2019-01-07,2019-01-11,QCOM,C,585.0,314,0.25,0.22,0.28,0.14,44,1546837200000000000,4,Weekly
O:QCOM190111C00059000,2019-01-07,2019-01-11,QCOM,C,590.0,144,0.14,0.14,0.19,0.1,24,1546837200000000000,4,Weekly
O:QCOM190111C00059500,2019-01-07,2019-01-11,QCOM,C,595.0,35,0.08,0.13,0.13,0.08,4,1546837200000000000,4,Weekly
O:QCOM190111C00060000,2019-01-07,2019-01-11,QCOM,C,600.0,15,0.08,0.05,0.08,0.05,7,1546837200000000000,4,Weekly
O:QCOM190111C00060500,2019-01-07,2019-01-11,QCOM,C,605.0,11,0.04,0.06,0.06,0.04,3,1546837200000000000,4,Weekly
O:QCOM190111C00062000,2019-01-07,2019-01-11,QCOM,C,620.0,1,0.03,0.03,0.03,0.03,1,1546837200000000000,4,Weekly
