ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:NVDA160219C00023000,2016-01-19,2016-02-19,NVDA,C,0.57,16.0,4.8,4.8,-28.13,YES,4.8,674.82,4.8,674.82,4.8,4.8,1.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,4.8,674.82
O:NVDA160219C00027000,2016-01-19,2016-02-19,NVDA,C,0.68,69.0,1.6,2.0,-15.62,YES,1.8,253.06,1.6,224.94,2.0,1.6,9.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.8,281.18
O:NVDA160219C00027500,2016-01-19,2016-02-19,NVDA,C,0.69,105.0,1.6,1.6,-14.06,YES,1.6,224.94,1.6,224.94,1.6,1.6,7.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.6,224.94
O:NVDA160219C00028000,2016-01-19,2016-02-19,NVDA,C,0.7,100.0,1.6,1.2,-12.5,YES,1.4,196.82,1.2,168.71,1.6,1.2,23.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.4,224.94
O:NVDA160219C00028500,2016-01-19,2016-02-19,NVDA,C,0.71,137.0,1.6,1.2,-10.94,YES,1.4,196.82,1.2,168.71,1.6,1.2,13.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.4,224.94
O:NVDA160219C00029000,2016-01-19,2016-02-19,NVDA,C,0.72,19.0,1.2,0.8,-9.38,YES,1.0,140.59,0.8,112.47,1.2,0.8,9.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.0,168.71
O:NVDA160219C00029500,2016-01-19,2016-02-19,NVDA,C,0.74,20.0,1.2,0.8,-7.81,YES,1.0,140.59,0.8,112.47,1.2,0.8,3.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,1.0,168.71
O:NVDA160219C00030000,2016-01-19,2016-02-19,NVDA,C,0.75,455.0,0.8,0.4,-6.25,YES,0.6000000000000001,84.35,0.4,56.24,0.8,0.4,33.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.4498,0.2748,0.6000000000000001,112.47
O:NVDA160219C00030500,2016-01-19,2016-02-19,NVDA,C,0.76,7.0,0.8,0.4,-4.69,YES,0.6000000000000001,84.35,0.4,56.24,0.8,0.4,2.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.4871,0.2695,0.6000000000000001,112.47
O:NVDA160219C00031000,2016-01-19,2016-02-19,NVDA,C,0.78,191.0,0.8,0.4,-3.13,NO,0.6000000000000001,84.35,0.4,56.24,0.8,0.4,13.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.5591,0.2594,0.6000000000000001,112.47
O:NVDA160219C00031500,2016-01-19,2016-02-19,NVDA,C,0.79,36.0,0.4,0.4,-1.56,NO,0.4,56.24,0.4,56.24,0.4,0.4,5.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.5939,0.2547,0.4,56.24
O:NVDA160219C00032000,2016-01-19,2016-02-19,NVDA,C,0.8,316.0,0.4,0.4,0.0,NO,0.4,56.24,0.4,56.24,0.4,0.4,23.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.628,0.2501,0.4,56.24
O:NVDA160219C00032500,2016-01-19,2016-02-19,NVDA,C,0.81,16.0,0.4,0.4,1.56,NO,0.4,56.24,0.4,56.24,0.4,0.4,3.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,4.6614,0.2457,0.4,56.24
O:NVDA160219C00033000,2016-01-19,2016-02-19,NVDA,C,0.82,41.0,0.4,0.0,3.12,NO,0.2,28.12,0.0,0.0,0.4,0.0,16.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.2,56.24
O:NVDA160219C00033500,2016-01-19,2016-02-19,NVDA,C,0.84,5.0,0.0,0.0,4.69,NO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00034000,2016-01-19,2016-02-19,NVDA,C,0.85,13.0,0.0,0.0,6.25,NO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00035000,2016-01-19,2016-02-19,NVDA,C,0.88,7.0,0.0,0.0,9.37,NO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00036000,2016-01-19,2016-02-19,NVDA,C,0.9,60.0,0.0,0.0,12.5,NO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00037000,2016-01-19,2016-02-19,NVDA,C,0.93,10.0,0.0,0.0,15.62,NO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00042000,2016-01-19,2016-02-19,NVDA,C,1.05,1.0,0.0,0.0,31.25,NO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453179600000000000,31.0,Monthly,0.8,0.8,0.8,0.8,0.7113,0.761,0.7678,0.7678,0.0034,,,0.0,0.0
O:NVDA160219C00023500,2016-01-20,2016-02-19,NVDA,C,0.59,16.0,3.6,3.6,-26.56,YES,3.6,517.46,3.6,517.46,3.6,3.6,1.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,3.6,517.46
O:NVDA160219C00024500,2016-01-20,2016-02-19,NVDA,C,0.61,1.0,3.2,3.2,-23.44,YES,3.2,459.97,3.2,459.97,3.2,3.2,1.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,3.2,459.97
O:NVDA160219C00025000,2016-01-20,2016-02-19,NVDA,C,0.62,1.0,2.4,2.4,-21.88,YES,2.4,344.98,2.4,344.98,2.4,2.4,1.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,2.4,344.98
O:NVDA160219C00025500,2016-01-20,2016-02-19,NVDA,C,0.64,1.0,2.4,2.4,-20.31,YES,2.4,344.98,2.4,344.98,2.4,2.4,1.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,2.4,344.98
O:NVDA160219C00026000,2016-01-20,2016-02-19,NVDA,C,0.65,11.0,2.0,2.4,-18.75,YES,2.2,316.23,2.0,287.48,2.4,2.0,3.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,2.2,344.98
O:NVDA160219C00026500,2016-01-20,2016-02-19,NVDA,C,0.66,16.0,1.6,1.6,-17.19,YES,1.6,229.98,1.6,229.98,1.6,1.6,1.0,1453266000000000000,30.0,Monthly,0.8,0.8,0.8,0.8,0.6957,0.761,0.7678,0.7678,0.0034,,,1.6,229.98
