ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:COIN230331C00048000,2023-03-27,2023-03-31,COIN,C,48.0,32,4.65,3.49,-28.99,YES,4.07,6.02,3.49,5.17,4.65,3.49,3,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,4.07,6.88
O:COIN230331C00049000,2023-03-27,2023-03-31,COIN,C,49.0,3,3.38,3.45,-27.51,YES,3.37,4.98,3.29,4.86,3.45,3.29,3,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,3.37,5.1
O:COIN230331C00049500,2023-03-27,2023-03-31,COIN,C,49.5,4,3.18,2.94,-26.78,YES,3.07,4.54,2.94,4.35,3.2,2.94,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,3.07,4.73
O:COIN230331C00050000,2023-03-27,2023-03-31,COIN,C,50.0,285,4.06,3.23,-26.04,YES,3.46,5.12,2.86,4.23,4.06,2.86,33,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,3.46,6.01
O:COIN230331C00051000,2023-03-27,2023-03-31,COIN,C,51.0,5,3.78,3.38,-24.56,YES,3.58,5.29,3.38,4.99,3.78,3.38,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,3.58,5.59
O:COIN230331C00052000,2023-03-27,2023-03-31,COIN,C,52.0,4,3.4,2.56,-23.08,YES,2.98,4.41,2.56,3.79,3.4,2.56,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,2.98,5.03
O:COIN230331C00053000,2023-03-27,2023-03-31,COIN,C,53.0,2,2.7,2.17,-21.6,YES,2.44,3.61,2.17,3.22,2.7,2.17,2,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,2.44,3.99
O:COIN230331C00054000,2023-03-27,2023-03-31,COIN,C,54.0,10,2.71,2.31,-20.12,YES,2.34,3.47,1.98,2.92,2.71,1.98,9,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,2.34,4.01
O:COIN230331C00055000,2023-03-27,2023-03-31,COIN,C,55.0,146,2.88,2.12,-18.64,YES,2.31,3.41,1.74,2.57,2.88,1.74,58,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,2.31,4.26
O:COIN230331C00056000,2023-03-27,2023-03-31,COIN,C,56.0,32,2.75,1.84,-17.16,YES,2.2,3.25,1.65,2.44,2.75,1.65,16,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,2.2,4.07
O:COIN230331C00057000,2023-03-27,2023-03-31,COIN,C,57.0,69,2.39,1.68,-15.68,YES,1.93,2.85,1.47,2.17,2.39,1.47,36,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.93,3.54
O:COIN230331C00058000,2023-03-27,2023-03-31,COIN,C,58.0,110,2.19,1.5,-14.2,YES,1.73,2.56,1.27,1.89,2.19,1.27,45,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.73,3.24
O:COIN230331C00059000,2023-03-27,2023-03-31,COIN,C,59.0,133,1.89,1.38,-12.72,YES,1.52,2.25,1.15,1.7,1.89,1.15,56,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.52,2.8
O:COIN230331C00060000,2023-03-27,2023-03-31,COIN,C,60.0,1207,1.98,1.2,-11.24,YES,1.46,2.16,0.95,1.41,1.98,0.95,298,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.46,2.93
O:COIN230331C00061000,2023-03-27,2023-03-31,COIN,C,61.0,2417,1.79,1.06,-9.76,YES,1.34,1.99,0.84,1.24,1.85,0.84,572,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.34,2.74
O:COIN230331C00062000,2023-03-27,2023-03-31,COIN,C,62.0,3463,1.64,0.91,-8.28,YES,1.19,1.76,0.72,1.06,1.66,0.72,850,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.19,2.46
O:COIN230331C00063000,2023-03-27,2023-03-31,COIN,C,63.0,2102,1.45,0.8,-6.8,YES,1.04,1.53,0.62,0.92,1.45,0.62,606,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.04,2.14
O:COIN230331C00064000,2023-03-27,2023-03-31,COIN,C,64.0,2359,1.51,0.68,-5.33,YES,1.02,1.51,0.53,0.79,1.51,0.53,666,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,1.02,2.23
O:COIN230331C00065000,2023-03-27,2023-03-31,COIN,C,65.0,7650,1.19,0.6,-3.85,YES,0.82,1.22,0.45,0.67,1.2,0.45,1697,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,0.82,1.78
O:COIN230331C00066000,2023-03-27,2023-03-31,COIN,C,66.0,2362,1.14,0.51,-2.37,YES,0.76,1.13,0.38,0.57,1.14,0.38,702,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,,,0.76,1.69
O:COIN230331C00067000,2023-03-27,2023-03-31,COIN,C,67.0,2332,1.14,0.43,-0.89,YES,0.73,1.08,0.32,0.47,1.14,0.32,749,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.12,0.77,0.73,1.69
O:COIN230331C00068000,2023-03-27,2023-03-31,COIN,C,68.0,2801,0.96,0.36,0.59,NO,0.64,0.94,0.27,0.4,1.0,0.27,810,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.29,0.42,0.64,1.48
O:COIN230331C00069000,2023-03-27,2023-03-31,COIN,C,69.0,2072,0.82,0.31,2.07,NO,0.56,0.83,0.23,0.34,0.9,0.23,710,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.39,0.3,0.56,1.33
O:COIN230331C00070000,2023-03-27,2023-03-31,COIN,C,70.0,5894,0.72,0.26,3.55,NO,0.47,0.7,0.19,0.28,0.75,0.19,1777,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.47,0.23,0.47,1.11
O:COIN230331C00071000,2023-03-27,2023-03-31,COIN,C,71.0,831,0.57,0.21,5.03,NO,0.44,0.64,0.16,0.24,0.7,0.16,285,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.55,0.19,0.44,1.04
O:COIN230331C00072000,2023-03-27,2023-03-31,COIN,C,72.0,2830,0.52,0.18,6.51,NO,0.35,0.52,0.14,0.2,0.56,0.14,637,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.59,0.15,0.35,0.83
O:COIN230331C00073000,2023-03-27,2023-03-31,COIN,C,73.0,596,0.46,0.16,7.99,NO,0.29,0.43,0.12,0.17,0.46,0.12,252,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.64,0.12,0.29,0.68
O:COIN230331C00074000,2023-03-27,2023-03-31,COIN,C,74.0,917,0.38,0.13,9.47,NO,0.28,0.41,0.1,0.15,0.45,0.1,286,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.7,0.1,0.28,0.67
O:COIN230331C00075000,2023-03-27,2023-03-31,COIN,C,75.0,4279,0.34,0.11,10.95,NO,0.22,0.33,0.08,0.12,0.36,0.08,895,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.73,0.08,0.22,0.53
O:COIN230331C00076000,2023-03-27,2023-03-31,COIN,C,76.0,1278,0.23,0.09,12.43,NO,0.18,0.26,0.07,0.11,0.28,0.07,523,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.76,0.07,0.18,0.41
O:COIN230331C00077000,2023-03-27,2023-03-31,COIN,C,77.0,571,0.32,0.07,13.91,NO,0.19,0.28,0.06,0.09,0.32,0.06,196,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.83,0.06,0.19,0.47
O:COIN230331C00078000,2023-03-27,2023-03-31,COIN,C,78.0,863,0.23,0.06,15.38,NO,0.14,0.21,0.05,0.07,0.23,0.05,134,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.84,0.05,0.14,0.34
O:COIN230331C00079000,2023-03-27,2023-03-31,COIN,C,79.0,582,0.16,0.06,16.86,NO,0.11,0.16,0.04,0.06,0.18,0.04,115,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.85,0.04,0.11,0.27
O:COIN230331C00080000,2023-03-27,2023-03-31,COIN,C,80.0,3018,0.14,0.05,18.34,NO,0.1,0.16,0.04,0.05,0.18,0.04,595,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.9,0.03,0.1,0.27
O:COIN230331C00081000,2023-03-27,2023-03-31,COIN,C,81.0,211,0.16,0.04,19.82,NO,0.09,0.14,0.03,0.04,0.16,0.03,105,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.94,0.03,0.09,0.24
O:COIN230331C00082000,2023-03-27,2023-03-31,COIN,C,82.0,315,0.12,0.04,21.3,NO,0.08,0.11,0.02,0.04,0.12,0.02,170,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.95,0.02,0.08,0.18
O:COIN230331C00083000,2023-03-27,2023-03-31,COIN,C,83.0,796,0.08,0.03,22.78,NO,0.06,0.09,0.02,0.03,0.1,0.02,98,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.96,0.02,0.06,0.15
O:COIN230331C00084000,2023-03-27,2023-03-31,COIN,C,84.0,576,0.08,0.02,24.26,NO,0.05,0.07,0.02,0.03,0.08,0.02,99,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,0.98,0.02,0.05,0.12
O:COIN230331C00085000,2023-03-27,2023-03-31,COIN,C,85.0,1933,0.12,0.02,25.74,NO,0.07,0.1,0.02,0.03,0.12,0.02,262,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.08,0.02,0.07,0.18
O:COIN230331C00086000,2023-03-27,2023-03-31,COIN,C,86.0,368,0.05,0.02,27.22,NO,0.03,0.05,0.02,0.02,0.05,0.02,82,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.02,0.01,0.03,0.07
O:COIN230331C00087000,2023-03-27,2023-03-31,COIN,C,87.0,170,0.05,0.02,28.7,NO,0.03,0.05,0.02,0.02,0.05,0.02,51,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.05,0.01,0.03,0.07
O:COIN230331C00088000,2023-03-27,2023-03-31,COIN,C,88.0,214,0.08,0.01,30.18,NO,0.05,0.07,0.01,0.01,0.08,0.01,39,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.15,0.01,0.05,0.12
O:COIN230331C00089000,2023-03-27,2023-03-31,COIN,C,89.0,230,0.04,0.01,31.66,NO,0.02,0.03,0.01,0.01,0.04,0.01,68,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.08,0.01,0.02,0.06
O:COIN230331C00090000,2023-03-27,2023-03-31,COIN,C,90.0,1915,0.05,0.01,33.14,NO,0.03,0.04,0.01,0.01,0.05,0.01,233,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.15,0.01,0.03,0.07
O:COIN230331C00091000,2023-03-27,2023-03-31,COIN,C,91.0,161,0.02,0.01,34.62,NO,0.02,0.03,0.01,0.01,0.03,0.01,46,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.13,0.0,0.02,0.04
O:COIN230331C00092000,2023-03-27,2023-03-31,COIN,C,92.0,118,0.02,0.01,36.09,NO,0.02,0.02,0.01,0.01,0.02,0.01,20,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.15,0.0,0.02,0.03
O:COIN230331C00093000,2023-03-27,2023-03-31,COIN,C,93.0,80,0.02,0.01,37.57,NO,0.02,0.02,0.01,0.01,0.02,0.01,30,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.18,0.0,0.02,0.03
O:COIN230331C00094000,2023-03-27,2023-03-31,COIN,C,94.0,27,0.02,0.01,39.05,NO,0.01,0.02,0.01,0.01,0.02,0.01,14,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.18,0.0,0.01,0.03
O:COIN230331C00095000,2023-03-27,2023-03-31,COIN,C,95.0,504,0.03,0.0,40.53,NO,0.02,0.03,0.0,0.01,0.03,0.0,75,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.27,0.0,0.02,0.04
O:COIN230331C00096000,2023-03-27,2023-03-31,COIN,C,96.0,51,0.02,0.0,42.01,NO,0.01,0.01,0.0,0.0,0.02,0.0,29,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.21,0.0,0.01,0.03
O:COIN230331C00097000,2023-03-27,2023-03-31,COIN,C,97.0,20,0.01,0.01,43.49,NO,0.01,0.01,0.01,0.01,0.01,0.01,5,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.24,0.0,0.01,0.01
O:COIN230331C00098000,2023-03-27,2023-03-31,COIN,C,98.0,48,0.0,0.0,44.97,NO,0.01,0.01,0.0,0.01,0.01,0.0,8,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.23,0.0,0.01,0.01
O:COIN230331C00099000,2023-03-27,2023-03-31,COIN,C,99.0,686,0.01,0.01,46.45,NO,0.01,0.01,0.0,0.0,0.01,0.0,47,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.29,0.0,0.01,0.01
O:COIN230331C00100000,2023-03-27,2023-03-31,COIN,C,100.0,919,0.02,0.0,47.93,NO,0.01,0.02,0.0,0.0,0.02,0.0,127,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.38,0.0,0.01,0.03
O:COIN230331C00101000,2023-03-27,2023-03-31,COIN,C,101.0,67,0.01,0.0,49.41,NO,0.01,0.01,0.0,0.01,0.01,0.0,12,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.35,0.0,0.01,0.01
O:COIN230331C00102000,2023-03-27,2023-03-31,COIN,C,102.0,33,0.01,0.0,50.89,NO,0.0,0.01,0.0,0.0,0.01,0.0,7,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.33,0.0,0.0,0.01
O:COIN230331C00103000,2023-03-27,2023-03-31,COIN,C,103.0,40,0.0,0.0,52.37,NO,0.0,0.01,0.0,0.0,0.0,0.0,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.32,0.0,0.0,0.0
O:COIN230331C00104000,2023-03-27,2023-03-31,COIN,C,104.0,71,0.0,0.0,53.85,NO,0.0,0.01,0.0,0.0,0.0,0.0,9,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.35,0.0,0.0,0.0
O:COIN230331C00105000,2023-03-27,2023-03-31,COIN,C,105.0,257,0.01,0.0,55.33,NO,0.01,0.01,0.0,0.0,0.01,0.0,31,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.44,0.0,0.01,0.01
O:COIN230331C00106000,2023-03-27,2023-03-31,COIN,C,106.0,59,0.01,0.0,56.8,NO,0.0,0.01,0.0,0.0,0.01,0.0,15,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.44,0.0,0.0,0.01
O:COIN230331C00107000,2023-03-27,2023-03-31,COIN,C,107.0,200,0.0,0.0,58.28,NO,0.0,0.01,0.0,0.0,0.0,0.0,29,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.43,0.0,0.0,0.0
O:COIN230331C00110000,2023-03-27,2023-03-31,COIN,C,110.0,376,0.0,0.0,62.72,NO,0.0,0.01,0.0,0.0,0.01,0.0,26,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.54,0.0,0.0,0.01
O:COIN230331C00115000,2023-03-27,2023-03-31,COIN,C,115.0,48,0.01,0.0,70.12,NO,0.01,0.01,0.0,0.0,0.01,0.0,13,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.7,0.0,0.01,0.01
O:COIN230331C00120000,2023-03-27,2023-03-31,COIN,C,120.0,4,0.0,0.0,77.51,NO,0.0,0.01,0.0,0.0,0.0,0.0,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.74,0.0,0.0,0.0
O:COIN230331C00130000,2023-03-27,2023-03-31,COIN,C,130.0,250,0.0,0.0,92.31,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,1.9,0.0,0.0,0.0
O:COIN230331C00150000,2023-03-27,2023-03-31,COIN,C,150.0,4,0.0,0.0,121.89,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1679889600000000000,4,67.2,62.54,67.6,60.51,67.6,67.57,68.57,68.57,0.02,2.27,0.0,0.0,0.0
O:COIN230406C00035000,2023-04-03,2023-04-06,COIN,C,35.0,3,8.02,8.02,-48.78,YES,8.02,11.73,8.02,11.73,8.02,8.02,1,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,8.02,11.74
O:COIN230406C00040000,2023-04-03,2023-04-06,COIN,C,40.0,5,6.45,6.45,-41.46,YES,6.45,9.44,6.45,9.44,6.45,6.45,1,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,6.45,9.44
O:COIN230406C00041000,2023-04-03,2023-04-06,COIN,C,41.0,4,5.99,5.5,-40.0,YES,5.74,8.41,5.5,8.05,5.99,5.5,4,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.74,8.77
O:COIN230406C00042000,2023-04-03,2023-04-06,COIN,C,42.0,2,5.74,5.74,-38.53,YES,5.74,8.4,5.74,8.4,5.74,5.74,1,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.74,8.4
O:COIN230406C00042500,2023-04-03,2023-04-06,COIN,C,42.5,4,6.24,5.15,-37.8,YES,5.69,8.33,5.15,7.54,6.24,5.15,2,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.69,9.13
O:COIN230406C00043500,2023-04-03,2023-04-06,COIN,C,43.5,5,5.12,5.12,-36.34,YES,5.12,7.5,5.12,7.5,5.12,5.12,2,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.12,7.49
O:COIN230406C00044000,2023-04-03,2023-04-06,COIN,C,44.0,5,5.86,5.24,-35.61,YES,5.55,8.12,5.24,7.67,5.86,5.24,5,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.55,8.58
O:COIN230406C00045000,2023-04-03,2023-04-06,COIN,C,45.0,40,5.12,5.2,-34.14,YES,5.16,7.56,5.12,7.5,5.2,5.12,12,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,5.16,7.61
O:COIN230406C00045500,2023-04-03,2023-04-06,COIN,C,45.5,4,4.34,4.44,-33.41,YES,4.39,6.42,4.34,6.35,4.44,4.34,2,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.39,6.5
O:COIN230406C00046000,2023-04-03,2023-04-06,COIN,C,46.0,6,4.98,4.75,-32.68,YES,4.86,7.12,4.75,6.95,4.98,4.75,4,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.86,7.29
O:COIN230406C00046500,2023-04-03,2023-04-06,COIN,C,46.5,2,4.62,4.62,-31.95,YES,4.62,6.77,4.62,6.77,4.62,4.62,2,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.62,6.76
O:COIN230406C00047000,2023-04-03,2023-04-06,COIN,C,47.0,6,5.11,4.5,-31.22,YES,4.81,7.03,4.5,6.59,5.11,4.5,5,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.81,7.48
O:COIN230406C00047500,2023-04-03,2023-04-06,COIN,C,47.5,4,4.53,4.38,-30.48,YES,4.45,6.51,4.38,6.4,4.53,4.38,3,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.45,6.63
O:COIN230406C00048000,2023-04-03,2023-04-06,COIN,C,48.0,4,4.58,3.88,-29.75,YES,4.23,6.19,3.88,5.67,4.58,3.88,4,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.23,6.7
O:COIN230406C00048500,2023-04-03,2023-04-06,COIN,C,48.5,6,3.89,3.75,-29.02,YES,3.82,5.59,3.75,5.49,3.89,3.75,4,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,3.82,5.69
O:COIN230406C00049000,2023-04-03,2023-04-06,COIN,C,49.0,1,4.01,4.01,-28.29,YES,4.01,5.87,4.01,5.87,4.01,4.01,1,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,4.01,5.87
O:COIN230406C00050000,2023-04-03,2023-04-06,COIN,C,50.0,32,4.38,3.48,-26.83,YES,3.82,5.59,3.26,4.77,4.38,3.26,14,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,3.82,6.41
O:COIN230406C00051000,2023-04-03,2023-04-06,COIN,C,51.0,5,3.75,3.14,-25.36,YES,3.44,5.04,3.14,4.59,3.75,3.14,4,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,3.44,5.49
O:COIN230406C00052000,2023-04-03,2023-04-06,COIN,C,52.0,2,3.28,3.04,-23.9,YES,3.16,4.62,3.04,4.45,3.28,3.04,2,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,3.16,4.8
O:COIN230406C00053000,2023-04-03,2023-04-06,COIN,C,53.0,1,2.8,2.8,-22.44,YES,2.8,4.1,2.8,4.1,2.8,2.8,1,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,2.8,4.1
O:COIN230406C00054000,2023-04-03,2023-04-06,COIN,C,54.0,30,3.53,2.48,-20.97,YES,2.96,4.33,2.39,3.49,3.53,2.39,6,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,2.96,5.17
O:COIN230406C00055000,2023-04-03,2023-04-06,COIN,C,55.0,41,2.65,2.24,-19.51,YES,2.45,3.59,2.24,3.28,2.66,2.24,12,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,2.45,3.89
O:COIN230406C00056000,2023-04-03,2023-04-06,COIN,C,56.0,35,2.09,2.01,-18.04,YES,2.01,2.94,1.93,2.83,2.09,1.93,6,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,2.01,3.06
O:COIN230406C00057000,2023-04-03,2023-04-06,COIN,C,57.0,15,2.5,1.65,-16.58,YES,2.08,3.04,1.65,2.41,2.5,1.65,11,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,2.08,3.66
O:COIN230406C00058000,2023-04-03,2023-04-06,COIN,C,58.0,48,1.88,1.6,-15.12,YES,1.72,2.52,1.47,2.15,1.98,1.47,18,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,1.72,2.9
O:COIN230406C00059000,2023-04-03,2023-04-06,COIN,C,59.0,79,2.24,1.29,-13.65,YES,1.76,2.57,1.27,1.87,2.24,1.27,25,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,1.76,3.28
O:COIN230406C00060000,2023-04-03,2023-04-06,COIN,C,60.0,278,1.88,1.18,-12.19,YES,1.6,2.34,1.06,1.55,2.14,1.06,107,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,1.6,3.13
O:COIN230406C00061000,2023-04-03,2023-04-06,COIN,C,61.0,122,1.8,1.02,-10.73,YES,1.36,1.99,0.92,1.35,1.8,0.92,48,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,1.36,2.63
O:COIN230406C00062000,2023-04-03,2023-04-06,COIN,C,62.0,324,1.62,0.82,-9.26,YES,1.26,1.85,0.75,1.1,1.78,0.75,85,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,1.26,2.61
O:COIN230406C00063000,2023-04-03,2023-04-06,COIN,C,63.0,1840,1.33,0.7,-7.8,YES,0.99,1.44,0.62,0.9,1.36,0.62,326,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,0.99,1.99
O:COIN230406C00064000,2023-04-03,2023-04-06,COIN,C,64.0,1767,1.2,0.6,-6.34,YES,0.91,1.34,0.5,0.74,1.32,0.5,522,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,0.91,1.93
O:COIN230406C00065000,2023-04-03,2023-04-06,COIN,C,65.0,4248,1.01,0.48,-4.87,YES,0.81,1.19,0.41,0.6,1.21,0.41,871,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,0.81,1.77
O:COIN230406C00066000,2023-04-03,2023-04-06,COIN,C,66.0,1846,0.9,0.39,-3.41,YES,0.65,0.96,0.32,0.47,0.99,0.32,603,1680494400000000000,3,66.01,63.61,68.33,62.7,68.33,61.44,62.74,62.74,0.02,,,0.65,1.45
