ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:CRWD190830C00080000,2019-08-26,2019-08-30,CRWD,C,80.0,15,8.7,8.7,780.67,NO,9.4,10.35,8.7,9.58,10.1,8.7,3,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,9.4,11.12
O:CRWD190830C00084000,2019-08-26,2019-08-30,CRWD,C,84.0,4,5.07,5.07,824.7,NO,5.07,5.58,5.07,5.58,5.07,5.07,1,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,5.07,5.58
O:CRWD190830C00085000,2019-08-26,2019-08-30,CRWD,C,85.0,1,4.9,4.9,835.71,NO,4.9,5.39,4.9,5.39,4.9,4.9,1,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,4.9,5.39
O:CRWD190830C00086000,2019-08-26,2019-08-30,CRWD,C,86.0,21,3.84,4.2,846.72,NO,4.14,4.55,3.84,4.23,4.43,3.84,4,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,4.14,4.88
O:CRWD190830C00087000,2019-08-26,2019-08-30,CRWD,C,87.0,70,3.06,4.0,857.73,NO,3.72,4.1,3.06,3.37,4.38,3.06,19,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,3.72,4.82
O:CRWD190830C00088000,2019-08-26,2019-08-30,CRWD,C,88.0,46,3.4,3.55,868.74,NO,3.16,3.48,2.63,2.9,3.7,2.63,19,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,3.16,4.07
O:CRWD190830C00089000,2019-08-26,2019-08-30,CRWD,C,89.0,32,2.6,3.1,879.74,NO,2.82,3.1,2.23,2.45,3.4,2.23,16,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.82,3.74
O:CRWD190830C00090000,2019-08-26,2019-08-30,CRWD,C,90.0,155,3.75,2.5,890.75,NO,2.84,3.13,1.94,2.14,3.75,1.94,28,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.84,4.13
O:CRWD190830C00090500,2019-08-26,2019-08-30,CRWD,C,90.5,131,3.6,2.25,896.26,NO,2.7,2.97,1.7,1.87,3.7,1.7,33,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.7,4.07
O:CRWD190830C00091000,2019-08-26,2019-08-30,CRWD,C,91.0,25,3.22,1.95,901.76,NO,2.42,2.67,1.55,1.71,3.3,1.55,14,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.42,3.63
O:CRWD190830C00091500,2019-08-26,2019-08-30,CRWD,C,91.5,5,2.95,1.75,907.27,NO,2.35,2.59,1.75,1.93,2.95,1.75,3,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.35,3.25
O:CRWD190830C00092000,2019-08-26,2019-08-30,CRWD,C,92.0,46,2.9,1.6,912.77,NO,2.06,2.27,1.22,1.34,2.9,1.22,25,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,2.06,3.19
O:CRWD190830C00092500,2019-08-26,2019-08-30,CRWD,C,92.5,67,2.6,1.85,918.27,NO,1.92,2.12,1.25,1.38,2.6,1.25,11,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.92,2.86
O:CRWD190830C00093000,2019-08-26,2019-08-30,CRWD,C,93.0,42,2.35,1.55,923.78,NO,1.8,1.98,1.25,1.38,2.35,1.25,10,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.8,2.59
O:CRWD190830C00093500,2019-08-26,2019-08-30,CRWD,C,93.5,48,2.0,1.33,929.28,NO,1.45,1.6,0.9,0.99,2.0,0.9,14,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.45,2.2
O:CRWD190830C00094000,2019-08-26,2019-08-30,CRWD,C,94.0,53,1.7,1.15,934.79,NO,1.27,1.4,0.8,0.88,1.75,0.8,10,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.27,1.93
O:CRWD190830C00094500,2019-08-26,2019-08-30,CRWD,C,94.5,55,1.5,1.05,940.29,NO,1.18,1.29,0.85,0.94,1.5,0.85,4,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.18,1.65
O:CRWD190830C00095000,2019-08-26,2019-08-30,CRWD,C,95.0,356,1.7,0.9,945.79,NO,1.18,1.3,0.62,0.68,1.75,0.62,55,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,1.18,1.93
O:CRWD190830C00095500,2019-08-26,2019-08-30,CRWD,C,95.5,11,0.9,0.6,951.3,NO,0.75,0.83,0.6,0.66,0.9,0.6,2,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.75,0.99
O:CRWD190830C00096000,2019-08-26,2019-08-30,CRWD,C,96.0,10,1.3,0.73,956.8,NO,0.9,0.99,0.5,0.55,1.3,0.5,6,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.9,1.43
O:CRWD190830C00096500,2019-08-26,2019-08-30,CRWD,C,96.5,1,0.65,0.65,962.31,NO,0.65,0.72,0.65,0.72,0.65,0.65,1,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.65,0.72
O:CRWD190830C00097000,2019-08-26,2019-08-30,CRWD,C,97.0,12,0.95,0.46,967.81,NO,0.68,0.74,0.4,0.44,0.95,0.4,4,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.68,1.05
O:CRWD190830C00097500,2019-08-26,2019-08-30,CRWD,C,97.5,16,0.36,0.45,973.32,NO,0.4,0.45,0.36,0.4,0.45,0.36,2,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.4,0.5
O:CRWD190830C00098000,2019-08-26,2019-08-30,CRWD,C,98.0,9,0.4,0.38,978.82,NO,0.39,0.43,0.38,0.42,0.4,0.38,3,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.39,0.44
O:CRWD190830C00098500,2019-08-26,2019-08-30,CRWD,C,98.5,28,0.75,0.38,984.32,NO,0.56,0.62,0.38,0.42,0.75,0.38,3,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.56,0.83
O:CRWD190830C00099000,2019-08-26,2019-08-30,CRWD,C,99.0,8,0.71,0.6,989.83,NO,0.66,0.72,0.6,0.66,0.71,0.6,2,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.66,0.78
O:CRWD190830C00099500,2019-08-26,2019-08-30,CRWD,C,99.5,7,0.65,0.26,995.33,NO,0.42,0.47,0.2,0.22,0.65,0.2,3,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.42,0.72
O:CRWD190830C00100000,2019-08-26,2019-08-30,CRWD,C,100.0,226,0.4,0.3,1000.84,NO,0.38,0.42,0.15,0.17,0.61,0.15,24,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.38,0.67
O:CRWD190830C00101000,2019-08-26,2019-08-30,CRWD,C,101.0,15,0.5,0.23,1011.85,NO,0.32,0.36,0.15,0.17,0.5,0.15,5,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.32,0.55
O:CRWD190830C00102000,2019-08-26,2019-08-30,CRWD,C,102.0,12,0.16,0.15,1022.85,NO,0.16,0.17,0.15,0.17,0.16,0.15,2,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.16,0.18
O:CRWD190830C00104000,2019-08-26,2019-08-30,CRWD,C,104.0,3,0.15,0.16,1044.87,NO,0.16,0.17,0.15,0.17,0.16,0.15,2,1566792000000000000,4,Weekly,90.24,88.88,90.84,86.13,90.84,81.28,84.94,84.94,0.0213,0.16,0.18
O:CRWD190913C00060000,2019-09-09,2019-09-13,CRWD,C,60.0,43,11.5,7.6,688.25,NO,8.5,11.17,5.5,7.23,11.5,5.5,9,1568001600000000000,4,Weekly,76.1,67.1,76.12,64.34,76.12,64.86,70.31,70.31,0.0204,8.5,15.11
O:CRWD190913C00062000,2019-09-09,2019-09-13,CRWD,C,62.0,181,9.8,4.6,714.52,NO,7.06,9.28,4.32,5.68,9.8,4.32,10,1568001600000000000,4,Weekly,76.1,67.1,76.12,64.34,76.12,64.86,70.31,70.31,0.0204,7.06,12.87
