Date,Close/Last,Volume,Open,High,Low
01/02/2026,248.78,40007650,247.63,249.09,245.86
12/31/2025,246.16,35351970,248.18,248.28,246.01
12/30/2025,248.03,22123640,249.97,250.15,247.95
12/29/2025,249.88,25218780,250.26,251.50,249.35
12/26/2025,251.42,17429950,252.58,252.75,250.395
12/24/2025,252.71,12102970,251.97,252.86,251.12
12/23/2025,252.08,24973500,252.42,253.22,251.46
12/22/2025,253.58,40497270,252.28,255.115,252.20
12/19/2025,250.79,43610400,249.28,251.3999,249.06
12/18/2025,248.71,39067970,250.18,251.355,248.21
12/17/2025,247.24,38132440,250.37,252.16,246.695
12/16/2025,249.90,43115260,250.34,252.16,248.47
12/15/2025,251.93,43120090,255.545,255.685,251.74
12/12/2025,253.85,57657740,257.95,258.20,253.44
12/11/2025,257.80,41345160,254.64,258.01,254.32
12/10/2025,254.81,51105180,250.90,256.565,250.54
12/09/2025,251.39,30170110,250.25,252.95,250.10
12/08/2025,250.87,29100030,252.70,252.77,250.18
12/05/2025,250.77,36956620,251.485,252.66,250.275
12/04/2025,251.82,40245800,248.97,252.66,248.54
12/03/2025,249.63,32846270,245.97,249.835,245.48
12/02/2025,245.17,31918470,247.37,247.37,245.12
12/01/2025,245.62,36919960,245.57,247.685,245.335
11/28/2025,248.75,18911810,248.01,248.81,247.07
11/26/2025,247.30,34636590,245.05,248.825,244.77
11/25/2025,245.13,46160790,240.74,245.55,240.04
11/24/2025,239.90,36135320,235.96,240.385,235.48
11/21/2025,235.60,99504110,229.96,237.11,229.58
11/20/2025,229.11,95483020,237.24,239.10,228.90
11/19/2025,233.43,57280550,233.80,236.37,232.43
11/18/2025,233.47,63092500,231.31,235.08,230.955
11/17/2025,232.76,55765900,236.46,237.84,231.755
11/14/2025,237.48,58344440,233.34,238.725,233.27
11/13/2025,236.79,65709950,241.84,242.68,235.84
11/12/2025,243.64,34543230,244.84,246.375,243.33
11/11/2025,244.24,27357870,243.37,244.74,242.52
11/10/2025,244.03,31238020,245.01,245.24,242.25
11/07/2025,241.61,54978870,238.41,241.66,236.2744
11/06/2025,240.35,40601200,244.26,244.785,240.00
11/05/2025,244.68,38229170,241.955,245.7297,241.64
11/04/2025,241.20,34468700,241.79,244.06,240.995
11/03/2025,245.44,28887900,246.17,246.26,242.485
10/31/2025,246.23,37214670,244.99,246.79,243.69
10/30/2025,244.85,44538750,245.27,248.14,244.63
10/29/2025,246.84,55951800,248.84,251.14,244.69
10/28/2025,248.96,28075890,249.55,250.90,248.11
10/27/2025,250.30,31798150,251.78,252.21,249.50
