ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:AMAT180112C00045000,2018-01-08,2018-01-12,AMAT,C,450.0,8,10.0,11.14,697.17,NO,10.69,18.94,10.0,17.71,11.38,10.0,4,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,10.69,20.16
O:AMAT180112C00048000,2018-01-08,2018-01-12,AMAT,C,480.0,4,8.26,8.26,750.31,NO,8.26,14.63,8.26,14.63,8.26,8.26,1,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,8.26,14.63
O:AMAT180112C00050000,2018-01-08,2018-01-12,AMAT,C,500.0,15,5.05,5.9,785.74,NO,5.54,9.82,5.05,8.95,6.04,5.05,6,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,5.54,10.7
O:AMAT180112C00051000,2018-01-08,2018-01-12,AMAT,C,510.0,19,5.04,5.22,803.45,NO,5.17,9.16,5.04,8.93,5.3,5.04,4,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,5.17,9.39
O:AMAT180112C00052000,2018-01-08,2018-01-12,AMAT,C,520.0,36,3.65,4.33,821.17,NO,4.03,7.13,3.65,6.47,4.4,3.65,15,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,4.03,7.79
O:AMAT180112C00052500,2018-01-08,2018-01-12,AMAT,C,525.0,1,3.45,3.45,830.03,NO,3.45,6.11,3.45,6.11,3.45,3.45,1,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,3.45,6.11
O:AMAT180112C00053000,2018-01-08,2018-01-12,AMAT,C,530.0,29,2.2,3.3,838.88,NO,2.79,4.94,2.2,3.9,3.38,2.2,6,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,2.79,5.99
O:AMAT180112C00053500,2018-01-08,2018-01-12,AMAT,C,535.0,16,2.14,2.9,847.74,NO,2.48,4.39,2.06,3.65,2.9,2.06,4,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,2.48,5.14
O:AMAT180112C00054000,2018-01-08,2018-01-12,AMAT,C,540.0,134,1.65,2.31,856.6,NO,2.0,3.53,1.48,2.62,2.51,1.48,19,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,2.0,4.45
O:AMAT180112C00054500,2018-01-08,2018-01-12,AMAT,C,545.0,176,1.15,2.05,865.46,NO,1.6,2.83,1.15,2.04,2.05,1.15,31,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,1.6,3.63
O:AMAT180112C00055000,2018-01-08,2018-01-12,AMAT,C,550.0,442,0.75,1.26,874.31,NO,1.22,2.15,0.75,1.33,1.68,0.75,54,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,1.22,2.98
O:AMAT180112C00055500,2018-01-08,2018-01-12,AMAT,C,555.0,506,0.48,0.94,883.17,NO,0.88,1.56,0.48,0.85,1.28,0.48,78,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.88,2.27
O:AMAT180112C00056000,2018-01-08,2018-01-12,AMAT,C,560.0,545,0.31,0.65,892.03,NO,0.64,1.14,0.31,0.55,0.98,0.31,82,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.64,1.74
O:AMAT180112C00056500,2018-01-08,2018-01-12,AMAT,C,565.0,682,0.27,0.45,900.89,NO,0.49,0.87,0.27,0.48,0.71,0.27,98,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.49,1.26
O:AMAT180112C00057000,2018-01-08,2018-01-12,AMAT,C,570.0,622,0.2,0.32,909.74,NO,0.35,0.62,0.2,0.35,0.5,0.2,76,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.35,0.89
O:AMAT180112C00057500,2018-01-08,2018-01-12,AMAT,C,575.0,832,0.15,0.3,918.6,NO,0.24,0.43,0.15,0.27,0.34,0.15,55,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.24,0.6
O:AMAT180112C00058000,2018-01-08,2018-01-12,AMAT,C,580.0,163,0.12,0.18,927.46,NO,0.17,0.3,0.12,0.21,0.22,0.12,18,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.17,0.39
O:AMAT180112C00058500,2018-01-08,2018-01-12,AMAT,C,585.0,22,0.14,0.1,936.32,NO,0.12,0.21,0.1,0.18,0.14,0.1,3,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.12,0.25
O:AMAT180112C00059000,2018-01-08,2018-01-12,AMAT,C,590.0,2,0.08,0.08,945.17,NO,0.08,0.14,0.08,0.14,0.08,0.08,1,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.08,0.14
O:AMAT180112C00059500,2018-01-08,2018-01-12,AMAT,C,595.0,22,0.05,0.05,954.03,NO,0.05,0.09,0.05,0.09,0.05,0.05,1,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.05,0.09
O:AMAT180112C00060000,2018-01-08,2018-01-12,AMAT,C,600.0,3,0.05,0.05,962.89,NO,0.05,0.09,0.05,0.09,0.05,0.05,1,1515387600000000000,4,Weekly,55.01,55.92,56.45,54.97,56.45,53.45,54.0,54.0,0.0141,0.05,0.09
O:AMAT180126C00044000,2018-01-22,2018-01-26,AMAT,C,440.0,1,13.4,13.4,664.82,NO,13.4,23.29,13.4,23.29,13.4,13.4,1,1516597200000000000,4,Weekly,57.47,57.46,57.53,56.87,57.53,57.12,57.12,57.12,0.0141,13.4,23.29
O:AMAT180126C00048000,2018-01-22,2018-01-26,AMAT,C,480.0,5,9.2,9.2,734.35,NO,9.2,15.99,9.2,15.99,9.2,9.2,1,1516597200000000000,4,Weekly,57.47,57.46,57.53,56.87,57.53,57.12,57.12,57.12,0.0141,9.2,15.99
O:AMAT180126C00050000,2018-01-22,2018-01-26,AMAT,C,500.0,1,7.21,7.21,769.11,NO,7.21,12.53,7.21,12.53,7.21,7.21,1,1516597200000000000,4,Weekly,57.47,57.46,57.53,56.87,57.53,57.12,57.12,57.12,0.0141,7.21,12.53
