ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:AMAT160108C00018000,2016-01-04,2016-01-08,AMAT,C,180.0,21,0.45,0.46,0.46,0.45,2,1451883600000000000,4,Weekly
O:AMAT160108C00018500,2016-01-04,2016-01-08,AMAT,C,185.0,158,0.21,0.16,0.22,0.16,13,1451883600000000000,4,Weekly
O:AMAT160108C00020000,2016-01-04,2016-01-08,AMAT,C,200.0,1,0.02,0.02,0.02,0.02,1,1451883600000000000,4,Weekly
O:AMAT160108P00018000,2016-01-04,2016-01-08,AMAT,P,180.0,294,0.16,0.15,0.17,0.12,11,1451883600000000000,4,Weekly
O:AMAT160108P00018500,2016-01-04,2016-01-08,AMAT,P,185.0,105,0.37,0.3,0.37,0.3,2,1451883600000000000,4,Weekly
O:AMAT160108P00019000,2016-01-04,2016-01-08,AMAT,P,190.0,2,0.68,0.68,0.68,0.68,1,1451883600000000000,4,Weekly
O:AMAT160108P00019500,2016-01-04,2016-01-08,AMAT,P,195.0,12,1.21,1.12,1.21,1.12,3,1451883600000000000,4,Weekly
O:AMAT160108P00020000,2016-01-04,2016-01-08,AMAT,P,200.0,5,1.63,1.63,1.63,1.63,1,1451883600000000000,4,Weekly
O:AMAT160129C00017000,2016-01-25,2016-01-29,AMAT,C,170.0,205,0.39,0.25,0.39,0.25,13,1453698000000000000,4,Weekly
O:AMAT160129C00017500,2016-01-25,2016-01-29,AMAT,C,175.0,48,0.1,0.09,0.11,0.09,5,1453698000000000000,4,Weekly
O:AMAT160129C00018000,2016-01-25,2016-01-29,AMAT,C,180.0,10,0.04,0.04,0.04,0.04,1,1453698000000000000,4,Weekly
O:AMAT160129C00019000,2016-01-25,2016-01-29,AMAT,C,190.0,1,0.01,0.01,0.01,0.01,1,1453698000000000000,4,Weekly
O:AMAT160129C00019500,2016-01-25,2016-01-29,AMAT,C,195.0,1,0.01,0.01,0.01,0.01,1,1453698000000000000,4,Weekly
O:AMAT160129P00016000,2016-01-25,2016-01-29,AMAT,P,160.0,1,0.04,0.04,0.04,0.04,1,1453698000000000000,4,Weekly
O:AMAT160129P00016500,2016-01-25,2016-01-29,AMAT,P,165.0,45,0.13,0.12,0.13,0.12,7,1453698000000000000,4,Weekly
O:AMAT160129P00017000,2016-01-25,2016-01-29,AMAT,P,170.0,33,0.25,0.32,0.32,0.23,9,1453698000000000000,4,Weekly
O:AMAT160129P00018000,2016-01-25,2016-01-29,AMAT,P,180.0,2,0.87,0.87,0.87,0.87,1,1453698000000000000,4,Weekly
O:AMAT160205C00018000,2016-02-01,2016-02-05,AMAT,C,180.0,2,0.15,0.15,0.15,0.15,1,1454302800000000000,4,Weekly
O:AMAT160205P00017000,2016-02-01,2016-02-05,AMAT,P,170.0,10,0.06,0.06,0.06,0.06,1,1454302800000000000,4,Weekly
O:AMAT160205P00017500,2016-02-01,2016-02-05,AMAT,P,175.0,10,0.21,0.21,0.21,0.21,1,1454302800000000000,4,Weekly
O:AMAT160212C00016000,2016-02-08,2016-02-12,AMAT,C,160.0,341,0.42,0.34,0.42,0.32,40,1454907600000000000,4,Weekly
O:AMAT160212C00016500,2016-02-08,2016-02-12,AMAT,C,165.0,329,0.24,0.15,0.24,0.11,14,1454907600000000000,4,Weekly
O:AMAT160212C00017000,2016-02-08,2016-02-12,AMAT,C,170.0,16,0.06,0.07,0.07,0.06,2,1454907600000000000,4,Weekly
O:AMAT160212C00018000,2016-02-08,2016-02-12,AMAT,C,180.0,15,0.03,0.01,0.03,0.01,3,1454907600000000000,4,Weekly
O:AMAT160212P00015500,2016-02-08,2016-02-12,AMAT,P,155.0,41,0.08,0.11,0.11,0.08,2,1454907600000000000,4,Weekly
O:AMAT160212P00016000,2016-02-08,2016-02-12,AMAT,P,160.0,244,0.21,0.29,0.29,0.2,13,1454907600000000000,4,Weekly
O:AMAT160212P00017000,2016-02-08,2016-02-12,AMAT,P,170.0,14,0.67,0.88,0.93,0.67,3,1454907600000000000,4,Weekly
O:AMAT160226C00016000,2016-02-22,2016-02-26,AMAT,C,160.0,5,2.57,2.57,2.57,2.57,1,1456117200000000000,4,Weekly
O:AMAT160226C00017000,2016-02-22,2016-02-26,AMAT,C,170.0,199,1.55,1.6,1.65,1.55,11,1456117200000000000,4,Weekly
O:AMAT160226C00017500,2016-02-22,2016-02-26,AMAT,C,175.0,10,1.25,1.1,1.25,1.08,3,1456117200000000000,4,Weekly
O:AMAT160226C00018000,2016-02-22,2016-02-26,AMAT,C,180.0,76,0.78,0.5,0.78,0.42,9,1456117200000000000,4,Weekly
O:AMAT160226C00018500,2016-02-22,2016-02-26,AMAT,C,185.0,81,0.32,0.27,0.32,0.24,10,1456117200000000000,4,Weekly
O:AMAT160226C00019000,2016-02-22,2016-02-26,AMAT,C,190.0,62,0.11,0.06,0.11,0.06,4,1456117200000000000,4,Weekly
O:AMAT160226C00019500,2016-02-22,2016-02-26,AMAT,C,195.0,11,0.02,0.02,0.02,0.02,1,1456117200000000000,4,Weekly
O:AMAT160226P00015500,2016-02-22,2016-02-26,AMAT,P,155.0,2,0.03,0.03,0.03,0.03,1,1456117200000000000,4,Weekly
O:AMAT160226P00016500,2016-02-22,2016-02-26,AMAT,P,165.0,4,0.03,0.03,0.03,0.03,1,1456117200000000000,4,Weekly
O:AMAT160226P00018000,2016-02-22,2016-02-26,AMAT,P,180.0,164,0.1,0.11,0.12,0.1,8,1456117200000000000,4,Weekly
O:AMAT160226P00018500,2016-02-22,2016-02-26,AMAT,P,185.0,45,0.25,0.28,0.3,0.25,6,1456117200000000000,4,Weekly
O:AMAT160226P00019000,2016-02-22,2016-02-26,AMAT,P,190.0,3,0.62,0.62,0.62,0.62,2,1456117200000000000,4,Weekly
O:AMAT160304C00016500,2016-02-29,2016-03-04,AMAT,C,165.0,2,2.6,2.6,2.6,2.6,1,1456722000000000000,4,Weekly
O:AMAT160304C00017000,2016-02-29,2016-03-04,AMAT,C,170.0,5,2.22,2.22,2.22,2.22,1,1456722000000000000,4,Weekly
O:AMAT160304C00018000,2016-02-29,2016-03-04,AMAT,C,180.0,38,1.13,1.0,1.15,1.0,10,1456722000000000000,4,Weekly
O:AMAT160304C00019000,2016-02-29,2016-03-04,AMAT,C,190.0,11,0.37,0.25,0.37,0.25,2,1456722000000000000,4,Weekly
O:AMAT160304C00019500,2016-02-29,2016-03-04,AMAT,C,195.0,10,0.09,0.09,0.09,0.09,2,1456722000000000000,4,Weekly
O:AMAT160304P00018000,2016-02-29,2016-03-04,AMAT,P,180.0,15,0.04,0.04,0.04,0.04,1,1456722000000000000,4,Weekly
O:AMAT160304P00019000,2016-02-29,2016-03-04,AMAT,P,190.0,20,0.23,0.29,0.29,0.23,8,1456722000000000000,4,Weekly
