ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:AAPL190111C00100000,2019-01-07,2019-01-11,AAPL,C,6.67,1,11.78,11.78,-32.81,YES,11.78,31.66,11.78,31.65,11.78,11.78,1,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,11.78,31.65
O:AAPL190111C00123000,2019-01-07,2019-01-11,AAPL,C,8.2,1,6.04,6.04,-17.36,YES,6.04,16.23,6.04,16.23,6.04,6.04,1,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,6.04,16.23
O:AAPL190111C00130000,2019-01-07,2019-01-11,AAPL,C,8.67,12,4.08,4.28,-12.66,YES,4.18,11.23,4.08,10.95,4.28,4.08,2,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,4.18,11.49
O:AAPL190111C00132000,2019-01-07,2019-01-11,AAPL,C,8.8,12,4.12,4.06,-11.31,YES,4.08,10.96,4.04,10.85,4.12,4.04,7,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,4.08,11.09
O:AAPL190111C00134000,2019-01-07,2019-01-11,AAPL,C,8.93,3,3.65,3.31,-9.97,YES,3.48,9.35,3.31,8.9,3.65,3.31,2,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,3.48,9.81
O:AAPL190111C00135000,2019-01-07,2019-01-11,AAPL,C,9.0,46,2.96,2.9,-9.3,YES,3.01,8.09,2.9,7.79,3.12,2.9,9,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,3.01,8.4
O:AAPL190111C00136000,2019-01-07,2019-01-11,AAPL,C,9.07,79,2.84,2.66,-8.63,YES,2.79,7.5,2.66,7.16,2.92,2.66,15,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,2.79,7.86
O:AAPL190111C00137000,2019-01-07,2019-01-11,AAPL,C,9.13,34,2.72,2.5,-7.95,YES,2.67,7.18,2.5,6.72,2.84,2.5,13,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,2.67,7.63
O:AAPL190111C00138000,2019-01-07,2019-01-11,AAPL,C,9.2,189,2.38,2.54,-7.28,YES,2.4,6.45,2.19,5.88,2.6,2.19,29,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,2.4,6.99
O:AAPL190111C00139000,2019-01-07,2019-01-11,AAPL,C,9.27,356,2.19,2.04,-6.61,YES,2.17,5.83,1.95,5.24,2.39,1.95,31,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,2.17,6.42
O:AAPL190111C00140000,2019-01-07,2019-01-11,AAPL,C,9.33,1955,2.44,2.06,-5.94,YES,2.07,5.56,1.7,4.58,2.44,1.7,176,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,2.07,6.55
O:AAPL190111C00141000,2019-01-07,2019-01-11,AAPL,C,9.4,659,1.72,1.84,-5.27,YES,1.72,4.62,1.5,4.03,1.95,1.5,94,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,1.72,5.24
O:AAPL190111C00142000,2019-01-07,2019-01-11,AAPL,C,9.47,1408,1.69,1.62,-4.6,YES,1.58,4.25,1.32,3.56,1.85,1.32,142,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,1.58,4.97
O:AAPL190111C00143000,2019-01-07,2019-01-11,AAPL,C,9.53,3712,1.51,1.42,-3.92,YES,1.38,3.71,1.15,3.09,1.62,1.15,210,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,,,1.38,4.37
O:AAPL190111C00144000,2019-01-07,2019-01-11,AAPL,C,9.6,988,1.39,1.22,-3.25,YES,1.21,3.25,0.98,2.62,1.44,0.98,218,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,0.0,1.0,1.21,3.86
O:AAPL190111C00145000,2019-01-07,2019-01-11,AAPL,C,9.67,3182,1.25,1.06,-2.58,YES,1.03,2.77,0.82,2.22,1.25,0.82,670,1546837200000000000,4,Weekly,37.17,36.98,37.21,36.48,37.21,38.07,38.42,38.42,0.02,0.23,0.86,1.03,3.36
