ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:IWM190111C00123000,2019-01-07,2019-01-11,IWM,C,123.0,5.0,16.82,16.69,-11.88,YES,16.439999999999998,11.71,16.06,11.44,16.82,16.06,4.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.6017,0.9762,16.439999999999998,11.98
O:IWM190111C00125000,2019-01-07,2019-01-11,IWM,C,125.0,7.0,12.7,12.7,-10.45,YES,12.7,9.05,12.7,9.05,12.7,12.7,2.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,12.7,9.05
O:IWM190111C00126000,2019-01-07,2019-01-11,IWM,C,126.0,15.0,12.76,12.76,-9.74,YES,12.76,9.09,12.76,9.09,12.76,12.76,1.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,12.76,9.09
O:IWM190111C00126500,2019-01-07,2019-01-11,IWM,C,126.5,2.0,12.44,12.44,-9.38,YES,12.44,8.86,12.44,8.86,12.44,12.44,1.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,12.44,8.86
O:IWM190111C00127000,2019-01-07,2019-01-11,IWM,C,127.0,5.0,12.68,12.68,-9.02,YES,12.68,9.03,12.68,9.03,12.68,12.68,1.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.4567,0.9749,12.68,9.03
O:IWM190111C00128000,2019-01-07,2019-01-11,IWM,C,128.0,76.0,11.75,11.81,-8.3,YES,11.78,8.39,11.75,8.37,11.81,11.75,2.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.5301,0.9381,11.78,8.41
O:IWM190111C00128500,2019-01-07,2019-01-11,IWM,C,128.5,7.0,11.18,10.98,-7.94,YES,11.125,7.93,10.98,7.82,11.27,10.98,4.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,11.125,8.03
O:IWM190111C00129000,2019-01-07,2019-01-11,IWM,C,129.0,40.0,9.32,10.4,-7.59,YES,10.26,7.31,9.28,6.61,11.24,9.28,24.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,10.26,8.01
O:IWM190111C00129500,2019-01-07,2019-01-11,IWM,C,129.5,9.0,8.85,9.78,-7.23,YES,9.4,6.7,8.85,6.3,9.95,8.85,8.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,9.4,7.09
O:IWM190111C00130000,2019-01-07,2019-01-11,IWM,C,130.0,73.0,7.5,9.44,-6.87,YES,8.765,6.24,7.4,5.27,10.13,7.4,51.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,8.765,7.22
O:IWM190111C00130500,2019-01-07,2019-01-11,IWM,C,130.5,8.0,8.04,8.7,-6.51,YES,8.37,5.96,8.04,5.73,8.7,8.04,5.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,8.37,6.2
O:IWM190111C00131000,2019-01-07,2019-01-11,IWM,C,131.0,26.0,8.17,8.53,-6.15,YES,8.77,6.25,8.17,5.82,9.37,8.17,14.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,8.77,6.68
O:IWM190111C00131500,2019-01-07,2019-01-11,IWM,C,131.5,5.0,6.13,7.69,-5.8,YES,6.91,4.92,6.13,4.37,7.69,6.13,3.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,6.91,5.48
O:IWM190111C00132000,2019-01-07,2019-01-11,IWM,C,132.0,18.0,5.63,7.77,-5.44,YES,6.574999999999999,4.68,5.38,3.83,7.77,5.38,10.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.3557,0.9319,6.574999999999999,5.54
O:IWM190111C00132500,2019-01-07,2019-01-11,IWM,C,132.5,12.0,7.26,7.95,-5.08,YES,7.605,5.42,7.26,5.17,7.95,7.26,5.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.564,0.8045,7.605,5.66
O:IWM190111C00133000,2019-01-07,2019-01-11,IWM,C,133.0,151.0,4.8,7.24,-4.72,YES,6.02,4.29,4.8,3.42,7.24,4.8,19.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.4825,0.8257,6.02,5.16
O:IWM190111C00133500,2019-01-07,2019-01-11,IWM,C,133.5,94.0,3.9,6.31,-4.36,YES,5.29,3.77,3.9,2.78,6.68,3.9,15.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,0.3172,0.909,5.29,4.76
O:IWM190111C00134000,2019-01-07,2019-01-11,IWM,C,134.0,65.0,3.99,5.25,-4.0,YES,5.235,3.73,3.99,2.84,6.48,3.99,23.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,5.235,4.62
O:IWM190111C00134500,2019-01-07,2019-01-11,IWM,C,134.5,54.0,4.39,5.0,-3.65,YES,5.085,3.62,4.39,3.13,5.78,4.39,9.0,1546837200000000000,4.0,Weekly,137.26,139.59,140.37,136.74,140.37,143.68,143.99,143.99,0.024,,,5.085,4.12
