ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:COST170113C00150000,2017-01-09,2017-01-13,COST,C,150.0,2,12.0,12.0,-7.68,YES,12.0,7.39,12.0,7.39,12.0,12.0,1,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,12.0,7.39
O:COST170113C00152500,2017-01-09,2017-01-13,COST,C,152.5,20,8.65,8.57,-6.14,YES,8.6,5.3,8.56,5.27,8.65,8.56,3,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,8.6,5.32
O:COST170113C00155000,2017-01-09,2017-01-13,COST,C,155.0,29,6.5,6.23,-4.6,YES,6.45,3.97,6.2,3.82,6.7,6.2,5,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,6.45,4.12
O:COST170113C00157500,2017-01-09,2017-01-13,COST,C,157.5,4,4.91,3.96,-3.06,YES,4.28,2.63,3.65,2.25,4.91,3.65,4,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,4.28,3.02
O:COST170113C00160000,2017-01-09,2017-01-13,COST,C,160.0,11,2.69,1.9,-1.53,YES,2.3,1.41,1.9,1.17,2.69,1.9,4,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,2.3,1.66
O:COST170113C00162500,2017-01-09,2017-01-13,COST,C,162.5,350,1.18,0.63,0.01,NO,0.92,0.56,0.63,0.39,1.2,0.63,53,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,0.92,0.74
O:COST170113C00165000,2017-01-09,2017-01-13,COST,C,165.0,508,0.34,0.18,1.55,NO,0.28,0.17,0.18,0.11,0.37,0.18,8,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,0.28,0.23
O:COST170113C00167500,2017-01-09,2017-01-13,COST,C,167.5,514,0.11,0.07,3.09,NO,0.08,0.05,0.05,0.03,0.11,0.05,3,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,0.08,0.07
O:COST170113C00170000,2017-01-09,2017-01-13,COST,C,170.0,7,0.05,0.05,4.63,NO,0.05,0.03,0.05,0.03,0.05,0.05,2,1483938000000000000,4,Weekly,162.33,160.97,162.48,160.72,162.48,161.86,162.13,162.13,0.0065,0.05,0.03
O:COST170127C00149000,2017-01-23,2017-01-27,COST,C,149.0,2,15.13,15.13,-9.34,YES,15.13,9.21,15.13,9.21,15.13,15.13,1,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,15.13,9.21
O:COST170127C00150000,2017-01-23,2017-01-27,COST,C,150.0,5,14.0,14.0,-8.73,YES,14.0,8.52,14.0,8.52,14.0,14.0,1,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,14.0,8.52
O:COST170127C00152500,2017-01-23,2017-01-27,COST,C,152.5,6,11.59,11.59,-7.21,YES,11.59,7.05,11.59,7.05,11.59,11.59,1,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,11.59,7.05
O:COST170127C00155000,2017-01-23,2017-01-27,COST,C,155.0,2,9.12,9.12,-5.69,YES,9.12,5.55,9.12,5.55,9.12,9.12,1,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,9.12,5.55
O:COST170127C00157500,2017-01-23,2017-01-27,COST,C,157.5,1,5.75,5.75,-4.17,YES,5.75,3.5,5.75,3.5,5.75,5.75,1,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,5.75,3.5
O:COST170127C00160000,2017-01-23,2017-01-27,COST,C,160.0,51,3.95,3.2,-2.65,YES,3.54,2.16,3.14,1.91,3.95,3.14,11,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,3.54,2.4
O:COST170127C00162500,2017-01-23,2017-01-27,COST,C,162.5,138,2.0,1.47,-1.13,YES,1.62,0.99,1.25,0.76,2.0,1.25,23,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,1.62,1.22
O:COST170127C00165000,2017-01-23,2017-01-27,COST,C,165.0,480,0.66,0.36,0.4,NO,0.56,0.34,0.28,0.17,0.85,0.28,79,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,0.56,0.52
O:COST170127C00167500,2017-01-23,2017-01-27,COST,C,167.5,145,0.15,0.08,1.92,NO,0.1,0.06,0.05,0.03,0.15,0.05,15,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,0.1,0.09
O:COST170127C00170000,2017-01-23,2017-01-27,COST,C,170.0,50,0.19,0.2,3.44,NO,0.2,0.12,0.19,0.12,0.2,0.19,2,1485147600000000000,4,Weekly,164.05,163.01,164.35,162.17,164.35,162.06,164.58,164.58,0.0065,0.2,0.12
O:COST170203C00160000,2017-01-30,2017-02-03,COST,C,160.0,148,2.57,3.63,-2.01,YES,2.81,1.72,1.99,1.22,3.63,1.99,36,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,2.81,2.22
O:COST170203C00162500,2017-01-30,2017-02-03,COST,C,162.5,1276,1.15,1.81,-0.48,YES,1.52,0.93,0.86,0.53,2.17,0.86,124,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,1.52,1.33
O:COST170203C00165000,2017-01-30,2017-02-03,COST,C,165.0,273,0.38,0.64,1.05,NO,0.44,0.27,0.24,0.15,0.65,0.24,49,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,0.44,0.4
O:COST170203C00167500,2017-01-30,2017-02-03,COST,C,167.5,275,0.11,0.17,2.58,NO,0.13,0.08,0.09,0.06,0.17,0.09,42,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,0.13,0.1
O:COST170203C00170000,2017-01-30,2017-02-03,COST,C,170.0,73,0.03,0.03,4.11,NO,0.04,0.02,0.03,0.02,0.05,0.03,8,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,0.04,0.03
O:COST170203C00172500,2017-01-30,2017-02-03,COST,C,172.5,5,0.02,0.02,5.64,NO,0.02,0.01,0.02,0.01,0.02,0.02,1,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,0.02,0.01
O:COST170203C00175000,2017-01-30,2017-02-03,COST,C,175.0,2,0.02,0.02,7.17,NO,0.02,0.01,0.02,0.01,0.02,0.02,1,1485752400000000000,4,Weekly,162.03,163.25,163.29,160.6,163.29,168.32,168.84,168.84,0.0065,0.02,0.01
O:COST170210C00157500,2017-02-06,2017-02-10,COST,C,157.5,2,10.14,10.42,-6.35,YES,10.28,6.11,10.14,6.03,10.42,10.14,2,1486357200000000000,4,Weekly,168.18,167.03,168.18,166.71,168.18,172.0,172.27,172.27,0.0066,10.28,6.2
O:COST170210C00160000,2017-02-06,2017-02-10,COST,C,160.0,2,7.75,7.75,-4.86,YES,7.75,4.61,7.75,4.61,7.75,7.75,1,1486357200000000000,4,Weekly,168.18,167.03,168.18,166.71,168.18,172.0,172.27,172.27,0.0066,7.75,4.61
O:COST170210C00162500,2017-02-06,2017-02-10,COST,C,162.5,10,5.12,4.9,-3.38,YES,5.09,3.03,4.9,2.91,5.28,4.9,3,1486357200000000000,4,Weekly,168.18,167.03,168.18,166.71,168.18,172.0,172.27,172.27,0.0066,5.09,3.14
O:COST170210C00165000,2017-02-06,2017-02-10,COST,C,165.0,181,2.97,2.59,-1.89,YES,2.74,1.63,2.5,1.49,2.97,2.5,26,1486357200000000000,4,Weekly,168.18,167.03,168.18,166.71,168.18,172.0,172.27,172.27,0.0066,2.74,1.77
