ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:AMZN220218C01800000,2022-01-19,2022-02-18,AMZN,C,900.0,2,1378.98,1379.05,475.82,NO,1379.05,882.32,1378.98,882.27,1379.05,1378.98,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02080000,2022-01-19,2022-02-18,AMZN,C,1040.0,1,1088.9,1088.9,565.39,NO,1088.9,696.68,1088.9,696.68,1088.9,1088.9,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02400000,2022-01-19,2022-02-18,AMZN,C,1200.0,1,763.35,763.35,667.76,NO,763.35,488.39,763.35,488.39,763.35,763.35,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02420000,2022-01-19,2022-02-18,AMZN,C,1210.0,1,760.0,760.0,674.16,NO,760.0,486.25,760.0,486.25,760.0,760.0,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02700000,2022-01-19,2022-02-18,AMZN,C,1350.0,52,465.3,452.33,763.73,NO,452.33,289.4,452.33,289.4,490.85,452.33,12,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02820000,2022-01-19,2022-02-18,AMZN,C,1410.0,1,355.03,355.03,802.12,NO,355.03,227.15,355.03,227.15,355.03,355.03,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02860000,2022-01-19,2022-02-18,AMZN,C,1430.0,1,321.13,321.13,814.91,NO,321.13,205.46,321.13,205.46,321.13,321.13,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C02960000,2022-01-19,2022-02-18,AMZN,C,1480.0,1,269.4,269.4,846.9,NO,269.4,172.36,269.4,172.36,269.4,269.4,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03000000,2022-01-19,2022-02-18,AMZN,C,1500.0,44,237.5,201.1,859.7,NO,201.1,128.66,201.1,128.66,237.52,201.1,18,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03010000,2022-01-19,2022-02-18,AMZN,C,1505.0,2,217.0,225.91,862.9,NO,225.91,144.54,217.0,138.84,225.91,217.0,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03050000,2022-01-19,2022-02-18,AMZN,C,1525.0,4,192.49,179.2,875.69,NO,179.2,114.65,179.2,114.65,192.49,179.2,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03100000,2022-01-19,2022-02-18,AMZN,C,1550.0,41,169.5,138.5,891.69,NO,138.5,88.61,138.0,88.29,169.52,138.0,19,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03110000,2022-01-19,2022-02-18,AMZN,C,1555.0,4,149.75,137.0,894.89,NO,137.0,87.65,137.0,87.65,149.75,137.0,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03120000,2022-01-19,2022-02-18,AMZN,C,1560.0,5,143.05,126.96,898.09,NO,126.96,81.23,126.96,81.23,143.05,126.96,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03130000,2022-01-19,2022-02-18,AMZN,C,1565.0,31,149.89,121.0,901.29,NO,121.0,77.42,121.0,77.42,149.89,121.0,15,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03140000,2022-01-19,2022-02-18,AMZN,C,1570.0,39,136.54,116.6,904.48,NO,116.6,74.6,116.6,74.6,141.55,116.6,24,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03150000,2022-01-19,2022-02-18,AMZN,C,1575.0,174,138.65,113.45,907.68,NO,113.45,72.59,112.3,71.85,138.65,112.3,121,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03160000,2022-01-19,2022-02-18,AMZN,C,1580.0,47,130.05,112.6,910.88,NO,112.6,72.04,112.6,72.04,134.0,112.6,35,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03170000,2022-01-19,2022-02-18,AMZN,C,1585.0,46,126.97,101.6,914.08,NO,101.6,65.0,101.6,65.0,129.0,101.6,30,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03180000,2022-01-19,2022-02-18,AMZN,C,1590.0,31,119.85,105.1,917.28,NO,105.1,67.24,105.1,67.24,123.75,105.1,22,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03190000,2022-01-19,2022-02-18,AMZN,C,1595.0,25,113.5,92.62,920.48,NO,92.62,59.26,92.58,59.23,115.6,92.58,18,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03200000,2022-01-19,2022-02-18,AMZN,C,1600.0,270,113.9,88.4,923.68,NO,88.4,56.56,88.38,56.55,114.0,88.38,168,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03220000,2022-01-19,2022-02-18,AMZN,C,1610.0,63,101.97,84.03,930.08,NO,84.03,53.76,84.03,53.76,101.97,84.03,25,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03240000,2022-01-19,2022-02-18,AMZN,C,1620.0,10,95.35,79.95,936.47,NO,79.95,51.15,79.65,50.96,95.35,79.65,8,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03245000,2022-01-19,2022-02-18,AMZN,C,1622.5,6,81.77,72.95,938.07,NO,72.95,46.67,72.95,46.67,89.82,72.95,6,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03250000,2022-01-19,2022-02-18,AMZN,C,1625.0,42,86.8,69.48,939.67,NO,69.48,44.45,68.85,44.05,87.75,68.85,34,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03255000,2022-01-19,2022-02-18,AMZN,C,1627.5,13,83.9,79.48,941.27,NO,79.48,50.85,78.02,49.92,83.9,78.02,5,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03260000,2022-01-19,2022-02-18,AMZN,C,1630.0,75,82.0,66.17,942.87,NO,66.17,42.34,66.17,42.34,82.0,66.17,14,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03270000,2022-01-19,2022-02-18,AMZN,C,1635.0,14,78.98,76.18,946.07,NO,76.18,48.74,69.94,44.75,79.19,69.94,7,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03275000,2022-01-19,2022-02-18,AMZN,C,1637.5,2,81.65,75.8,947.67,NO,75.8,48.5,75.8,48.5,81.65,75.8,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03280000,2022-01-19,2022-02-18,AMZN,C,1640.0,6,64.95,62.49,949.27,NO,62.49,39.98,62.49,39.98,72.64,62.49,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03285000,2022-01-19,2022-02-18,AMZN,C,1642.5,3,72.3,61.8,950.87,NO,61.8,39.54,61.8,39.54,72.3,61.8,3,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03290000,2022-01-19,2022-02-18,AMZN,C,1645.0,2,63.0,63.0,952.47,NO,63.0,40.31,63.0,40.31,63.0,63.0,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03295000,2022-01-19,2022-02-18,AMZN,C,1647.5,4,70.0,68.0,954.07,NO,68.0,43.51,67.59,43.24,70.0,67.59,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03300000,2022-01-19,2022-02-18,AMZN,C,1650.0,234,72.05,53.71,955.67,NO,53.71,34.36,53.71,34.36,73.15,53.71,148,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03305000,2022-01-19,2022-02-18,AMZN,C,1652.5,20,67.98,56.97,957.27,NO,56.97,36.45,56.97,36.45,67.98,56.97,12,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03310000,2022-01-19,2022-02-18,AMZN,C,1655.0,10,63.6,54.99,958.87,NO,54.99,35.18,54.99,35.18,63.6,54.99,9,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03315000,2022-01-19,2022-02-18,AMZN,C,1657.5,1,66.0,66.0,960.47,NO,66.0,42.23,66.0,42.23,66.0,66.0,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03320000,2022-01-19,2022-02-18,AMZN,C,1660.0,8,54.6,49.65,962.07,NO,49.65,31.77,49.65,31.77,61.47,49.65,7,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03325000,2022-01-19,2022-02-18,AMZN,C,1662.5,8,61.82,50.0,963.67,NO,50.0,31.99,50.0,31.99,61.82,50.0,7,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03330000,2022-01-19,2022-02-18,AMZN,C,1665.0,29,63.2,48.07,965.27,NO,48.07,30.76,48.07,30.76,63.2,48.07,15,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03335000,2022-01-19,2022-02-18,AMZN,C,1667.5,3,48.2,49.04,966.87,NO,49.04,31.38,48.2,30.84,49.04,48.2,2,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03340000,2022-01-19,2022-02-18,AMZN,C,1670.0,4,54.79,44.4,968.46,NO,44.4,28.41,44.4,28.41,55.0,44.4,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03345000,2022-01-19,2022-02-18,AMZN,C,1672.5,3,48.89,43.6,970.06,NO,43.6,27.9,43.6,27.9,48.89,43.6,3,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03350000,2022-01-19,2022-02-18,AMZN,C,1675.0,102,52.29,43.19,971.66,NO,43.19,27.63,43.0,27.51,54.65,43.0,56,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03355000,2022-01-19,2022-02-18,AMZN,C,1677.5,5,49.95,45.0,973.26,NO,45.0,28.79,45.0,28.79,53.26,45.0,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03360000,2022-01-19,2022-02-18,AMZN,C,1680.0,18,43.13,41.65,974.86,NO,41.65,26.65,41.65,26.65,50.3,41.65,10,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03365000,2022-01-19,2022-02-18,AMZN,C,1682.5,2,50.64,50.64,976.46,NO,50.64,32.4,50.64,32.4,50.64,50.64,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03370000,2022-01-19,2022-02-18,AMZN,C,1685.0,6,41.45,37.75,978.06,NO,37.75,24.15,37.75,24.15,43.96,37.75,6,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03375000,2022-01-19,2022-02-18,AMZN,C,1687.5,4,47.6,40.0,979.66,NO,40.0,25.59,40.0,25.59,47.6,40.0,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03380000,2022-01-19,2022-02-18,AMZN,C,1690.0,25,46.4,37.59,981.26,NO,37.59,24.05,37.46,23.97,46.4,37.46,12,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03385000,2022-01-19,2022-02-18,AMZN,C,1692.5,1,37.5,37.5,982.86,NO,37.5,23.99,37.5,23.99,37.5,37.5,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03390000,2022-01-19,2022-02-18,AMZN,C,1695.0,4,43.12,33.36,984.46,NO,33.36,21.34,33.36,21.34,43.14,33.36,4,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03395000,2022-01-19,2022-02-18,AMZN,C,1697.5,5,41.47,37.45,986.06,NO,37.45,23.96,37.45,23.96,41.95,37.45,5,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03400000,2022-01-19,2022-02-18,AMZN,C,1700.0,238,42.5,31.6,987.66,NO,31.6,20.22,31.58,20.2,44.8,31.58,164,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03405000,2022-01-19,2022-02-18,AMZN,C,1702.5,1,37.35,37.35,989.26,NO,37.35,23.9,37.35,23.9,37.35,37.35,1,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03410000,2022-01-19,2022-02-18,AMZN,C,1705.0,63,33.0,31.0,990.86,NO,31.0,19.83,31.0,19.83,38.4,31.0,22,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03415000,2022-01-19,2022-02-18,AMZN,C,1707.5,4,31.87,31.0,992.46,NO,31.0,19.83,31.0,19.83,31.87,31.0,3,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03420000,2022-01-19,2022-02-18,AMZN,C,1710.0,17,31.85,29.49,994.06,NO,29.49,18.87,29.49,18.87,36.1,29.49,14,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03425000,2022-01-19,2022-02-18,AMZN,C,1712.5,29,32.6,28.8,995.66,NO,28.8,18.43,28.8,18.43,34.94,28.8,9,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03430000,2022-01-19,2022-02-18,AMZN,C,1715.0,13,34.17,29.29,997.26,NO,29.29,18.74,29.24,18.71,34.17,29.24,12,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
O:AMZN220218C03435000,2022-01-19,2022-02-18,AMZN,C,1717.5,9,35.45,28.8,998.86,NO,28.8,18.43,28.47,18.22,35.45,28.47,8,1642568400000000000,30,Monthly,158.762,156.299,159.25,156.25,156.299,156.299,156.299,156.299
