ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:XOM180112C00081000,2018-01-08,2018-01-12,XOM,C,810.0,1,6.05,6.05,6.05,6.05,1,1515387600000000000,4,Weekly
O:XOM180112C00082000,2018-01-08,2018-01-12,XOM,C,820.0,13,4.75,5.05,5.05,4.75,2,1515387600000000000,4,Weekly
O:XOM180112C00082500,2018-01-08,2018-01-12,XOM,C,825.0,9,4.35,4.35,4.35,4.35,1,1515387600000000000,4,Weekly
O:XOM180112C00083500,2018-01-08,2018-01-12,XOM,C,835.0,7,3.4,3.4,3.4,3.4,2,1515387600000000000,4,Weekly
O:XOM180112C00084000,2018-01-08,2018-01-12,XOM,C,840.0,485,2.83,3.0,3.0,2.8,11,1515387600000000000,4,Weekly
O:XOM180112C00084500,2018-01-08,2018-01-12,XOM,C,845.0,25,2.35,2.35,2.35,2.35,2,1515387600000000000,4,Weekly
O:XOM180112C00085000,2018-01-08,2018-01-12,XOM,C,850.0,20,1.85,2.2,2.2,1.85,6,1515387600000000000,4,Weekly
O:XOM180112C00085500,2018-01-08,2018-01-12,XOM,C,855.0,39,1.32,1.6,1.65,1.32,7,1515387600000000000,4,Weekly
O:XOM180112C00086000,2018-01-08,2018-01-12,XOM,C,860.0,138,1.17,1.15,1.21,0.95,23,1515387600000000000,4,Weekly
O:XOM180112C00086500,2018-01-08,2018-01-12,XOM,C,865.0,158,0.8,0.78,0.8,0.57,53,1515387600000000000,4,Weekly
O:XOM180112C00087000,2018-01-08,2018-01-12,XOM,C,870.0,4555,0.38,0.48,0.54,0.31,382,1515387600000000000,4,Weekly
O:XOM180112C00087500,2018-01-08,2018-01-12,XOM,C,875.0,284,0.2,0.25,0.3,0.12,30,1515387600000000000,4,Weekly
O:XOM180112C00088000,2018-01-08,2018-01-12,XOM,C,880.0,457,0.11,0.12,0.12,0.08,17,1515387600000000000,4,Weekly
O:XOM180112C00088500,2018-01-08,2018-01-12,XOM,C,885.0,30,0.05,0.04,0.05,0.04,12,1515387600000000000,4,Weekly
O:XOM180112C00089000,2018-01-08,2018-01-12,XOM,C,890.0,5,0.03,0.03,0.03,0.03,1,1515387600000000000,4,Weekly
O:XOM180112P00082000,2018-01-08,2018-01-12,XOM,P,820.0,10,0.02,0.02,0.02,0.02,1,1515387600000000000,4,Weekly
O:XOM180112P00083500,2018-01-08,2018-01-12,XOM,P,835.0,100,0.01,0.01,0.01,0.01,1,1515387600000000000,4,Weekly
O:XOM180112P00084000,2018-01-08,2018-01-12,XOM,P,840.0,35,0.03,0.02,0.03,0.02,2,1515387600000000000,4,Weekly
O:XOM180112P00084500,2018-01-08,2018-01-12,XOM,P,845.0,60,0.03,0.02,0.04,0.02,8,1515387600000000000,4,Weekly
O:XOM180112P00085000,2018-01-08,2018-01-12,XOM,P,850.0,68,0.05,0.05,0.06,0.04,12,1515387600000000000,4,Weekly
O:XOM180112P00085500,2018-01-08,2018-01-12,XOM,P,855.0,48,0.12,0.06,0.12,0.06,7,1515387600000000000,4,Weekly
O:XOM180112P00086000,2018-01-08,2018-01-12,XOM,P,860.0,1152,0.14,0.12,0.24,0.1,50,1515387600000000000,4,Weekly
O:XOM180112P00086500,2018-01-08,2018-01-12,XOM,P,865.0,240,0.29,0.2,0.39,0.18,38,1515387600000000000,4,Weekly
O:XOM180112P00087000,2018-01-08,2018-01-12,XOM,P,870.0,486,0.5,0.38,0.67,0.35,32,1515387600000000000,4,Weekly
O:XOM180112P00087500,2018-01-08,2018-01-12,XOM,P,875.0,90,1.0,0.68,1.0,0.68,6,1515387600000000000,4,Weekly
O:XOM180112P00088000,2018-01-08,2018-01-12,XOM,P,880.0,25,1.22,1.15,1.22,1.15,3,1515387600000000000,4,Weekly
O:XOM180112P00088500,2018-01-08,2018-01-12,XOM,P,885.0,11,1.8,1.69,1.8,1.69,3,1515387600000000000,4,Weekly
O:XOM180112P00089000,2018-01-08,2018-01-12,XOM,P,890.0,2,1.99,1.99,1.99,1.99,2,1515387600000000000,4,Weekly
O:XOM180112P00090000,2018-01-08,2018-01-12,XOM,P,900.0,44,3.25,2.89,3.25,2.89,6,1515387600000000000,4,Weekly
O:XOM180126C00080500,2018-01-22,2018-01-26,XOM,C,805.0,25,6.65,6.65,6.65,6.65,1,1516597200000000000,4,Weekly
O:XOM180126C00082500,2018-01-22,2018-01-26,XOM,C,825.0,27,4.88,5.22,5.22,4.88,3,1516597200000000000,4,Weekly
O:XOM180126C00083500,2018-01-22,2018-01-26,XOM,C,835.0,10,4.4,4.39,4.4,4.39,4,1516597200000000000,4,Weekly
O:XOM180126C00084000,2018-01-22,2018-01-26,XOM,C,840.0,27,3.51,3.51,3.51,3.51,1,1516597200000000000,4,Weekly
O:XOM180126C00084500,2018-01-22,2018-01-26,XOM,C,845.0,3,3.5,3.5,3.5,3.5,1,1516597200000000000,4,Weekly
O:XOM180126C00085000,2018-01-22,2018-01-26,XOM,C,850.0,453,2.43,3.27,3.28,2.43,96,1516597200000000000,4,Weekly
O:XOM180126C00086000,2018-01-22,2018-01-26,XOM,C,860.0,105,1.4,2.19,2.19,1.4,13,1516597200000000000,4,Weekly
O:XOM180126C00086500,2018-01-22,2018-01-26,XOM,C,865.0,152,1.22,1.86,1.86,1.14,30,1516597200000000000,4,Weekly
O:XOM180126C00087000,2018-01-22,2018-01-26,XOM,C,870.0,419,0.65,1.39,1.39,0.65,38,1516597200000000000,4,Weekly
O:XOM180126C00087500,2018-01-22,2018-01-26,XOM,C,875.0,1281,0.42,1.0,1.0,0.42,63,1516597200000000000,4,Weekly
